generation,loci1,loci2,ld
2040,17,47,0.0822318
2040,17,48,0.0317856
2040,17,49,0.084511
2040,17,50,0.0140906
2040,17,51,0
2040,17,52,0.0763522
2040,17,53,0.0123836
2040,17,54,0.00571965
2040,17,55,0.0443853
2040,17,56,0.0400355
2040,17,57,0.0076915
2040,17,58,0.00836079
2040,17,59,0.00477021
2040,18,19,0.0199013
2040,18,20,0.0127344
2040,18,21,0
2040,18,22,0.0230231
2040,18,23,0
2040,18,24,0.0615577
2040,18,25,0.0350573
2040,18,26,0.0274888
2040,18,27,0.00485423
2040,18,28,0.042506
2040,18,29,0.00792968
2040,18,30,0.0270412
2040,18,31,0.0746297
2040,18,32,0.0241444
2040,18,33,0.00511905
2040,18,34,0
2040,18,35,0.00142837
2040,18,36,0.0784901
2040,18,37,0.0188429
2040,18,38,0.0119615
2040,18,39,0.0108352
2040,18,40,0.0297626
2040,18,41,0.0200286
2040,18,42,0.0295738
2040,18,43,0.0146179
2040,18,44,0
2040,18,45,0.0176534
2040,18,46,0.0190112
2040,18,47,0.0465124
2040,18,48,0.0195739
2040,18,49,0.049349
2040,18,50,0.00643106
2040,18,51,0
2040,18,52,0.0393106
2040,18,53,0.00557054
2040,18,54,0.00254828
2040,18,55,0.0228582
2040,18,56,0.0222778
2040,18,57,0.00390517
2040,18,58,0.00290656
2040,18,59,0.00580996
2040,19,20,0.0342946
2040,19,21,0
2040,19,22,0.0377492
2040,19,23,0
2040,19,24,0.110425
2040,19,25,0.0675985
2040,19,26,0.0500811
2040,19,27,0.00497512
2040,19,28,0.0794043
2040,19,29,0.0212327
2040,19,30,0.0480643
2040,19,31,0.127956
2040,19,32,0.0515549
2040,19,33,0.0139543
2040,19,34,0
2040,19,35,0.00625137
2040,19,36,0.139124
2040,19,37,0.0333211
2040,19,38,0.0241243
2040,19,39,0.013177
2040,19,40,0.0514979
2040,19,41,0.0355263
2040,19,42,0.0564987
2040,19,43,0.0273345
2040,19,44,0
2040,19,45,0.0304634
2040,19,46,0.039202
2040,19,47,0.0893373
2040,19,48,0.031198
2040,19,49,0.0940507
2040,19,50,0.0142011
2040,19,51,0
2040,19,52,0.0829771
2040,19,53,0.0170298
2040,19,54,0.0053182
2040,19,55,0.0492039
2040,19,56,0.0450636
2040,19,57,0.00877182
2040,19,58,0.00575528
2040,19,59,0.00474511
2040,20,21,0
2040,20,22,0.02003
2040,20,23,0
2040,20,24,0.0774148
2040,20,25,0.0449047
2040,20,26,0.0436482
2040,20,27,0.00106335
2040,20,28,0.0499207
2040,20,29,0.0109866
2040,20,30,0.0367895
2040,20,31,0.0898872
2040,20,32,0.0533618
2040,20,33,0.0199954
2040,20,34,0
2040,20,35,0.00211086
2040,20,36,0.10333
2040,20,37,0.022316
2040,20,38,0.018129
2040,20,39,0.000198779
2040,20,40,0.0361191
2040,20,41,0.0282602
2040,20,42,0.0436113
2040,20,43,0.0235018
2040,20,44,0
2040,20,45,0.0250638
2040,20,46,0.0460147
2040,20,47,0.0754882
2040,20,48,0.0225321
2040,20,49,0.0702999
2040,20,50,0.0163975
2040,20,51,0
2040,20,52,0.0626466
2040,20,53,0.0103473
2040,20,54,0.00940227
2040,20,55,0.029737
2040,20,56,0.0325276
2040,20,57,0.0054384
2040,20,58,0.00228655
2040,20,59,0.00275206
2040,21,22,0
2040,21,23,0
2040,21,24,0
2040,21,25,0
2040,21,26,0
2040,21,27,0
2040,21,28,0
2040,21,29,0
2040,21,30,0
2040,21,31,0
2040,21,32,0
2040,21,33,0
2040,21,34,0
2040,21,35,0
2040,21,36,0
2040,21,37,0
2040,21,38,0
2040,21,39,0
2040,21,40,0
2040,21,41,0
2040,21,42,0
2040,21,43,0
2040,21,44,0
2040,21,45,0
2040,21,46,0
2040,21,47,0
2040,21,48,0
2040,21,49,0
2040,21,50,0
2040,21,51,0
2040,21,52,0
2040,21,53,0
2040,21,54,0
2040,21,55,0
2040,21,56,0
2040,21,57,0
2040,21,58,0
2040,21,59,0
2040,22,23,0
2040,22,24,0.113326
2040,22,25,0.0665014
2040,22,26,0.0322886
2040,22,27,0.00619087
2040,22,28,0.079717
2040,22,29,0.0157082
2040,22,30,0.0354897
2040,22,31,0.120825
2040,22,32,0.0363568
2040,22,33,0.0153433
2040,22,34,0
2040,22,35,0.0087097
2040,22,36,0.109009
2040,22,37,0.0229825
2040,22,38,0.0151079
2040,22,39,0.00751726
2040,22,40,0.0416271
2040,22,41,0.0337031
2040,22,42,0.0534146
2040,22,43,0.0303581
2040,22,44,0
2040,22,45,0.0244728
2040,22,46,0.0363268
2040,22,47,0.0629494
2040,22,48,0.0264493
2040,22,49,0.0786621
2040,22,50,0.0086662
2040,22,51,0
2040,22,52,0.0575451
2040,22,53,0.0101763
2040,22,54,0.00327251
2040,22,55,0.0377237
2040,22,56,0.0349698
2040,22,57,0.00816161
2040,22,58,0.000692157
2040,22,59,0.00655997
2040,23,24,0
2040,23,25,0
2040,23,26,0
2040,23,27,0
2040,23,28,0
2040,23,29,0
2040,23,30,0
2040,23,31,0
2040,23,32,0
2040,23,33,0
2040,23,34,0
2040,23,35,0
2040,23,36,0
2040,23,37,0
2040,23,38,0
2040,23,39,0
2040,23,40,0
2040,23,41,0
2040,23,42,0
2040,23,43,0
2040,23,44,0
2040,23,45,0
2040,23,46,0
2040,23,47,0
2040,23,48,0
2040,23,49,0
2040,23,50,0
2040,23,51,0
2040,23,52,0
2040,23,53,0
2040,23,54,0
2040,23,55,0
2040,23,56,0
2040,23,57,0
2040,23,58,0
2040,23,59,0
2040,24,25,0.204698
2040,24,26,0.182995
2040,24,27,0.0126263
2040,24,28,0.169363
2040,24,29,0.0410182
2040,24,30,0.13755
2040,24,31,0.388396
2040,24,32,0.123369
2040,24,33,0.0302246
2040,24,34,0
2040,24,35,0.00729526
2040,24,36,0.333729
2040,24,37,0.0861309
2040,24,38,0.0551832
2040,24,39,0.0284881
2040,24,40,0.165123
2040,24,41,0.0867042
2040,24,42,0.137219
2040,24,43,0.0744106
2040,24,44,0
2040,24,45,0.0718075
2040,24,46,0.108318
2040,24,47,0.21824
2040,24,48,0.0982038
2040,24,49,0.219373
2040,24,50,0.0335176
2040,24,51,0
2040,24,52,0.171741
2040,24,53,0.0346185
2040,24,54,0.00860666
2040,24,55,0.109687
2040,24,56,0.114992
2040,24,57,0.0183247
2040,24,58,0.0138998
2040,24,59,0.0123455
2040,25,26,0.0797437
2040,25,27,0.00799316
2040,25,28,0.123067
2040,25,29,0.0254824
2040,25,30,0.0801665
2040,25,31,0.272614
2040,25,32,0.078777
2040,25,33,0.0245691
2040,25,34,0
2040,25,35,0.00505837
2040,25,36,0.239877
2040,25,37,0.0490649
2040,25,38,0.0364084
2040,25,39,0.0220231
2040,25,40,0.09793
2040,25,41,0.0577737
2040,25,42,0.0865859
2040,25,43,0.047026
2040,25,44,0
2040,25,45,0.0498678
2040,25,46,0.0711858
2040,25,47,0.140278
2040,25,48,0.0499438
2040,25,49,0.149905
2040,25,50,0.0225224
2040,25,51,0
2040,25,52,0.142953
2040,25,53,0.0209107
2040,25,54,0.00534663
2040,25,55,0.0666356
2040,25,56,0.0688654
2040,25,57,0.0133296
2040,25,58,0.0062568
2040,25,59,0.0093024
2040,26,27,0.00842006
2040,26,28,0.0658919
2040,26,29,0.0186795
2040,26,30,0.0530785
2040,26,31,0.167656
2040,26,32,0.049177
2040,26,33,0.0102348
2040,26,34,0
2040,26,35,0.00657438
2040,26,36,0.13358
2040,26,37,0.0475732
2040,26,38,0.0267261
2040,26,39,0.0181627
2040,26,40,0.060368
2040,26,41,0.0416494
2040,26,42,0.0552478
2040,26,43,0.0249094
2040,26,44,0
2040,26,45,0.0342126
2040,26,46,0.0378324
2040,26,47,0.0932487
2040,26,48,0.0428464
2040,26,49,0.101805
2040,26,50,0.0176465
2040,26,51,0
2040,26,52,0.0744741
2040,26,53,0.014238
2040,26,54,0.00170832
2040,26,55,0.0553007
2040,26,56,0.0439259
2040,26,57,0.0131617
2040,26,58,0.0096298
2040,26,59,0.00914148
2040,27,28,0.00649285
2040,27,29,0.00744994
2040,27,30,0.00786182
2040,27,31,0.0155531
2040,27,32,0.00302511
2040,27,33,0.00212467
2040,27,34,0
2040,27,35,0.00155646
2040,27,36,0.020043
2040,27,37,0.00273117
2040,27,38,0.00274369
2040,27,39,0.00628291
2040,27,40,0.00654204
2040,27,41,0.0022699
2040,27,42,0.00375956
2040,27,43,0.00855627
2040,27,44,0
2040,27,45,0.00156576
2040,27,46,0.00238039
2040,27,47,0.0075122
2040,27,48,0.00540613
2040,27,49,0.009178
2040,27,50,0.00477127
2040,27,51,0
2040,27,52,0.00324727
2040,27,53,0.000739276
2040,27,54,0.00124401
2040,27,55,0.00242191
2040,27,56,0.0054274
2040,27,57,0.00240276
2040,27,58,0.000358003
2040,27,59,0.000270084
2040,28,29,0.0272433
2040,28,30,0.074459
2040,28,31,0.224023
2040,28,32,0.0873169
2040,28,33,0.0268962
2040,28,34,0
2040,28,35,0.00581399
2040,28,36,0.220203
2040,28,37,0.0429676
2040,28,38,0.0380019
2040,28,39,0.0187189
2040,28,40,0.102088
2040,28,41,0.0697391
2040,28,42,0.0904796
2040,28,43,0.051455
2040,28,44,0
2040,28,45,0.0556714
2040,28,46,0.0769505
2040,28,47,0.12076
2040,28,48,0.0505816
2040,28,49,0.14568
2040,28,50,0.0178893
2040,28,51,0
2040,28,52,0.135212
2040,28,53,0.0208715
2040,28,54,0.00663831
2040,28,55,0.0843735
2040,28,56,0.0775546
2040,28,57,0.00899398
2040,28,58,0.00457072
2040,28,59,0.0106726
2040,29,30,0.0258716
2040,29,31,0.0500439
2040,29,32,0.0195204
2040,29,33,0.00640608
2040,29,34,0
2040,29,35,0.00296494
2040,29,36,0.0477543
2040,29,37,0.00977109
2040,29,38,0.0103969
2040,29,39,0.00261178
2040,29,40,0.0196303
2040,29,41,0.0173407
2040,29,42,0.0240644
2040,29,43,0.00746247
2040,29,44,0
2040,29,45,0.0127548
2040,29,46,0.0134721
2040,29,47,0.0325635
2040,29,48,0.0154908
2040,29,49,0.0333348
2040,29,50,0.00467538
2040,29,51,0
2040,29,52,0.0327757
2040,29,53,0.0076353
2040,29,54,0.00251551
2040,29,55,0.0157597
2040,29,56,0.0172212
2040,29,57,0.00557038
2040,29,58,0.000776841
2040,29,59,0.00212547
2040,30,31,0.161206
2040,30,32,0.060863
2040,30,33,0.0197101
2040,30,34,0
2040,30,35,0.0049869
2040,30,36,0.167321
2040,30,37,0.0349354
2040,30,38,0.0210414
2040,30,39,0.00563588
2040,30,40,0.0620049
2040,30,41,0.0391722
2040,30,42,0.0651031
2040,30,43,0.03047
2040,30,44,0
2040,30,45,0.0392337
2040,30,46,0.0473105
2040,30,47,0.0862374
2040,30,48,0.0332111
2040,30,49,0.104556
2040,30,50,0.0203674
2040,30,51,0
2040,30,52,0.101509
2040,30,53,0.0141685
2040,30,54,0.00308235
2040,30,55,0.0467631
2040,30,56,0.0452597
2040,30,57,0.0076643
2040,30,58,0.00434867
2040,30,59,0.00318562
2040,31,32,0.155923
2040,31,33,0.0477149
2040,31,34,0
2040,31,35,0.00948588
2040,31,36,0.38906
2040,31,37,0.10517
2040,31,38,0.0584932
2040,31,39,0.0330635
2040,31,40,0.202558
2040,31,41,0.115922
2040,31,42,0.158698
2040,31,43,0.0836868
2040,31,44,0
2040,31,45,0.0908863
2040,31,46,0.140941
2040,31,47,0.250802
2040,31,48,0.110732
2040,31,49,0.277618
2040,31,50,0.0410527
2040,31,51,0
2040,31,52,0.22052
2040,31,53,0.0373337
2040,31,54,0.0102816
2040,31,55,0.120509
2040,31,56,0.130556
2040,31,57,0.0203814
2040,31,58,0.0127583
2040,31,59,0.0138433
2040,32,33,0.0239691
2040,32,34,0
2040,32,35,0.00746618
2040,32,36,0.171111
2040,32,37,0.0354485
2040,32,38,0.0254005
2040,32,39,0.00684709
2040,32,40,0.0592967
2040,32,41,0.0428255
2040,32,42,0.0666212
2040,32,43,0.0311024
2040,32,44,0
2040,32,45,0.0386988
2040,32,46,0.0411016
2040,32,47,0.104155
2040,32,48,0.0349385
2040,32,49,0.109944
2040,32,50,0.0187692
2040,32,51,0
2040,32,52,0.0982289
2040,32,53,0.0135557
2040,32,54,0.00671734
2040,32,55,0.0601289
2040,32,56,0.0511192
2040,32,57,0.00736757
2040,32,58,0.00208547
2040,32,59,0.00416178
2040,33,34,0
2040,33,35,0.00591036
2040,33,36,0.0497092
2040,33,37,0.00887541
2040,33,38,0.00607
2040,33,39,0.00119425
2040,33,40,0.0161132
2040,33,41,0.0130182
2040,33,42,0.0259826
2040,33,43,0.0129552
2040,33,44,0
2040,33,45,0.0142271
2040,33,46,0.0191703
2040,33,47,0.0360371
2040,33,48,0.00989652
2040,33,49,0.0292649
2040,33,50,0.00431895
2040,33,51,0
2040,33,52,0.0244626
2040,33,53,0.00673737
2040,33,54,0.00555236
2040,33,55,0.00840343
2040,33,56,0.0149237
2040,33,57,0.00213784
2040,33,58,0.00164892
2040,33,59,0.00139519
2040,34,35,0
2040,34,36,0
2040,34,37,0
2040,34,38,0
2040,34,39,0
2040,34,40,0
2040,34,41,0
2040,34,42,0
2040,34,43,0
2040,34,44,0
2040,34,45,0
2040,34,46,0
2040,34,47,0
2040,34,48,0
2040,34,49,0
2040,34,50,0
2040,34,51,0
2040,34,52,0
2040,34,53,0
2040,34,54,0
2040,34,55,0
2040,34,56,0
2040,34,57,0
2040,34,58,0
2040,34,59,0
2040,35,36,0.0147257
2040,35,37,0.00914783
2040,35,38,0.00542791
2040,35,39,0.005299
2040,35,40,0.00462501
2040,35,41,0.00528757
2040,35,42,0.00892345
2040,35,43,0.00298195
2040,35,44,0
2040,35,45,0.00735611
2040,35,46,0.00445986
2040,35,47,0.010388
2040,35,48,0.00260165
2040,35,49,0.00516793
2040,35,50,0.00373939
2040,35,51,0
2040,35,52,0.00136489
2040,35,53,0.00316721
2040,35,54,0.00185793
2040,35,55,0.00456234
2040,35,56,0.0036927
2040,35,57,0.00177251
2040,35,58,0.00101863
2040,35,59,0.000915598
2040,36,37,0.0994798
2040,36,38,0.0787127
2040,36,39,0.041156
2040,36,40,0.18358
2040,36,41,0.113244
2040,36,42,0.178374
2040,36,43,0.0941266
2040,36,44,0
2040,36,45,0.0905591
2040,36,46,0.118187
2040,36,47,0.278331
2040,36,48,0.0932335
2040,36,49,0.28547
2040,36,50,0.0355082
2040,36,51,0
2040,36,52,0.242303
2040,36,53,0.0330688
2040,36,54,0.0080246
2040,36,55,0.127471
2040,36,56,0.127705
2040,36,57,0.0174488
2040,36,58,0.0117537
2040,36,59,0.0142813
2040,37,38,0.0148914
2040,37,39,0.00850761
2040,37,40,0.0394324
2040,37,41,0.0251869
2040,37,42,0.0412374
2040,37,43,0.0207036
2040,37,44,0
2040,37,45,0.0271487
2040,37,46,0.0315567
2040,37,47,0.0602355
2040,37,48,0.0282611
2040,37,49,0.068202
2040,37,50,0.0108164
2040,37,51,0
2040,37,52,0.0602458
2040,37,53,0.0102903
2040,37,54,0.0105366
2040,37,55,0.0337749
2040,37,56,0.0302487
2040,37,57,0.00966558
2040,37,58,0.00692519
2040,37,59,0.00409117
2040,38,39,0.00974669
2040,38,40,0.0321997
2040,38,41,0.0222007
2040,38,42,0.0273884
2040,38,43,0.0131088
2040,38,44,0
2040,38,45,0.0166459
2040,38,46,0.0173358
2040,38,47,0.0379905
2040,38,48,0.0161595
2040,38,49,0.0458478
2040,38,50,0.00844309
2040,38,51,0
2040,38,52,0.0382735
2040,38,53,0.00513618
2040,38,54,0.00124785
2040,38,55,0.0237634
2040,38,56,0.0206683
2040,38,57,0.00226591
2040,38,58,0.00837306
2040,38,59,0.00243203
2040,39,40,0.0165759
2040,39,41,0.00496439
2040,39,42,0.00624989
2040,39,43,0.00103699
2040,39,44,0
2040,39,45,0.00511034
2040,39,46,0.00129324
2040,39,47,0.0205629
2040,39,48,0.00853427
2040,39,49,0.0228951
2040,39,50,0.000433339
2040,39,51,0
2040,39,52,0.0180457
2040,39,53,0.00570107
2040,39,54,0.00113689
2040,39,55,0.0118722
2040,39,56,0.0118576
2040,39,57,0.00366667
2040,39,58,0.00311784
2040,39,59,0.00468807
2040,40,41,0.0442756
2040,40,42,0.0803055
2040,40,43,0.0298419
2040,40,44,0
2040,40,45,0.0391495
2040,40,46,0.0519777
2040,40,47,0.101138
2040,40,48,0.0457261
2040,40,49,0.123126
2040,40,50,0.0159078
2040,40,51,0
2040,40,52,0.100197
2040,40,53,0.0169684
2040,40,54,0.00483557
2040,40,55,0.0503192
2040,40,56,0.0548003
2040,40,57,0.0119858
2040,40,58,0.00518417
2040,40,59,0.00699422
2040,41,42,0.0575894
2040,41,43,0.0308358
2040,41,44,0
2040,41,45,0.0386177
2040,41,46,0.0392665
2040,41,47,0.0660126
2040,41,48,0.0253695
2040,41,49,0.0778199
2040,41,50,0.0167104
2040,41,51,0
2040,41,52,0.0648464
2040,41,53,0.0115763
2040,41,54,0.00165104
2040,41,55,0.034563
2040,41,56,0.0317844
2040,41,57,0.00714481
2040,41,58,0.00408364
2040,41,59,0.00575751
2040,42,43,0.0495418
2040,42,44,0
2040,42,45,0.0561916
2040,42,46,0.0711816
2040,42,47,0.102653
2040,42,48,0.040143
2040,42,49,0.114979
2040,42,50,0.0251085
2040,42,51,0
2040,42,52,0.0994271
2040,42,53,0.0248663
2040,42,54,0.00440997
2040,42,55,0.0470044
2040,42,56,0.0501828
2040,42,57,0.0108152
2040,42,58,0.0049088
2040,42,59,0.00338293
2040,43,44,0
2040,43,45,0.025034
2040,43,46,0.0450521
2040,43,47,0.0572169
2040,43,48,0.0193248
2040,43,49,0.0645237
2040,43,50,0.0133098
2040,43,51,0
2040,43,52,0.0400185
2040,43,53,0.0106817
2040,43,54,0.00231641
2040,43,55,0.0235291
2040,43,56,0.0252739
2040,43,57,0.00372962
2040,43,58,0.00469012
2040,43,59,0.00363145
2040,44,45,0
2040,44,46,0
2040,44,47,0
2040,44,48,0
2040,44,49,0
2040,44,50,0
2040,44,51,0
2040,44,52,0
2040,44,53,0
2040,44,54,0
2040,44,55,0
2040,44,56,0
2040,44,57,0
2040,44,58,0
2040,44,59,0
2040,45,46,0.0286842
2040,45,47,0.058565
2040,45,48,0.0214989
2040,45,49,0.0665825
2040,45,50,0.0180201
2040,45,51,0
2040,45,52,0.0678939
2040,45,53,0.0128376
2040,45,54,0.00317217
2040,45,55,0.0226304
2040,45,56,0.0262915
2040,45,57,0.00566396
2040,45,58,0.00541017
2040,45,59,0.00124433
2040,46,47,0.0920355
2040,46,48,0.0358658
2040,46,49,0.0889774
2040,46,50,0.0280073
2040,46,51,0
2040,46,52,0.0710549
2040,46,53,0.0180377
2040,46,54,0.00707823
2040,46,55,0.0314577
2040,46,56,0.0359936
2040,46,57,0.00481366
2040,46,58,0.00363741
2040,46,59,0.00289068
2040,47,48,0.0568944
2040,47,49,0.176093
2040,47,50,0.032569
2040,47,51,0
2040,47,52,0.133998
2040,47,53,0.0256058
2040,47,54,0.008616
2040,47,55,0.0870588
2040,47,56,0.0815739
2040,47,57,0.0137118
2040,47,58,0.00539009
2040,47,59,0.00849859
2040,48,49,0.0634116
2040,48,50,0.00912919
2040,48,51,0
2040,48,52,0.054559
2040,48,53,0.0105014
2040,48,54,0.0037051
2040,48,55,0.0330132
2040,48,56,0.0310812
2040,48,57,0.00710584
2040,48,58,0.00539875
2040,48,59,0.00388892
2040,49,50,0.0310055
2040,49,51,0
2040,49,52,0.172424
2040,49,53,0.0259396
2040,49,54,0.00993523
2040,49,55,0.0934839
2040,49,56,0.0859
2040,49,57,0.01585
2040,49,58,0.00727531
2040,49,59,0.0110341
2040,50,51,0
2040,50,52,0.0432791
2040,50,53,0.00655768
2040,50,54,0.000139093
2040,50,55,0.0147176
2040,50,56,0.0132408
2040,50,57,0.00236461
2040,50,58,0.000126837
2040,50,59,8.39445e-07
2040,51,52,0
2040,51,53,0
2040,51,54,0
2040,51,55,0
2040,51,56,0
2040,51,57,0
2040,51,58,0
2040,51,59,0
2040,52,53,0.0223259
2040,52,54,0.0210602
2040,52,55,0.086046
2040,52,56,0.0800543
2040,52,57,0.0163745
2040,52,58,0.00887432
2040,52,59,0.00569784
2040,53,54,0.00115763
2040,53,55,0.0108573
2040,53,56,0.0103122
2040,53,57,0.0045204
2040,53,58,0.00170649
2040,53,59,0.000608724
2040,54,55,0.00500764
2040,54,56,0.00958662
2040,54,57,0.00328196
2040,54,58,5.86683e-05
2040,54,59,0.00198272
2040,55,56,0.0452055
2040,55,57,0.00656506
2040,55,58,0.00466436
2040,55,59,0.00764757
2040,56,57,0.00844556
2040,56,58,0.00805387
2040,56,59,0.00466902
2040,57,58,0.0010165
2040,57,59,0.0148116
2040,58,59,0.00066872
2060,0,1,0.110015
2060,0,2,0.0286875
2060,0,3,0.169741
2060,0,4,0.00434853
2060,0,5,0.0186755
2060,0,6,0.00389531
2060,0,7,0.0503633
2060,0,8,0.0293986
2060,0,9,0.0935689
2060,0,10,0.107775
2060,0,11,0
2060,0,12,0.0250366
2060,0,13,0.0797768
2060,0,14,0.0885292
2060,0,15,0.000443527
2060,0,16,0.0566979
2060,0,17,0.0480822
2060,0,18,0.0235162
2060,0,19,0.0446089
2060,0,20,0.0406933
2060,0,21,0
2060,0,22,0.0363039
2060,0,23,0
2060,0,24,0.130795
2060,0,25,0.0679478
2060,0,26,0.0393553
2060,0,27,0.0106793
2060,0,28,0.0491998
2060,0,29,0.0189062
2060,0,30,0.0486268
2060,0,31,0.16335
2060,0,32,0.0511499
2060,0,33,0.0319475
2060,0,34,0
2060,0,35,0.0167442
2060,0,36,0.150151
2060,0,37,0.0430879
2060,0,38,0.0133585
2060,0,39,0.010146
2060,0,40,0.0468334
2060,0,41,0.0247145
2060,0,42,0.0552787
2060,0,43,0.0274516
2060,0,44,0
2060,0,45,0.044632
2060,0,46,0.0317044
2060,0,47,0.0917314
2060,0,48,0.0370805
2060,0,49,0.0856691
2060,0,50,0.00422583
2060,0,51,0
2060,0,52,0.0595537
2060,0,53,0.0097531
2060,0,54,0.0048269
2060,0,55,0.0446178
2060,0,56,0.0452585
2060,0,57,0.00591153
2060,0,58,0.0194917
2060,0,59,3.5394e-07
2060,1,2,0.0657649
2060,1,3,0.389082
2060,1,4,0.0343438
2060,1,5,0.0644978
2060,1,6,0.0089076
2060,1,7,0.0970888
2060,1,8,0.0649721
2060,1,9,0.175112
2060,1,10,0.242596
2060,1,11,0
2060,1,12,0.00590106
2060,1,13,0.172676
2060,1,14,0.197753
2060,1,15,0.0195223
2060,1,16,0.0773488
2060,1,17,0.103462
2060,1,18,0.054071
2060,1,19,0.0946688
2060,1,20,0.0627995
2060,1,21,0
2060,1,22,0.0800117
2060,1,23,0
2060,1,24,0.367757
2060,1,25,0.15651
2060,1,26,0.107125
2060,1,27,0.0164808
2060,1,28,0.13992
2060,1,29,0.0410401
2060,1,30,0.115656
2060,1,31,0.362627
2060,1,32,0.0839838
2060,1,33,0.0274213
2060,1,34,0
2060,1,35,0.00587693
2060,1,36,0.366664
2060,1,37,0.0766975
2060,1,38,0.0381408
2060,1,39,0.0269399
2060,1,40,0.149508
2060,1,41,0.0644723
2060,1,42,0.129671
2060,1,43,0.0597885
2060,1,44,0
2060,1,45,0.0600896
2060,1,46,0.104074
2060,1,47,0.175868
2060,1,48,0.088608
2060,1,49,0.17646
2060,1,50,0.0330886
2060,1,51,0
2060,1,52,0.16092
2060,1,53,0.0331797
2060,1,54,0.0163419
2060,1,55,0.0853773
2060,1,56,0.092682
2060,1,57,0.0185545
2060,1,58,0.0135405
2060,1,59,0.00923058
2060,2,3,0.0990592
2060,2,4,0.0153937
2060,2,5,0.0179507
2060,2,6,0.00547145
2060,2,7,0.0376176
2060,2,8,0.0307334
2060,2,9,0.0623936
2060,2,10,0.102457
2060,2,11,0
2060,2,12,0.00432671
2060,2,13,0.0681878
2060,2,14,0.0774517
2060,2,15,0.00873768
2060,2,16,0.0167324
2060,2,17,0.0296749
2060,2,18,0.0194671
2060,2,19,0.0336683
2060,2,20,0.0301303
2060,2,21,0
2060,2,22,0.0347511
2060,2,23,0
2060,2,24,0.101558
2060,2,25,0.0494705
2060,2,26,0.0270243
2060,2,27,0.00279371
2060,2,28,0.0516027
2060,2,29,0.0170624
2060,2,30,0.0437557
2060,2,31,0.0978241
2060,2,32,0.0370311
2060,2,33,0.0136716
2060,2,34,0
2060,2,35,0.00506067
2060,2,36,0.109817
2060,2,37,0.022741
2060,2,38,0.0137449
2060,2,39,0.00260065
2060,2,40,0.0412355
2060,2,41,0.0313186
2060,2,42,0.0553161
2060,2,43,0.0316388
2060,2,44,0
2060,2,45,0.028289
2060,2,46,0.0403448
2060,2,47,0.0621311
2060,2,48,0.0251126
2060,2,49,0.0681488
2060,2,50,0.0158904
2060,2,51,0
2060,2,52,0.0774299
2060,2,53,0.00923461
2060,2,54,0.00993432
2060,2,55,0.0328848
2060,2,56,0.0301938
2060,2,57,0.00676648
2060,2,58,0.00206061
2060,2,59,0.00335961
2060,3,4,0.0528555
2060,3,5,0.110163
2060,3,6,0.0132923
2060,3,7,0.174472
2060,3,8,0.108387
2060,3,9,0.270526
2060,3,10,0.333003
2060,3,11,0
2060,3,12,0.00984728
2060,3,13,0.251266
2060,3,14,0.321792
2060,3,15,0.0327287
2060,3,16,0.131305
2060,3,17,0.149101
2060,3,18,0.0889207
2060,3,19,0.160433
2060,3,20,0.0942945
2060,3,21,0
2060,3,22,0.12259
2060,3,23,0
2060,3,24,0.421941
2060,3,25,0.228543
2060,3,26,0.1666
2060,3,27,0.0193371
2060,3,28,0.194596
2060,3,29,0.0559374
2060,3,30,0.181633
2060,3,31,0.489502
2060,3,32,0.144026
2060,3,33,0.0415916
2060,3,34,0
2060,3,35,0.00777376
2060,3,36,0.478679
2060,3,37,0.131479
2060,3,38,0.058969
2060,3,39,0.0424375
2060,3,40,0.194054
2060,3,41,0.104044
2060,3,42,0.174374
2060,3,43,0.0956902
2060,3,44,0
2060,3,45,0.0931164
2060,3,46,0.145519
2060,3,47,0.271974
2060,3,48,0.124724
2060,3,49,0.274182
2060,3,50,0.0366643
2060,3,51,0
2060,3,52,0.242747
2060,3,53,0.0344654
2060,3,54,0.0168838
2060,3,55,0.144205
2060,3,56,0.143938
2060,3,57,0.0286726
2060,3,58,0.0249197
2060,3,59,0.0138036
2060,4,5,0.0172533
2060,4,6,0.0033566
2060,4,7,0.0226138
2060,4,8,0.0318865
2060,4,9,0.0298049
2060,4,10,0.0912306
2060,4,11,0
2060,4,12,0.0161029
2060,4,13,0.0390166
2060,4,14,0.0468256
2060,4,15,0.00463569
2060,4,16,0.00067045
2060,4,17,0.0150553
2060,4,18,0.00740928
2060,4,19,0.0224611
2060,4,20,0.0240537
2060,4,21,0
2060,4,22,0.0141255
2060,4,23,0
2060,4,24,0.0412012
2060,4,25,0.024545
2060,4,26,0.00875199
2060,4,27,0.000152303
2060,4,28,0.0277521
2060,4,29,0.00602675
2060,4,30,0.0310016
2060,4,31,0.0461478
2060,4,32,0.0194579
2060,4,33,0.00916391
2060,4,34,0
2060,4,35,0.00525651
2060,4,36,0.0432523
2060,4,37,0.0120668
2060,4,38,0.0213507
2060,4,39,0.000185396
2060,4,40,0.0184199
2060,4,41,0.0252302
2060,4,42,0.0292618
2060,4,43,0.0172531
2060,4,44,0
2060,4,45,0.0335805
2060,4,46,0.0286893
2060,4,47,0.0152362
2060,4,48,0.0145759
2060,4,49,0.0314807
2060,4,50,0.0131777
2060,4,51,0
2060,4,52,0.0465485
2060,4,53,0.00934933
2060,4,54,0.000137556
2060,4,55,0.01632
2060,4,56,0.0141607
2060,4,57,0.00152389
2060,4,58,0.024391
