generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
780,16,0.21655,0.135218,-1.98321e+76,0.936,0.025641,0.484013,
780,17,0.324141,0.149675,-2.00897e+75,0.924,0.004329,0.657692,
780,18,0.222321,0.386489,-2.52281e+152,0.852,0.0140845,0.323892,
780,19,0.902598,0.44995,-1.29091e+229,0.964,0.033195,0.42682,
800,0,0.592845,0.844266,0.815952,0.944,0.0932203,0.544419,
800,1,0.857946,0.847252,0.834049,0.948,0.0421941,0.382113,
800,2,0.623564,0.384382,-1.04521e+75,0.888,0.0495495,0.638292,
800,3,0.297535,0.056713,0.560509,0.964,0.0248963,0.588274,
800,4,0.272656,0.477665,0.533611,0.856,0.0186916,0.311938,
800,5,0.812169,0.479977,0.644973,0.972,0.0164609,0.448219,
800,6,0.392785,0.836079,0.641631,0.96,0.0208333,0.498376,
800,7,0.337396,0.648172,0.692173,0.964,0.0746888,0.419404,
800,8,0.368242,0.957155,0.791157,0.964,0.033195,0.429147,
800,9,0.140351,0.870087,0.713258,0.88,0.0363636,0.249344,
800,10,0.473608,0.800911,0.570799,0.928,0.0517241,0.570904,
800,11,0.520477,0.67888,0.682559,0.972,0.0740741,0.462527,
800,12,0.720633,0.58202,0.717814,0.976,0.0409836,0.442209,
800,13,0.537373,0.758616,0.707644,0.948,0.0253165,0.545178,
800,14,0.105908,0.4736,0.466513,0.9,0,0.132739,
800,15,0.186332,0.736918,0.639525,0.864,0.101852,0.257032,
800,16,0.21655,0.135218,0.906355,0.936,0.025641,0.484013,
800,17,0.324141,0.149675,1.34679e+229,0.924,0.012987,0.657692,
800,18,0.222321,0.386489,0.427162,0.844,0.0473934,0.323892,
800,19,0.902598,0.44995,0.589297,0.968,0.00413223,0.42682,
820,0,0.592845,0.844266,0.587716,0.948,0.0506329,0.544419,
820,1,0.857946,0.847252,0.684048,0.94,0.00851064,0.382113,
820,2,0.623564,0.384382,0.769516,0.88,0.0227273,0.638292,
820,3,0.297535,0.056713,0.800385,0.964,0.0248963,0.588274,
820,4,0.272656,0.477665,0.849076,0.868,0.0460829,0.311938,
820,5,0.812169,0.479977,0.55012,0.976,0.0286885,0.448219,
820,6,0.392785,0.836079,0.684877,0.96,0.0666667,0.498376,
820,7,0.337396,0.648172,0.795095,0.964,0.0539419,0.419404,
820,8,0.368242,0.957155,0.743074,0.964,0.0746888,0.429147,
820,9,0.140351,0.870087,0.692578,0.876,0.0319635,0.249344,
820,10,0.473608,0.800911,3.24268e+153,0.928,0.0560345,0.570904,
820,11,0.520477,0.67888,-1.10568e+152,0.972,0.0617284,0.462527,
820,12,0.720633,0.58202,0.614682,0.972,0.0452675,0.442209,
820,13,0.537373,0.758616,1.19643,0.952,0.0588235,0.545178,
820,14,0.105908,0.4736,0.386049,0.9,0.0133333,0.132739,
820,15,0.186332,0.736918,0.803347,0.864,0.0509259,0.257032,
820,16,0.21655,0.135218,0.718164,0.928,0.00431034,0.484013,
820,17,0.324141,0.149675,0.66316,0.924,0,0.657692,
820,18,0.222321,0.386489,0.623091,0.836,0.0382775,0.323892,
820,19,0.902598,0.44995,0.516594,0.968,0.0165289,0.42682,
840,0,0.592845,0.844266,0.475532,0.952,0.0546218,0.544419,
840,1,0.857946,0.847252,-1.13847e+152,0.944,0.0805085,0.382113,
840,2,0.623564,0.384382,1.41413e+229,0.88,0.00454545,0.638292,
840,3,0.297535,0.056713,0.537623,0.964,0.0207469,0.588274,
840,4,0.272656,0.477665,0.729907,0.884,0.040724,0.311938,
840,5,0.812169,0.479977,9.50967e+74,0.976,0,0.448219,
840,6,0.392785,0.836079,0.570215,0.968,0.0702479,0.498376,
840,7,0.337396,0.648172,0.532978,0.96,0.0708333,0.419404,
840,8,0.368242,0.957155,-1.29091e+229,0.964,0.0456432,0.429147,
840,9,0.140351,0.870087,4.39277e+219,0.864,0.0138889,0.249344,
840,10,0.473608,0.800911,9.95862e+74,0.932,0.0429185,0.570904,
840,11,0.520477,0.67888,0.54339,0.972,0.0864198,0.462527,
840,12,0.720633,0.58202,0.648088,0.972,0.0246914,0.442209,
840,13,0.537373,0.758616,0.547203,0.948,0.0970464,0.545178,
840,14,0.105908,0.4736,0.638876,0.888,0,0.132739,
840,15,0.186332,0.736918,-1.23815e+152,0.868,0.0276498,0.257032,
840,16,0.21655,0.135218,-2.67047e+229,0.932,0.0128755,0.484013,
840,17,0.324141,0.149675,0.524734,0.924,0.00865801,0.657692,
840,18,0.222321,0.386489,-1.11022e+75,0.836,0.076555,0.323892,
840,19,0.902598,0.44995,0.521343,0.972,0.0205761,0.42682,
860,0,0.592845,0.844266,1.30171e+229,0.956,0.0502092,0.544419,
860,1,0.857946,0.847252,0.549596,0.932,0.0472103,0.382113,
860,2,0.623564,0.384382,0.476047,0.876,0.0821918,0.638292,
860,3,0.297535,0.056713,0.420365,0.96,0.0125,0.588274,
860,4,0.272656,0.477665,0.746958,0.884,0.0542986,0.311938,
860,5,0.812169,0.479977,0.540735,0.976,0.0245902,0.448219,
860,6,0.392785,0.836079,0.730813,0.972,0.0576132,0.498376,
860,7,0.337396,0.648172,0.621091,0.968,0.0454545,0.419404,
860,8,0.368242,0.957155,1.28558e+229,0.968,0.0330579,0.429147,
860,9,0.140351,0.870087,0.641262,0.872,0.0504587,0.249344,
860,10,0.473608,0.800911,0.596177,0.94,0.0595745,0.570904,
860,11,0.520477,0.67888,0.635346,0.972,0.0534979,0.462527,
860,12,0.720633,0.58202,0.61719,0.972,0.0987654,0.442209,
860,13,0.537373,0.758616,0.536203,0.952,0.0882353,0.545178,
860,14,0.105908,0.4736,0.401203,0.892,0.0044843,0.132739,
860,15,0.186332,0.736918,5.78808e+229,0.86,0.0837209,0.257032,
860,16,0.21655,0.135218,0.619629,0.928,0.00431034,0.484013,
860,17,0.324141,0.149675,0.680809,0.928,0.0258621,0.657692,
860,18,0.222321,0.386489,2.93499e+229,0.848,0.0660377,0.323892,
860,19,0.902598,0.44995,0.565242,0.968,0.0247934,0.42682,
880,0,0.592845,0.844266,0.771979,0.956,0.0878661,0.544419,
880,1,0.857946,0.847252,0.825946,0.94,0.0382979,0.382113,
880,2,0.623564,0.384382,0.563451,0.888,0.0135135,0.638292,
880,3,0.297535,0.056713,0.6678,0.96,0.0125,0.588274,
880,4,0.272656,0.477665,-1.20484e+152,0.892,0.00896861,0.311938,
880,5,0.812169,0.479977,0.595321,0.972,0.0246914,0.448219,
880,6,0.392785,0.836079,0.627294,0.972,0.0411523,0.498376,
880,7,0.337396,0.648172,-1.11485e+152,0.964,0.0788382,0.419404,
880,8,0.368242,0.957155,0.807322,0.968,0.0495868,0.429147,
880,9,0.140351,0.870087,0.788069,0.872,0.0183486,0.249344,
880,10,0.473608,0.800911,-1.00448e+75,0.924,0.012987,0.570904,
880,11,0.520477,0.67888,0.68136,0.976,0.0901639,0.462527,
880,12,0.720633,0.58202,0.470786,0.972,0.0534979,0.442209,
880,13,0.537373,0.758616,-9.74941e+74,0.952,0.0882353,0.545178,
880,14,0.105908,0.4736,0.705906,0.908,0.0132159,0.132739,
880,15,0.186332,0.736918,0.968555,0.86,0.055814,0.257032,
880,16,0.21655,0.135218,0.717039,0.936,0.0299145,0.484013,
880,17,0.324141,0.149675,0.649069,0.928,0,0.657692,
880,18,0.222321,0.386489,0.68175,0.844,0.0379147,0.323892,
880,19,0.902598,0.44995,0.578928,0.968,0.00826446,0.42682,
900,0,0.592845,0.844266,0.841121,0.96,0.0583333,0.544419,
900,1,0.857946,0.847252,0.9426,0.936,0.0384615,0.382113,
900,2,0.623564,0.384382,0.929339,0.884,0.0226244,0.638292,
900,3,0.297535,0.056713,0.76251,0.96,0.0166667,0.588274,
900,4,0.272656,0.477665,0.867297,0.888,0.0720721,0.311938,
900,5,0.812169,0.479977,0.812936,0.972,0.0205761,0.448219,
900,6,0.392785,0.836079,0.992226,0.968,0.0454545,0.498376,
900,7,0.337396,0.648172,0.774616,0.96,0.0833333,0.419404,
900,8,0.368242,0.957155,0.715879,0.968,0.0454545,0.429147,
900,9,0.140351,0.870087,0.729283,0.868,0.0552995,0.249344,
900,10,0.473608,0.800911,0.675838,0.92,0.0434783,0.570904,
900,11,0.520477,0.67888,0.897166,0.976,0.057377,0.462527,
900,12,0.720633,0.58202,0.719216,0.968,0.0826446,0.442209,
900,13,0.537373,0.758616,0.709436,0.96,0.0583333,0.545178,
900,14,0.105908,0.4736,0.752906,0.912,0.00438596,0.132739,
900,15,0.186332,0.736918,0.849198,0.864,0.0648148,0.257032,
900,16,0.21655,0.135218,0.492157,0.932,0.0386266,0.484013,
900,17,0.324141,0.149675,0.626028,0.932,0.0343348,0.657692,
900,18,0.222321,0.386489,0.587635,0.844,0.042654,0.323892,
900,19,0.902598,0.44995,0.499483,0.972,0.00823045,0.42682,
920,0,0.592845,0.844266,1.16199,0.952,0.0588235,0.544419,
920,1,0.857946,0.847252,0.614101,0.94,0.0468085,0.382113,
920,2,0.623564,0.384382,0.538641,0.892,0.00896861,0.638292,
920,3,0.297535,0.056713,0.562068,0.96,0.0166667,0.588274,
920,4,0.272656,0.477665,1.05952e+75,0.876,0.0319635,0.311938,
920,5,0.812169,0.479977,0.648759,0.968,0.0165289,0.448219,
920,6,0.392785,0.836079,0.44567,0.968,0.0413223,0.498376,
920,7,0.337396,0.648172,0.571485,0.96,0.0208333,0.419404,
920,8,0.368242,0.957155,0.578072,0.964,0.0290456,0.429147,
920,9,0.140351,0.870087,0.632287,0.864,0.0462963,0.249344,
920,10,0.473608,0.800911,0.543705,0.936,0.034188,0.570904,
920,11,0.520477,0.67888,0.64578,0.98,0.0816327,0.462527,
920,12,0.720633,0.58202,0.619805,0.968,0.0413223,0.442209,
920,13,0.537373,0.758616,0.389323,0.952,0.0252101,0.545178,
920,14,0.105908,0.4736,0.426083,0.896,0.00892857,0.132739,
920,15,0.186332,0.736918,-2.78821e+140,0.856,0.0794393,0.257032,
920,16,0.21655,0.135218,-2.67047e+229,0.932,0,0.484013,
920,17,0.324141,0.149675,-3.45939e+152,0.932,0.0171674,0.657692,
920,18,0.222321,0.386489,0.71955,0.836,0.0669856,0.323892,
920,19,0.902598,0.44995,0.628276,0.972,0.00823045,0.42682,
940,0,0.592845,0.844266,0.906125,0.952,0.0714286,0.544419,
940,1,0.857946,0.847252,0.8603,0.932,0.00858369,0.382113,
940,2,0.623564,0.384382,0.731809,0.892,0.0627803,0.638292,
940,3,0.297535,0.056713,0.600263,0.96,0.00833333,0.588274,
940,4,0.272656,0.477665,0.527206,0.88,0.0590909,0.311938,
940,5,0.812169,0.479977,0.551892,0.972,0.0288066,0.448219,
940,6,0.392785,0.836079,0.549723,0.972,0.0164609,0.498376,
940,7,0.337396,0.648172,0.414839,0.964,0.0124481,0.419404,
940,8,0.368242,0.957155,0.357099,0.968,0.0206612,0.429147,
940,9,0.140351,0.870087,0.604625,0.864,0.0231481,0.249344,
940,10,0.473608,0.800911,0.57325,0.932,0.0901288,0.570904,
940,11,0.520477,0.67888,0.546506,0.976,0.0983607,0.462527,
940,12,0.720633,0.58202,5.57426e+152,0.964,0.0580913,0.442209,
940,13,0.537373,0.758616,-1.1289e+152,0.952,0.0672269,0.545178,
940,14,0.105908,0.4736,0.647493,0.908,0.0132159,0.132739,
940,15,0.186332,0.736918,0.569253,0.872,0.0458716,0.257032,
940,16,0.21655,0.135218,0.527921,0.932,0.00429185,0.484013,
940,17,0.324141,0.149675,0.716987,0.932,0.0171674,0.657692,
940,18,0.222321,0.386489,0.625587,0.852,0.0422535,0.323892,
940,19,0.902598,0.44995,0.583456,0.968,0.00826446,0.42682,
960,0,0.592845,0.844266,0.781213,0.952,0.0630252,0.544419,
960,1,0.857946,0.847252,0.658122,0.94,0.0638298,0.382113,
960,2,0.623564,0.384382,0.627377,0.896,0.0491071,0.638292,
960,3,0.297535,0.056713,0.727157,0.96,0.0166667,0.588274,
960,4,0.272656,0.477665,0.865226,0.888,0.045045,0.311938,
960,5,0.812169,0.479977,0.843826,0.968,0.0289256,0.448219,
960,6,0.392785,0.836079,0.825692,0.976,0.0368852,0.498376,
960,7,0.337396,0.648172,0.719281,0.968,0.0785124,0.419404,
960,8,0.368242,0.957155,0.738181,0.972,0.0617284,0.429147,
960,9,0.140351,0.870087,0.732979,0.884,0.040724,0.249344,
960,10,0.473608,0.800911,0.63419,0.928,0.0517241,0.570904,
960,11,0.520477,0.67888,0.814911,0.972,0.0617284,0.462527,
960,12,0.720633,0.58202,0.909904,0.972,0.0493827,0.442209,
960,13,0.537373,0.758616,0.750137,0.952,0.0714286,0.545178,
960,14,0.105908,0.4736,0.801056,0.904,0.0353982,0.132739,
960,15,0.186332,0.736918,0.755939,0.864,0.0833333,0.257032,
960,16,0.21655,0.135218,0.731434,0.928,0,0.484013,
960,17,0.324141,0.149675,0.545614,0.932,0.0343348,0.657692,
960,18,0.222321,0.386489,0.583576,0.864,0.0833333,0.323892,
960,19,0.902598,0.44995,-2.22049e+152,0.968,0.0165289,0.42682,
980,0,0.592845,0.844266,0.593524,0.944,0.0889831,0.544419,
980,1,0.857946,0.847252,0.488463,0.94,0.0425532,0.382113,
980,2,0.623564,0.384382,0.81293,0.9,0.0533333,0.638292,
980,3,0.297535,0.056713,0.483503,0.96,0,0.588274,
980,4,0.272656,0.477665,0.591426,0.896,0.0357143,0.311938,
980,5,0.812169,0.479977,9.5488e+74,0.972,0.0164609,0.448219,
980,6,0.392785,0.836079,9.50967e+74,0.976,0.0327869,0.498376,
980,7,0.337396,0.648172,0.712654,0.968,0.0743802,0.419404,
980,8,0.368242,0.957155,0.83981,0.968,0.0123967,0.429147,
980,9,0.140351,0.870087,0.605491,0.872,0,0.249344,
980,10,0.473608,0.800911,0.598851,0.932,0.0600858,0.570904,
980,11,0.520477,0.67888,0.533427,0.976,0.0286885,0.462527,
980,12,0.720633,0.58202,0.602527,0.972,0.0740741,0.442209,
980,13,0.537373,0.758616,-6.53591e+229,0.952,0.0714286,0.545178,
980,14,0.105908,0.4736,4.90738e+152,0.876,0.0502283,0.132739,
980,15,0.186332,0.736918,0.58188,0.852,0.084507,0.257032,
980,16,0.21655,0.135218,1.17327e+152,0.916,0.00873362,0.484013,
980,17,0.324141,0.149675,0.471097,0.932,0.0128755,0.657692,
980,18,0.222321,0.386489,1.21574e+152,0.884,0.0497738,0.323892,
980,19,0.902598,0.44995,0.643798,0.96,0.0208333,0.42682,
1000,0,0.592845,0.844266,0.780999,0.936,0.0470085,0.544419,
1000,1,0.857946,0.847252,0.764766,0.94,0.0638298,0.382113,
1000,2,0.623564,0.384382,0.685259,0.9,0.0533333,0.638292,
1000,3,0.297535,0.056713,0.624205,0.96,0,0.588274,
1000,4,0.272656,0.477665,0.797618,0.892,0.0672646,0.311938,
1000,5,0.812169,0.479977,0.711343,0.976,0.0204918,0.448219,
1000,6,0.392785,0.836079,0.701963,0.976,0.0860656,0.498376,
1000,7,0.337396,0.648172,0.651847,0.968,0.0826446,0.419404,
1000,8,0.368242,0.957155,0.785538,0.972,0.0658436,0.429147,
1000,9,0.140351,0.870087,-1.22685e+152,0.876,0.0410959,0.249344,
1000,10,0.473608,0.800911,1.33523e+229,0.932,0.0815451,0.570904,
1000,11,0.520477,0.67888,0.611803,0.976,0.0286885,0.462527,
1000,12,0.720633,0.58202,0.6351,0.98,0.0530612,0.442209,
1000,13,0.537373,0.758616,0.658931,0.96,0.0541667,0.545178,
1000,14,0.105908,0.4736,0.423484,0.876,0.0136986,0.132739,
1000,15,0.186332,0.736918,0.667564,0.84,0.047619,0.257032,
1000,16,0.21655,0.135218,0.708135,0.92,0.0130435,0.484013,
1000,17,0.324141,0.149675,0.640677,0.932,0.00429185,0.657692,
1000,18,0.222321,0.386489,-1.43368e+229,0.868,0.0184332,0.323892,
1000,19,0.902598,0.44995,0.656535,0.96,0.0125,0.42682,
1020,0,0.592845,0.844266,0.840198,0.94,0.0553191,0.544419,
1020,1,0.857946,0.847252,0.901252,0.948,0.0632911,0.382113,
1020,2,0.623564,0.384382,0.870493,0.9,0.0666667,0.638292,
1020,3,0.297535,0.056713,0.82654,0.96,0.0125,0.588274,
1020,4,0.272656,0.477665,0.689858,0.892,0.0627803,0.311938,
1020,5,0.812169,0.479977,0.512676,0.976,0.045082,0.448219,
1020,6,0.392785,0.836079,1.27504e+229,0.976,0.0532787,0.498376,
1020,7,0.337396,0.648172,0.606939,0.972,0.0823045,0.419404,
1020,8,0.368242,0.957155,0.577809,0.976,0.0286885,0.429147,
1020,9,0.140351,0.870087,0.652419,0.868,0.0230415,0.249344,
1020,10,0.473608,0.800911,0.590889,0.928,0.0517241,0.570904,
1020,11,0.520477,0.67888,0.70652,0.976,0.0819672,0.462527,
1020,12,0.720633,0.58202,0.724506,0.976,0.057377,0.442209,
1020,13,0.537373,0.758616,0.781864,0.956,0.0627615,0.545178,
1020,14,0.105908,0.4736,0.721432,0.876,0.00913242,0.132739,
1020,15,0.186332,0.736918,0.660811,0.844,0.0853081,0.257032,
1020,16,0.21655,0.135218,1.07743e+230,0.924,0.030303,0.484013,
1020,17,0.324141,0.149675,0.727534,0.932,0.0386266,0.657692,
1020,18,0.222321,0.386489,0.773518,0.844,0.127962,0.323892,
1020,19,0.902598,0.44995,0.728626,0.964,0.00829876,0.42682,
1040,0,0.592845,0.844266,0.587081,0.948,0.0548523,0.544419,
1040,1,0.857946,0.847252,-9.79055e+74,0.948,0.0379747,0.382113,
1040,2,0.623564,0.384382,0.704084,0.896,0.0758929,0.638292,
1040,3,0.297535,0.056713,0.629054,0.96,0.0208333,0.588274,
1040,4,0.272656,0.477665,0.685223,0.88,0.0136364,0.311938,
1040,5,0.812169,0.479977,3.30343e+152,0.976,0.0368852,0.448219,
1040,6,0.392785,0.836079,0.511113,0.98,0.0408163,0.498376,
1040,7,0.337396,0.648172,0.457509,0.968,0.11157,0.419404,
1040,8,0.368242,0.957155,0.532467,0.972,0.0534979,0.429147,
1040,9,0.140351,0.870087,1.42059e+229,0.876,0.0319635,0.249344,
1040,10,0.473608,0.800911,0.448343,0.936,0.0299145,0.570904,
1040,11,0.520477,0.67888,0.666894,0.976,0.045082,0.462527,
1040,12,0.720633,0.58202,0.58882,0.972,0.0534979,0.442209,
1040,13,0.537373,0.758616,0.6696,0.952,0.0630252,0.545178,
1040,14,0.105908,0.4736,0.659735,0.892,0.0224215,0.132739,
1040,15,0.186332,0.736918,0.653582,0.84,0.109524,0.257032,
1040,16,0.21655,0.135218,1.00448e+75,0.924,0,0.484013,
1040,17,0.324141,0.149675,0.654339,0.932,0.00429185,0.657692,
1040,18,0.222321,0.386489,0.678575,0.848,0.0235849,0.323892,
1040,19,0.902598,0.44995,0.601239,0.964,0.0165975,0.42682,
1060,0,0.592845,0.844266,0.677934,0.944,0.059322,0.544419,
1060,1,0.857946,0.847252,0.603908,0.944,0.00847458,0.382113,
1060,2,0.623564,0.384382,1.37659e+229,0.904,0.0353982,0.638292,
1060,3,0.297535,0.056713,-9.66816e+74,0.96,0.025,0.588274,
1060,4,0.272656,0.477665,1.21574e+152,0.884,0.0452489,0.311938,
1060,5,0.812169,0.479977,9.5488e+74,0.972,0.0493827,0.448219,
1060,6,0.392785,0.836079,0.642098,0.98,0.0367347,0.498376,
1060,7,0.337396,0.648172,-3.87273e+229,0.964,0.103734,0.419404,
1060,8,0.368242,0.957155,0.612954,0.968,0.053719,0.429147,
1060,9,0.140351,0.870087,0.667297,0.872,0.0137615,0.249344,
1060,10,0.473608,0.800911,1.31826e+229,0.944,0.0847458,0.570904,
1060,11,0.520477,0.67888,0.564795,0.98,0.0530612,0.462527,
1060,12,0.720633,0.58202,-9.50967e+74,0.976,0.0245902,0.442209,
1060,13,0.537373,0.758616,0.565899,0.956,0.0669456,0.545178,
1060,14,0.105908,0.4736,0.660152,0.884,0.0361991,0.132739,
1060,15,0.186332,0.736918,0.514376,0.832,0.0240385,0.257032,
1060,16,0.21655,0.135218,0.703327,0.928,0.012931,0.484013,
1060,17,0.324141,0.149675,0.549736,0.928,0.0215517,0.657692,
1060,18,0.222321,0.386489,4.46568e+229,0.836,0.0526316,0.323892,
1060,19,0.902598,0.44995,0.670289,0.964,0.00829876,0.42682,
1080,0,0.592845,0.844266,0.704931,0.96,0.0375,0.544419,
1080,1,0.857946,0.847252,-1.1289e+152,0.952,0.0420168,0.382113,
1080,2,0.623564,0.384382,0.486392,0.896,0.0714286,0.638292,
1080,3,0.297535,0.056713,0.63632,0.96,0,0.588274,
1080,4,0.272656,0.477665,0.750543,0.876,0.0410959,0.311938,
1080,5,0.812169,0.479977,0.683066,0.976,0.0163934,0.448219,
1080,6,0.392785,0.836079,0.554056,0.98,0.044898,0.498376,
1080,7,0.337396,0.648172,0.548467,0.964,0.06639,0.419404,
1080,8,0.368242,0.957155,0.623708,0.968,0.0578512,0.429147,
1080,9,0.140351,0.870087,0.899815,0.844,0.00947867,0.249344,
1080,10,0.473608,0.800911,0.585048,0.94,0.0340426,0.570904,
1080,11,0.520477,0.67888,0.396595,0.976,0.045082,0.462527,
1080,12,0.720633,0.58202,0.430456,0.976,0.0409836,0.442209,
1080,13,0.537373,0.758616,0.597688,0.96,0.0458333,0.545178,
1080,14,0.105908,0.4736,1.23815e+152,0.868,0.0230415,0.132739,
1080,15,0.186332,0.736918,4.48715e+229,0.832,0.0480769,0.257032,
1080,16,0.21655,0.135218,0.583741,0.932,0,0.484013,
1080,17,0.324141,0.149675,9.91607e+74,0.936,0.0213675,0.657692,
1080,18,0.222321,0.386489,0.61413,0.86,0.0744186,0.323892,
1080,19,0.902598,0.44995,0.586923,0.956,0.0209205,0.42682,
1100,0,0.592845,0.844266,0.777322,0.964,0.0414938,0.544419,
1100,1,0.857946,0.847252,0.666414,0.952,0.0378151,0.382113,
1100,2,0.623564,0.384382,1.40139e+229,0.888,0.0225225,0.638292,
1100,3,0.297535,0.056713,0.44514,0.96,0,0.588274,
1100,4,0.272656,0.477665,-1.22127e+152,0.88,0.00909091,0.311938,
1100,5,0.812169,0.479977,0.63203,0.976,0.0327869,0.448219,
1100,6,0.392785,0.836079,0.612066,0.98,0.0367347,0.498376,
1100,7,0.337396,0.648172,0.494482,0.968,0.0247934,0.419404,
1100,8,0.368242,0.957155,0.512486,0.968,0.0413223,0.429147,
1100,9,0.140351,0.870087,-1.4675e+229,0.848,0.0188679,0.249344,
1100,10,0.473608,0.800911,0.653514,0.948,0.0632911,0.570904,
1100,11,0.520477,0.67888,9.50967e+74,0.976,0.0532787,0.462527,
1100,12,0.720633,0.58202,0.62133,0.976,0.0163934,0.442209,
1100,13,0.537373,0.758616,9.62805e+74,0.964,0.0912863,0.545178,
1100,14,0.105908,0.4736,0.779714,0.852,0.028169,0.132739,
1100,15,0.186332,0.736918,0.739957,0.832,0.0384615,0.257032,
1100,16,0.21655,0.135218,0.753578,0.928,0.0172414,0.484013,
1100,17,0.324141,0.149675,0.758668,0.932,0,0.657692,
1100,18,0.222321,0.386489,0.607016,0.84,0.00952381,0.323892,
1100,19,0.902598,0.44995,-1.1195e+152,0.96,0,0.42682,
1120,0,0.592845,0.844266,0.840944,0.964,0.033195,0.544419,
1120,1,0.857946,0.847252,0.858972,0.948,0.0464135,0.382113,
1120,2,0.623564,0.384382,0.643113,0.888,0.045045,0.638292,
1120,3,0.297535,0.056713,0.631844,0.96,0.00833333,0.588274,
1120,4,0.272656,0.477665,0.798883,0.88,0.0318182,0.311938,
1120,5,0.812169,0.479977,0.691574,0.976,0.045082,0.448219,
1120,6,0.392785,0.836079,0.654981,0.976,0.0778689,0.498376,
1120,7,0.337396,0.648172,0.711693,0.972,0.0617284,0.419404,
1120,8,0.368242,0.957155,0.806606,0.972,0.037037,0.429147,
1120,9,0.140351,0.870087,0.583933,0.848,0.0141509,0.249344,
1120,10,0.473608,0.800911,0.532657,0.944,0.0381356,0.570904,
1120,11,0.520477,0.67888,0.650189,0.98,0.077551,0.462527,
1120,12,0.720633,0.58202,0.63547,0.98,0.0285714,0.442209,
1120,13,0.537373,0.758616,0.556616,0.964,0.0456432,0.545178,
1120,14,0.105908,0.4736,-1.08937e+75,0.852,0.0187793,0.132739,
1120,15,0.186332,0.736918,1.11022e+75,0.836,0.0526316,0.257032,
1120,16,0.21655,0.135218,0.547481,0.94,0,0.484013,
1120,17,0.324141,0.149675,0.607606,0.928,0.0258621,0.657692,
1120,18,0.222321,0.386489,0.521716,0.816,0.0294118,0.323892,
1120,19,0.902598,0.44995,0.536985,0.968,0.0123967,0.42682,
1140,0,0.592845,0.844266,0.790905,0.964,0.0497925,0.544419,
1140,1,0.857946,0.847252,0.66171,0.948,0.00843882,0.382113,
1140,2,0.623564,0.384382,0.568446,0.896,0.0848214,0.638292,
1140,3,0.297535,0.056713,-1.29629e+229,0.96,0.0291667,0.588274,
1140,4,0.272656,0.477665,0.610354,0.872,0.0642202,0.311938,
1140,5,0.812169,0.479977,0.721388,0.976,0.0409836,0.448219,
1140,6,0.392785,0.836079,0.724537,0.98,0.0571429,0.498376,
1140,7,0.337396,0.648172,0.514419,0.972,0.0534979,0.419404,
1140,8,0.368242,0.957155,0.709589,0.972,0.0987654,0.429147,
1140,9,0.140351,0.870087,0.674533,0.848,0.0283019,0.249344,
1140,10,0.473608,0.800911,0.752311,0.944,0.0805085,0.570904,
1140,11,0.520477,0.67888,0.735689,0.984,0.0731707,0.462527,
1140,12,0.720633,0.58202,0.509048,0.976,0.0901639,0.442209,
1140,13,0.537373,0.758616,0.394749,0.972,0.111111,0.545178,
1140,14,0.105908,0.4736,-1.28555e+152,0.836,0.0143541,0.132739,
1140,15,0.186332,0.736918,0.481676,0.836,0.0382775,0.257032,
1140,16,0.21655,0.135218,0.53339,0.94,0.0510638,0.484013,
1140,17,0.324141,0.149675,0.689898,0.932,0.0343348,0.657692,
1140,18,0.222321,0.386489,0.629167,0.804,0.0447761,0.323892,
1140,19,0.902598,0.44995,0.703892,0.968,0.0123967,0.42682,
1160,0,0.592845,0.844266,1.11024e+152,0.968,0.0950413,0.544419,
1160,1,0.857946,0.847252,1.30718e+229,0.952,0.0378151,0.382113,
1160,2,0.623564,0.384382,1.40773e+229,0.884,0.0316742,0.638292,
1160,3,0.297535,0.056713,1.29629e+229,0.96,0,0.588274,
1160,4,0.272656,0.477665,-1.23247e+152,0.872,0.0183486,0.311938,
1160,5,0.812169,0.479977,0.759521,0.976,0.0286885,0.448219,
1160,6,0.392785,0.836079,1.09219e+152,0.984,0.0569106,0.498376,
1160,7,0.337396,0.648172,3.87286e+31,0.972,0.0576132,0.419404,
1160,8,0.368242,0.957155,0.493269,0.976,0.0327869,0.429147,
1160,9,0.140351,0.870087,0.553571,0.856,0.00934579,0.249344,
1160,10,0.473608,0.800911,0.685228,0.94,0.0765957,0.570904,
1160,11,0.520477,0.67888,0.605435,0.984,0.0569106,0.462527,
1160,12,0.720633,0.58202,0.611592,0.98,0.0367347,0.442209,
1160,13,0.537373,0.758616,0.587322,0.968,0.0495868,0.545178,
1160,14,0.105908,0.4736,0.786584,0.84,0,0.132739,
1160,15,0.186332,0.736918,0.709992,0.836,0.0143541,0.257032,
1160,16,0.21655,0.135218,0.532321,0.944,0.0211864,0.484013,
1160,17,0.324141,0.149675,1.33523e+229,0.932,0.0386266,0.657692,
1160,18,0.222321,0.386489,3.08029e+229,0.808,0.019802,0.323892,
1160,19,0.902598,0.44995,0.486288,0.976,0.0122951,0.42682,
1180,0,0.592845,0.844266,1.28558e+229,0.968,0.0785124,0.544419,
1180,1,0.857946,0.847252,0.713813,0.956,0.0334728,0.382113,
1180,2,0.623564,0.384382,0.651349,0.896,0.0178571,0.638292,
1180,3,0.297535,0.056713,0.579009,0.96,0.0166667,0.588274,
1180,4,0.272656,0.477665,0.723656,0.864,0,0.311938,
