generation,populationA,populationB,ct,prop_of_popB_from_popA
1140,0,7,1,0.00411523
1140,0,8,1,0.00411523
1140,0,10,1,0.00423729
1140,0,11,1,0.00406504
1140,0,12,1,0.00409836
1140,0,13,1,0.00411523
1140,1,0,1,0.00414938
1140,1,12,1,0.00409836
1140,1,13,1,0.00411523
1140,2,5,1,0.00409836
1140,2,12,1,0.00409836
1140,3,16,1,0.00425532
1140,3,17,1,0.00429185
1140,3,18,1,0.00497512
1140,4,14,1,0.00478469
1140,4,18,1,0.00497512
1140,5,1,1,0.00421941
1140,5,2,1,0.00446429
1140,5,11,1,0.00406504
1140,5,12,1,0.00409836
1140,5,13,1,0.00411523
1140,5,19,1,0.00413223
1140,6,0,1,0.00414938
1140,6,4,1,0.00458716
1140,6,7,1,0.00411523
1140,6,8,1,0.00411523
1140,6,9,1,0.00471698
1140,6,10,1,0.00423729
1140,6,11,1,0.00406504
1140,6,13,1,0.00411523
1140,6,15,1,0.00478469
1140,7,0,1,0.00414938
1140,7,2,1,0.00446429
1140,7,4,1,0.00458716
1140,7,6,1,0.00408163
1140,7,8,1,0.00411523
1140,7,9,1,0.00471698
1140,7,10,1,0.00423729
1140,7,11,1,0.00406504
1140,7,12,1,0.00409836
1140,7,13,1,0.00411523
1140,7,14,1,0.00478469
1140,7,15,1,0.00478469
1140,7,18,1,0.00497512
1140,8,0,1,0.00414938
1140,8,6,1,0.00408163
1140,8,7,1,0.00411523
1140,8,9,1,0.00471698
1140,8,10,1,0.00423729
1140,8,11,1,0.00406504
1140,8,13,1,0.00411523
1140,8,15,1,0.00478469
1140,10,0,1,0.00414938
1140,10,6,1,0.00408163
1140,10,7,1,0.00411523
1140,10,8,1,0.00411523
1140,10,11,1,0.00406504
1140,10,12,1,0.00409836
1140,10,13,1,0.00411523
1140,10,15,1,0.00478469
1140,11,0,1,0.00414938
1140,11,1,1,0.00421941
1140,11,2,1,0.00446429
1140,11,4,1,0.00458716
1140,11,5,1,0.00409836
1140,11,6,1,0.00408163
1140,11,7,1,0.00411523
1140,11,8,1,0.00411523
1140,11,10,1,0.00423729
1140,11,12,1,0.00409836
1140,11,13,1,0.00411523
1140,11,15,1,0.00478469
1140,12,0,1,0.00414938
1140,12,1,1,0.00421941
1140,12,2,1,0.00446429
1140,12,5,1,0.00409836
1140,12,7,1,0.00411523
1140,12,10,1,0.00423729
1140,12,11,1,0.00406504
1140,12,13,1,0.00411523
1140,12,19,1,0.00413223
1140,13,0,1,0.00414938
1140,13,1,1,0.00421941
1140,13,2,1,0.00446429
1140,13,4,1,0.00458716
1140,13,6,1,0.00408163
1140,13,7,1,0.00411523
1140,13,8,1,0.00411523
1140,13,10,1,0.00423729
1140,13,11,1,0.00406504
1140,13,12,1,0.00409836
1140,13,15,1,0.00478469
1140,16,3,1,0.00416667
1140,16,17,1,0.00429185
1140,16,18,1,0.00497512
1140,17,3,1,0.00416667
1140,17,16,1,0.00425532
1140,17,18,1,0.00497512
1140,19,2,1,0.00446429
1140,19,5,1,0.00409836
1140,19,12,1,0.00409836
1160,0,1,1,0.00420168
1160,0,6,1,0.00406504
1160,0,7,1,0.00411523
1160,0,8,1,0.00409836
1160,0,10,1,0.00425532
1160,0,11,1,0.00406504
1160,0,12,1,0.00408163
1160,0,13,1,0.00413223
1160,1,0,1,0.00413223
1160,1,12,1,0.00408163
1160,1,13,1,0.00413223
1160,3,16,1,0.00423729
1160,3,17,1,0.00429185
1160,3,18,1,0.0049505
1160,4,18,1,0.0049505
1160,5,1,1,0.00420168
1160,5,2,1,0.00452489
1160,5,11,1,0.00406504
1160,5,12,1,0.00408163
1160,5,13,1,0.00413223
1160,5,19,1,0.00409836
1160,6,0,1,0.00413223
1160,6,4,1,0.00458716
1160,6,7,1,0.00411523
1160,6,8,1,0.00409836
1160,6,9,1,0.0046729
1160,6,10,1,0.00425532
1160,6,11,1,0.00406504
1160,6,13,1,0.00413223
1160,6,15,1,0.00478469
1160,7,0,1,0.00413223
1160,7,2,1,0.00452489
1160,7,4,1,0.00458716
1160,7,6,1,0.00406504
1160,7,8,1,0.00409836
1160,7,9,1,0.0046729
1160,7,10,1,0.00425532
1160,7,11,1,0.00406504
1160,7,12,1,0.00408163
1160,7,13,1,0.00413223
1160,7,14,1,0.0047619
1160,7,15,1,0.00478469
1160,7,18,1,0.0049505
1160,8,0,1,0.00413223
1160,8,6,1,0.00406504
1160,8,7,1,0.00411523
1160,8,9,1,0.0046729
1160,8,10,1,0.00425532
1160,8,11,1,0.00406504
1160,8,13,1,0.00413223
1160,8,15,1,0.00478469
1160,10,0,1,0.00413223
1160,10,6,1,0.00406504
1160,10,7,1,0.00411523
1160,10,8,1,0.00409836
1160,10,11,1,0.00406504
1160,10,13,1,0.00413223
1160,10,15,1,0.00478469
1160,11,0,1,0.00413223
1160,11,1,1,0.00420168
1160,11,2,1,0.00452489
1160,11,4,1,0.00458716
1160,11,5,1,0.00409836
1160,11,6,1,0.00406504
1160,11,7,1,0.00411523
1160,11,8,1,0.00409836
1160,11,10,1,0.00425532
1160,11,12,1,0.00408163
1160,11,13,1,0.00413223
1160,11,15,1,0.00478469
1160,12,0,1,0.00413223
1160,12,1,1,0.00420168
1160,12,2,1,0.00452489
1160,12,5,1,0.00409836
1160,12,7,1,0.00411523
1160,12,10,1,0.00425532
1160,12,11,1,0.00406504
1160,12,13,1,0.00413223
1160,12,19,1,0.00409836
1160,13,0,1,0.00413223
1160,13,1,1,0.00420168
1160,13,6,1,0.00406504
1160,13,7,1,0.00411523
1160,13,8,1,0.00409836
1160,13,10,1,0.00425532
1160,13,11,1,0.00406504
1160,13,12,1,0.00408163
1160,13,15,1,0.00478469
1160,16,3,1,0.00416667
1160,16,17,1,0.00429185
1160,16,18,1,0.0049505
1160,17,3,1,0.00416667
1160,17,16,1,0.00423729
1160,17,18,1,0.0049505
1160,19,2,1,0.00452489
1160,19,5,1,0.00409836
1160,19,12,1,0.00408163
1180,0,1,1,0.0041841
1180,0,6,1,0.00406504
1180,0,7,1,0.00413223
1180,0,8,1,0.00409836
1180,0,10,1,0.00425532
1180,0,11,1,0.00408163
1180,0,12,1,0.00408163
1180,0,13,1,0.00413223
1180,1,0,1,0.00413223
1180,1,12,1,0.00408163
1180,1,13,1,0.00413223
1180,2,5,1,0.00411523
1180,2,12,1,0.00408163
1180,3,16,1,0.00423729
1180,3,17,1,0.00431034
1180,3,18,1,0.0049505
1180,4,18,1,0.0049505
1180,5,1,1,0.0041841
1180,5,2,1,0.00446429
1180,5,11,1,0.00408163
1180,5,12,1,0.00408163
1180,5,19,1,0.00409836
1180,6,0,1,0.00413223
1180,6,4,1,0.00462963
1180,6,7,1,0.00413223
1180,6,8,1,0.00409836
1180,6,9,1,0.00473934
1180,6,10,1,0.00425532
1180,6,11,1,0.00408163
1180,6,13,1,0.00413223
1180,6,15,1,0.00485437
1180,7,0,1,0.00413223
1180,7,4,1,0.00462963
1180,7,6,1,0.00406504
1180,7,8,1,0.00409836
1180,7,9,1,0.00473934
1180,7,10,1,0.00425532
1180,7,11,1,0.00408163
1180,7,13,1,0.00413223
1180,7,14,1,0.00471698
1180,7,15,1,0.00485437
1180,7,18,1,0.0049505
1180,8,0,1,0.00413223
1180,8,6,1,0.00406504
1180,8,7,1,0.00413223
1180,8,9,1,0.00473934
1180,8,10,1,0.00425532
1180,8,11,1,0.00408163
1180,8,13,1,0.00413223
1180,8,15,1,0.00485437
1180,10,0,1,0.00413223
1180,10,6,1,0.00406504
1180,10,7,1,0.00413223
1180,10,8,1,0.00409836
1180,10,11,1,0.00408163
1180,10,13,1,0.00413223
1180,10,15,1,0.00485437
1180,11,0,1,0.00413223
1180,11,1,1,0.0041841
1180,11,2,1,0.00446429
1180,11,4,1,0.00462963
1180,11,5,1,0.00411523
1180,11,6,1,0.00406504
1180,11,7,1,0.00413223
1180,11,8,1,0.00409836
1180,11,10,1,0.00425532
1180,11,12,1,0.00408163
1180,11,13,1,0.00413223
1180,11,15,1,0.00485437
1180,12,0,1,0.00413223
1180,12,1,1,0.0041841
1180,12,2,1,0.00446429
1180,12,5,1,0.00411523
1180,12,7,1,0.00413223
1180,12,10,1,0.00425532
1180,12,11,1,0.00408163
1180,12,13,1,0.00413223
1180,12,19,1,0.00409836
1180,13,0,1,0.00413223
1180,13,1,1,0.0041841
1180,13,6,1,0.00406504
1180,13,7,1,0.00413223
1180,13,8,1,0.00409836
1180,13,10,1,0.00425532
1180,13,11,1,0.00408163
1180,13,12,1,0.00408163
1180,13,15,1,0.00485437
1180,16,3,1,0.00416667
1180,16,17,1,0.00431034
1180,16,18,1,0.0049505
1180,17,3,1,0.00416667
1180,17,16,1,0.00423729
1180,17,18,1,0.0049505
1180,19,2,1,0.00446429
1180,19,5,1,0.00411523
1180,19,12,1,0.00408163
1200,0,1,1,0.0041841
1200,0,6,1,0.00406504
1200,0,7,1,0.00411523
1200,0,8,1,0.00409836
1200,0,10,1,0.00425532
1200,0,11,1,0.00408163
1200,0,12,1,0.00408163
1200,0,13,1,0.00413223
1200,1,0,1,0.00414938
1200,1,12,1,0.00408163
1200,1,13,1,0.00413223
1200,2,5,1,0.00411523
1200,2,12,1,0.00408163
1200,3,16,1,0.00421941
1200,3,17,1,0.00431034
1200,3,18,1,0.005
1200,4,18,1,0.005
1200,5,1,1,0.0041841
1200,5,2,1,0.00446429
1200,5,11,1,0.00408163
1200,5,12,1,0.00408163
1200,5,19,1,0.00409836
1200,6,0,1,0.00414938
1200,6,4,1,0.00460829
1200,6,7,1,0.00411523
1200,6,8,1,0.00409836
1200,6,9,1,0.00478469
1200,6,10,1,0.00425532
1200,6,11,1,0.00408163
1200,6,13,1,0.00413223
1200,6,15,1,0.00478469
1200,7,0,1,0.00414938
1200,7,2,1,0.00446429
1200,7,4,1,0.00460829
1200,7,6,1,0.00406504
1200,7,8,1,0.00409836
1200,7,9,1,0.00478469
1200,7,10,1,0.00425532
1200,7,11,1,0.00408163
1200,7,12,1,0.00408163
1200,7,13,1,0.00413223
1200,7,14,1,0.00469484
1200,7,15,1,0.00478469
1200,7,18,1,0.005
1200,8,0,1,0.00414938
1200,8,6,1,0.00406504
1200,8,7,1,0.00411523
1200,8,9,1,0.00478469
1200,8,10,1,0.00425532
1200,8,11,1,0.00408163
1200,8,13,1,0.00413223
1200,8,15,1,0.00478469
1200,10,0,1,0.00414938
1200,10,6,1,0.00406504
1200,10,7,1,0.00411523
1200,10,8,1,0.00409836
1200,10,11,1,0.00408163
1200,10,13,1,0.00413223
1200,10,15,1,0.00478469
1200,11,0,1,0.00414938
1200,11,1,1,0.0041841
1200,11,2,1,0.00446429
1200,11,4,1,0.00460829
1200,11,5,1,0.00411523
1200,11,6,1,0.00406504
1200,11,7,1,0.00411523
1200,11,8,1,0.00409836
1200,11,10,1,0.00425532
1200,11,12,1,0.00408163
1200,11,13,1,0.00413223
1200,11,15,1,0.00478469
1200,12,0,1,0.00414938
1200,12,1,1,0.0041841
1200,12,2,1,0.00446429
1200,12,5,1,0.00411523
1200,12,7,1,0.00411523
1200,12,10,1,0.00425532
1200,12,11,1,0.00408163
1200,12,13,1,0.00413223
1200,12,19,1,0.00409836
1200,13,0,1,0.00414938
1200,13,1,1,0.0041841
1200,13,6,1,0.00406504
1200,13,7,1,0.00411523
1200,13,8,1,0.00409836
1200,13,10,1,0.00425532
1200,13,11,1,0.00408163
1200,13,12,1,0.00408163
1200,13,15,1,0.00478469
1200,16,3,1,0.00416667
1200,16,17,1,0.00431034
1200,16,18,1,0.005
1200,17,3,1,0.00416667
1200,17,16,1,0.00421941
1200,17,18,1,0.005
1200,19,2,1,0.00446429
1200,19,5,1,0.00411523
1200,19,12,1,0.00408163
1220,0,1,1,0.00420168
1220,0,6,1,0.00408163
1220,0,7,1,0.00411523
1220,0,8,1,0.00409836
1220,0,10,1,0.00423729
1220,0,11,1,0.00408163
1220,0,12,1,0.00408163
1220,0,13,1,0.00413223
1220,1,0,1,0.00413223
1220,1,12,1,0.00408163
1220,1,13,1,0.00413223
1220,2,5,1,0.00408163
1220,2,12,1,0.00408163
1220,3,16,1,0.00423729
1220,3,17,1,0.00429185
1220,3,18,1,0.00492611
1220,4,14,1,0.0046729
1220,4,18,1,0.00492611
1220,5,1,1,0.00420168
1220,5,2,1,0.00446429
1220,5,11,1,0.00408163
1220,5,12,1,0.00408163
1220,5,13,1,0.00413223
1220,5,19,1,0.00411523
1220,6,0,1,0.00413223
1220,6,4,1,0.00454545
1220,6,7,1,0.00411523
1220,6,8,1,0.00409836
1220,6,9,1,0.00480769
1220,6,10,1,0.00423729
1220,6,11,1,0.00408163
1220,6,13,1,0.00413223
1220,6,15,1,0.00487805
1220,7,0,1,0.00413223
1220,7,2,1,0.00446429
1220,7,4,1,0.00454545
1220,7,6,1,0.00408163
1220,7,8,1,0.00409836
1220,7,9,1,0.00480769
1220,7,10,1,0.00423729
1220,7,11,1,0.00408163
1220,7,12,1,0.00408163
1220,7,13,1,0.00413223
1220,7,14,1,0.0046729
1220,7,15,1,0.00487805
1220,7,18,1,0.00492611
1220,8,0,1,0.00413223
1220,8,6,1,0.00408163
1220,8,7,1,0.00411523
1220,8,9,1,0.00480769
1220,8,10,1,0.00423729
1220,8,11,1,0.00408163
1220,8,13,1,0.00413223
1220,8,15,1,0.00487805
1220,10,0,1,0.00413223
1220,10,6,1,0.00408163
1220,10,7,1,0.00411523
1220,10,8,1,0.00409836
1220,10,11,1,0.00408163
1220,10,12,1,0.00408163
1220,10,13,1,0.00413223
1220,10,15,1,0.00487805
1220,11,0,1,0.00413223
1220,11,1,1,0.00420168
1220,11,2,1,0.00446429
1220,11,4,1,0.00454545
1220,11,5,1,0.00408163
1220,11,6,1,0.00408163
1220,11,7,1,0.00411523
1220,11,8,1,0.00409836
1220,11,10,1,0.00423729
1220,11,12,1,0.00408163
1220,11,13,1,0.00413223
1220,11,15,1,0.00487805
1220,12,0,1,0.00413223
1220,12,1,1,0.00420168
1220,12,2,1,0.00446429
1220,12,5,1,0.00408163
1220,12,7,1,0.00411523
1220,12,10,1,0.00423729
1220,12,11,1,0.00408163
1220,12,13,1,0.00413223
1220,12,19,1,0.00411523
1220,13,0,1,0.00413223
1220,13,1,1,0.00420168
1220,13,6,1,0.00408163
1220,13,7,1,0.00411523
1220,13,8,1,0.00409836
1220,13,10,1,0.00423729
1220,13,11,1,0.00408163
1220,13,12,1,0.00408163
1220,13,15,1,0.00487805
1220,16,3,1,0.00414938
1220,16,17,1,0.00429185
1220,16,18,1,0.00492611
1220,17,3,1,0.00414938
1220,17,16,1,0.00423729
1220,17,18,1,0.00492611
1220,19,2,1,0.00446429
1220,19,5,1,0.00408163
1220,19,12,1,0.00408163
1240,0,1,1,0.0041841
1240,0,6,1,0.00408163
1240,0,7,1,0.00411523
1240,0,8,1,0.00409836
1240,0,10,1,0.00421941
1240,0,11,1,0.00406504
1240,0,12,1,0.00408163
1240,0,13,1,0.00414938
1240,1,0,1,0.00413223
1240,1,12,1,0.00408163
1240,1,13,1,0.00414938
1240,2,5,1,0.00408163
1240,2,12,1,0.00408163
1240,3,16,1,0.00423729
1240,3,17,1,0.00431034
1240,3,18,1,0.00483092
1240,4,14,1,0.00471698
1240,4,18,1,0.00483092
1240,5,1,1,0.0041841
1240,5,2,1,0.00442478
1240,5,11,1,0.00406504
1240,5,12,1,0.00408163
1240,5,13,1,0.00414938
1240,5,19,1,0.00409836
1240,6,0,1,0.00413223
1240,6,4,1,0.00456621
1240,6,7,1,0.00411523
1240,6,8,1,0.00409836
1240,6,9,1,0.00478469
1240,6,10,1,0.00421941
1240,6,11,1,0.00406504
1240,6,13,1,0.00414938
1240,6,15,1,0.00483092
1240,7,0,1,0.00413223
1240,7,2,1,0.00442478
1240,7,4,1,0.00456621
1240,7,6,1,0.00408163
1240,7,8,1,0.00409836
1240,7,9,1,0.00478469
1240,7,10,1,0.00421941
1240,7,11,1,0.00406504
1240,7,12,1,0.00408163
1240,7,13,1,0.00414938
1240,7,14,1,0.00471698
1240,7,15,1,0.00483092
1240,7,18,1,0.00483092
1240,8,0,1,0.00413223
1240,8,6,1,0.00408163
1240,8,7,1,0.00411523
1240,8,9,1,0.00478469
1240,8,10,1,0.00421941
1240,8,11,1,0.00406504
1240,8,13,1,0.00414938
1240,8,15,1,0.00483092
1240,10,0,1,0.00413223
1240,10,6,1,0.00408163
1240,10,7,1,0.00411523
1240,10,8,1,0.00409836
1240,10,11,1,0.00406504
1240,10,12,1,0.00408163
1240,10,13,1,0.00414938
1240,10,15,1,0.00483092
1240,11,0,1,0.00413223
1240,11,1,1,0.0041841
1240,11,2,1,0.00442478
1240,11,4,1,0.00456621
1240,11,5,1,0.00408163
1240,11,6,1,0.00408163
1240,11,7,1,0.00411523
1240,11,8,1,0.00409836
1240,11,10,1,0.00421941
1240,11,12,1,0.00408163
1240,11,13,1,0.00414938
1240,11,15,1,0.00483092
1240,12,0,1,0.00413223
1240,12,1,1,0.0041841
1240,12,2,1,0.00442478
1240,12,5,1,0.00408163
1240,12,7,1,0.00411523
1240,12,10,1,0.00421941
1240,12,11,1,0.00406504
1240,12,13,1,0.00414938
1240,12,19,1,0.00409836
1240,13,0,1,0.00413223
1240,13,1,1,0.0041841
1240,13,6,1,0.00408163
1240,13,7,1,0.00411523
1240,13,8,1,0.00409836
1240,13,10,1,0.00421941
1240,13,11,1,0.00406504
1240,13,12,1,0.00408163
1240,13,15,1,0.00483092
1240,16,3,1,0.00414938
1240,16,17,1,0.00431034
1240,16,18,1,0.00483092
1240,17,3,1,0.00414938
1240,17,16,1,0.00423729
1240,17,18,1,0.00483092
1240,19,2,1,0.00442478
1240,19,5,1,0.00408163
1240,19,12,1,0.00408163
1260,0,1,1,0.0041841
1260,0,6,1,0.00408163
1260,0,7,1,0.00409836
1260,0,8,1,0.00408163
1260,0,10,1,0.00416667
1260,0,11,1,0.00406504
1260,0,12,1,0.00408163
1260,0,13,1,0.00416667
1260,1,0,1,0.00414938
1260,1,12,1,0.00408163
1260,1,13,1,0.00416667
1260,3,16,1,0.00423729
1260,3,17,1,0.00429185
1260,3,18,1,0.00487805
1260,4,7,1,0.00409836
1260,4,14,1,0.00471698
1260,4,18,1,0.00487805
1260,5,1,1,0.0041841
1260,5,2,1,0.0045045
1260,5,11,1,0.00406504
1260,5,12,1,0.00408163
1260,5,13,1,0.00416667
1260,5,19,1,0.00409836
1260,6,0,1,0.00414938
1260,6,4,1,0.0045045
1260,6,7,1,0.00409836
1260,6,8,1,0.00408163
1260,6,9,1,0.00473934
1260,6,10,1,0.00416667
1260,6,11,1,0.00406504
1260,6,13,1,0.00416667
1260,6,15,1,0.0047619
1260,7,0,1,0.00414938
1260,7,2,1,0.0045045
1260,7,4,1,0.0045045
1260,7,6,1,0.00408163
1260,7,8,1,0.00408163
1260,7,9,1,0.00473934
1260,7,10,1,0.00416667
1260,7,11,1,0.00406504
1260,7,12,1,0.00408163
1260,7,13,1,0.00416667
1260,7,14,1,0.00471698
1260,7,15,1,0.0047619
1260,7,18,1,0.00487805
1260,8,0,1,0.00414938
1260,8,6,1,0.00408163
1260,8,7,1,0.00409836
1260,8,9,1,0.00473934
1260,8,10,1,0.00416667
1260,8,11,1,0.00406504
1260,8,13,1,0.00416667
1260,8,15,1,0.0047619
1260,10,0,1,0.00414938
1260,10,6,1,0.00408163
1260,10,7,1,0.00409836
1260,10,8,1,0.00408163
1260,10,9,1,0.00473934
1260,10,11,1,0.00406504
1260,10,12,1,0.00408163
1260,10,13,1,0.00416667
1260,10,15,1,0.0047619
1260,11,0,1,0.00414938
1260,11,1,1,0.0041841
1260,11,2,1,0.0045045
1260,11,4,1,0.0045045
1260,11,5,1,0.00408163
1260,11,6,1,0.00408163
1260,11,7,1,0.00409836
1260,11,8,1,0.00408163
1260,11,10,1,0.00416667
1260,11,12,1,0.00408163
1260,11,13,1,0.00416667
1260,11,15,1,0.0047619
1260,12,0,1,0.00414938
1260,12,1,1,0.0041841
1260,12,2,1,0.0045045
1260,12,5,1,0.00408163
1260,12,7,1,0.00409836
1260,12,10,1,0.00416667
1260,12,11,1,0.00406504
1260,12,13,1,0.00416667
1260,12,19,1,0.00409836
1260,13,0,1,0.00414938
1260,13,1,1,0.0041841
1260,13,6,1,0.00408163
1260,13,7,1,0.00409836
1260,13,8,1,0.00408163
1260,13,10,1,0.00416667
1260,13,11,1,0.00406504
1260,13,12,1,0.00408163
1260,13,15,1,0.0047619
1260,16,3,1,0.00414938
1260,16,17,1,0.00429185
1260,16,18,1,0.00487805
1260,17,3,1,0.00414938
1260,17,16,1,0.00423729
1260,17,18,1,0.00487805
1260,19,2,1,0.0045045
1260,19,5,1,0.00408163
1260,19,12,1,0.00408163
1280,0,1,1,0.00421941
1280,0,6,1,0.00408163
1280,0,7,1,0.00411523
1280,0,8,1,0.00408163
1280,0,10,1,0.00420168
1280,0,11,1,0.00406504
1280,0,12,1,0.00408163
1280,0,13,1,0.00414938
1280,1,0,1,0.00414938
1280,1,12,1,0.00408163
1280,1,13,1,0.00414938
1280,2,5,1,0.00408163
1280,3,16,1,0.00421941
1280,3,17,1,0.0042735
1280,3,18,1,0.00478469
1280,4,7,1,0.00411523
1280,4,14,1,0.00469484
1280,4,18,1,0.00478469
1280,5,1,1,0.00421941
1280,5,2,1,0.0044843
1280,5,11,1,0.00406504
1280,5,12,1,0.00408163
1280,5,13,1,0.00414938
1280,5,19,1,0.00409836
1280,6,0,1,0.00414938
1280,6,4,1,0.00452489
1280,6,7,1,0.00411523
1280,6,8,1,0.00408163
1280,6,9,1,0.0047619
1280,6,10,1,0.00420168
1280,6,11,1,0.00406504
1280,6,13,1,0.00414938
1280,6,15,1,0.00487805
1280,7,0,1,0.00414938
1280,7,2,1,0.0044843
1280,7,4,1,0.00452489
1280,7,6,1,0.00408163
1280,7,8,1,0.00408163
1280,7,9,1,0.0047619
1280,7,10,1,0.00420168
1280,7,11,1,0.00406504
1280,7,12,1,0.00408163
1280,7,13,1,0.00414938
1280,7,14,1,0.00469484
1280,7,15,1,0.00487805
1280,7,18,1,0.00478469
1280,8,0,1,0.00414938
1280,8,6,1,0.00408163
1280,8,7,1,0.00411523
1280,8,9,1,0.0047619
1280,8,10,1,0.00420168
1280,8,11,1,0.00406504
1280,8,13,1,0.00414938
1280,8,15,1,0.00487805
1280,10,0,1,0.00414938
1280,10,6,1,0.00408163
1280,10,7,1,0.00411523
1280,10,8,1,0.00408163
1280,10,9,1,0.0047619
1280,10,11,1,0.00406504
1280,10,12,1,0.00408163
1280,10,13,1,0.00414938
1280,10,15,1,0.00487805
1280,11,0,1,0.00414938
1280,11,1,1,0.00421941
1280,11,2,1,0.0044843
1280,11,4,1,0.00452489
1280,11,5,1,0.00408163
1280,11,6,1,0.00408163
1280,11,7,1,0.00411523
1280,11,8,1,0.00408163
1280,11,10,1,0.00420168
1280,11,12,1,0.00408163
1280,11,13,1,0.00414938
1280,11,15,1,0.00487805
1280,12,0,1,0.00414938
1280,12,1,1,0.00421941
1280,12,2,1,0.0044843
1280,12,5,1,0.00408163
1280,12,7,1,0.00411523
1280,12,10,1,0.00420168
1280,12,11,1,0.00406504
1280,12,13,1,0.00414938
1280,12,19,1,0.00409836
1280,13,0,1,0.00414938
1280,13,1,1,0.00421941
1280,13,6,1,0.00408163
1280,13,7,1,0.00411523
1280,13,8,1,0.00408163
1280,13,10,1,0.00420168
1280,13,11,1,0.00406504
1280,13,12,1,0.00408163
1280,13,15,1,0.00487805
1280,16,3,1,0.00414938
1280,16,17,1,0.0042735
1280,16,18,1,0.00478469
1280,17,3,1,0.00414938
1280,17,16,1,0.00421941
1280,17,18,1,0.00478469
1280,19,2,1,0.0044843
1280,19,5,1,0.00408163
1280,19,12,1,0.00408163
1300,0,1,1,0.00421941
1300,0,6,1,0.00406504
1300,0,7,1,0.00411523
1300,0,8,1,0.00408163
1300,0,10,1,0.00421941
1300,0,11,1,0.00406504
1300,0,12,1,0.00409836
1300,0,13,1,0.00416667
1300,1,0,1,0.00414938
1300,1,12,1,0.00409836
1300,1,13,1,0.00416667
1300,2,5,1,0.00409836
1300,2,12,1,0.00409836
1300,3,16,1,0.00421941
1300,3,17,1,0.0042735
1300,3,18,1,0.00471698
1300,4,7,1,0.00411523
1300,4,14,1,0.00469484
1300,4,18,1,0.00471698
1300,5,1,1,0.00421941
1300,5,2,1,0.00444444
1300,5,11,1,0.00406504
1300,5,12,1,0.00409836
1300,5,13,1,0.00416667
1300,5,19,1,0.00409836
1300,6,0,1,0.00414938
1300,6,4,1,0.00454545
1300,6,7,1,0.00411523
1300,6,8,1,0.00408163
1300,6,9,1,0.00478469
1300,6,10,1,0.00421941
1300,6,11,1,0.00406504
1300,6,13,1,0.00416667
1300,6,15,1,0.00485437
1300,7,0,1,0.00414938
1300,7,2,1,0.00444444
1300,7,4,1,0.00454545
1300,7,6,1,0.00406504
1300,7,8,1,0.00408163
1300,7,9,1,0.00478469
1300,7,10,1,0.00421941
1300,7,11,1,0.00406504
1300,7,12,1,0.00409836
1300,7,13,1,0.00416667
1300,7,14,1,0.00469484
1300,7,15,1,0.00485437
1300,7,18,1,0.00471698
1300,8,0,1,0.00414938
1300,8,6,1,0.00406504
1300,8,7,1,0.00411523
1300,8,9,1,0.00478469
1300,8,10,1,0.00421941
1300,8,11,1,0.00406504
1300,8,13,1,0.00416667
1300,8,15,1,0.00485437
1300,10,0,1,0.00414938
1300,10,6,1,0.00406504
1300,10,7,1,0.00411523
1300,10,8,1,0.00408163
1300,10,11,1,0.00406504
1300,10,12,1,0.00409836
1300,10,13,1,0.00416667
1300,10,15,1,0.00485437
1300,11,0,1,0.00414938
1300,11,1,1,0.00421941
1300,11,2,1,0.00444444
1300,11,4,1,0.00454545
1300,11,5,1,0.00409836
1300,11,6,1,0.00406504
1300,11,7,1,0.00411523
1300,11,8,1,0.00408163
1300,11,10,1,0.00421941
1300,11,12,1,0.00409836
1300,11,13,1,0.00416667
1300,11,15,1,0.00485437
1300,12,0,1,0.00414938
1300,12,1,1,0.00421941
1300,12,2,1,0.00444444
1300,12,5,1,0.00409836
1300,12,7,1,0.00411523
1300,12,10,1,0.00421941
1300,12,11,1,0.00406504
1300,12,13,1,0.00416667
1300,12,19,1,0.00409836
1300,13,0,1,0.00414938
1300,13,1,1,0.00421941
1300,13,6,1,0.00406504
1300,13,7,1,0.00411523
1300,13,8,1,0.00408163
1300,13,10,1,0.00421941
1300,13,11,1,0.00406504
1300,13,12,1,0.00409836
1300,13,15,1,0.00485437
1300,16,3,1,0.00414938
1300,16,17,1,0.0042735
1300,16,18,1,0.00471698
1300,17,3,1,0.00414938
1300,17,16,1,0.00421941
1300,17,18,1,0.00471698
1300,18,4,1,0.00454545
1300,19,2,1,0.00444444
1300,19,5,1,0.00409836
1300,19,12,1,0.00409836
1320,0,1,1,0.00421941
1320,0,6,1,0.00408163
1320,0,7,1,0.00409836
1320,0,8,1,0.00406504
1320,0,10,1,0.00421941
1320,0,11,1,0.00404858
1320,0,12,1,0.00408163
1320,0,13,1,0.00414938
1320,1,0,1,0.00413223
1320,1,12,1,0.00408163
1320,1,13,1,0.00414938
1320,2,5,1,0.00409836
1320,3,16,1,0.00421941
1320,3,17,1,0.0042735
1320,3,18,1,0.00478469
1320,4,7,1,0.00409836
1320,4,14,1,0.00471698
1320,4,18,1,0.00478469
1320,5,1,1,0.00421941
1320,5,2,1,0.00446429
1320,5,11,1,0.00404858
1320,5,12,1,0.00408163
1320,5,13,1,0.00414938
1320,5,19,1,0.00409836
1320,6,0,1,0.00413223
1320,6,4,1,0.00454545
1320,6,7,1,0.00409836
1320,6,8,1,0.00406504
1320,6,9,1,0.0047619
1320,6,10,1,0.00421941
1320,6,11,1,0.00404858
1320,6,13,1,0.00414938
