generation,populationA,populationB,ct,prop_of_popB_from_popA
740,1,13,1,0.00440529
740,3,16,1,0.0045045
740,3,17,1,0.00429185
740,4,14,1,0.00423729
740,4,18,1,0.00458716
740,5,2,1,0.00471698
740,5,11,1,0.00416667
740,5,12,1,0.00413223
740,5,19,1,0.00413223
740,6,0,1,0.00440529
740,6,7,1,0.00423729
740,6,8,1,0.00425532
740,6,9,1,0.00469484
740,6,10,1,0.0045045
740,6,11,1,0.00416667
740,6,13,1,0.00440529
740,6,15,1,0.0046729
740,7,0,1,0.00440529
740,7,4,1,0.00454545
740,7,6,1,0.00423729
740,7,8,1,0.00425532
740,7,9,1,0.00469484
740,7,10,1,0.0045045
740,7,11,1,0.00416667
740,7,13,1,0.00440529
740,7,14,1,0.00423729
740,7,15,1,0.0046729
740,7,18,1,0.00458716
740,8,0,1,0.00440529
740,8,6,1,0.00423729
740,8,7,1,0.00423729
740,8,9,1,0.00469484
740,8,10,1,0.0045045
740,8,13,1,0.00440529
740,8,15,1,0.0046729
740,10,0,1,0.00440529
740,10,6,1,0.00423729
740,10,7,1,0.00423729
740,10,8,1,0.00425532
740,10,11,1,0.00416667
740,10,13,1,0.00440529
740,11,0,1,0.00440529
740,11,2,1,0.00471698
740,11,4,1,0.00454545
740,11,5,1,0.00414938
740,11,6,1,0.00423729
740,11,7,1,0.00423729
740,11,8,1,0.00425532
740,11,10,1,0.0045045
740,11,12,1,0.00413223
740,11,13,1,0.00440529
740,11,15,1,0.0046729
740,12,0,1,0.00440529
740,12,1,1,0.00414938
740,12,2,1,0.00471698
740,12,5,1,0.00414938
740,12,10,1,0.0045045
740,12,11,1,0.00416667
740,12,13,1,0.00440529
740,12,19,1,0.00413223
740,13,0,1,0.00440529
740,13,6,1,0.00423729
740,13,7,1,0.00423729
740,13,10,1,0.0045045
740,13,11,1,0.00416667
740,14,4,1,0.00454545
740,14,7,1,0.00423729
740,14,15,1,0.0046729
740,14,18,1,0.00458716
740,16,3,1,0.00436681
740,16,17,1,0.00429185
740,17,3,1,0.00436681
740,17,16,1,0.0045045
740,17,18,1,0.00458716
740,18,4,1,0.00454545
740,18,14,1,0.00423729
740,19,2,1,0.00471698
740,19,5,1,0.00414938
740,19,12,1,0.00413223
760,0,1,1,0.00420168
760,0,6,1,0.00421941
760,0,8,1,0.00421941
760,0,10,1,0.0045045
760,0,11,1,0.00420168
760,0,13,1,0.00440529
760,1,0,1,0.004329
760,1,12,1,0.00414938
760,1,13,1,0.00440529
760,3,16,1,0.00454545
760,3,17,1,0.00429185
760,4,18,1,0.00469484
760,5,2,1,0.0047619
760,5,11,1,0.00420168
760,5,12,1,0.00414938
760,5,19,1,0.00416667
760,6,0,1,0.004329
760,6,7,1,0.00423729
760,6,8,1,0.00421941
760,6,9,1,0.00469484
760,6,10,1,0.0045045
760,6,11,1,0.00420168
760,6,13,1,0.00440529
760,6,15,1,0.00469484
760,7,0,1,0.004329
760,7,4,1,0.00460829
760,7,6,1,0.00421941
760,7,8,1,0.00421941
760,7,9,1,0.00469484
760,7,10,1,0.0045045
760,7,11,1,0.00420168
760,7,13,1,0.00440529
760,7,14,1,0.00423729
760,7,15,1,0.00469484
760,7,18,1,0.00469484
760,8,0,1,0.004329
760,8,6,1,0.00421941
760,8,7,1,0.00423729
760,8,9,1,0.00469484
760,8,10,1,0.0045045
760,8,11,1,0.00420168
760,8,13,1,0.00440529
760,8,15,1,0.00469484
760,10,0,1,0.004329
760,10,6,1,0.00421941
760,10,7,1,0.00423729
760,10,8,1,0.00421941
760,10,11,1,0.00420168
760,10,13,1,0.00440529
760,11,0,1,0.004329
760,11,2,1,0.0047619
760,11,4,1,0.00460829
760,11,6,1,0.00421941
760,11,7,1,0.00423729
760,11,8,1,0.00421941
760,11,10,1,0.0045045
760,11,12,1,0.00414938
760,11,13,1,0.00440529
760,11,15,1,0.00469484
760,12,0,1,0.004329
760,12,1,1,0.00420168
760,12,2,1,0.0047619
760,12,5,1,0.00416667
760,12,10,1,0.0045045
760,12,11,1,0.00420168
760,12,13,1,0.00440529
760,12,19,1,0.00416667
760,13,0,1,0.004329
760,13,6,1,0.00421941
760,13,7,1,0.00423729
760,13,10,1,0.0045045
760,13,11,1,0.00420168
760,14,4,1,0.00460829
760,14,7,1,0.00423729
760,14,15,1,0.00469484
760,14,18,1,0.00469484
760,16,3,1,0.00434783
760,16,17,1,0.00429185
760,17,3,1,0.00434783
760,17,16,1,0.00454545
760,17,18,1,0.00469484
760,18,4,1,0.00460829
760,19,2,1,0.0047619
760,19,5,1,0.00416667
760,19,12,1,0.00414938
780,0,1,1,0.00421941
780,0,6,1,0.0041841
780,0,8,1,0.00425532
780,0,10,1,0.00446429
780,0,11,1,0.00421941
780,0,12,1,0.00414938
780,0,13,1,0.00444444
780,1,0,1,0.00431034
780,1,12,1,0.00414938
780,1,13,1,0.00444444
780,3,16,1,0.00446429
780,3,17,1,0.00429185
780,4,18,1,0.00471698
780,5,1,1,0.00421941
780,5,2,1,0.0047619
780,5,11,1,0.00421941
780,5,12,1,0.00414938
780,5,19,1,0.00414938
780,6,0,1,0.00431034
780,6,7,1,0.00425532
780,6,8,1,0.00425532
780,6,9,1,0.00458716
780,6,10,1,0.00446429
780,6,11,1,0.00421941
780,6,13,1,0.00444444
780,6,15,1,0.00462963
780,7,0,1,0.00431034
780,7,4,1,0.00462963
780,7,6,1,0.0041841
780,7,8,1,0.00425532
780,7,9,1,0.00458716
780,7,10,1,0.00446429
780,7,11,1,0.00421941
780,7,13,1,0.00444444
780,7,14,1,0.00431034
780,7,15,1,0.00462963
780,7,18,1,0.00471698
780,8,0,1,0.00431034
780,8,6,1,0.0041841
780,8,7,1,0.00425532
780,8,9,1,0.00458716
780,8,10,1,0.00446429
780,8,13,1,0.00444444
780,8,15,1,0.00462963
780,9,15,1,0.00462963
780,10,0,1,0.00431034
780,10,6,1,0.0041841
780,10,7,1,0.00425532
780,10,8,1,0.00425532
780,10,11,1,0.00421941
780,10,13,1,0.00444444
780,11,0,1,0.00431034
780,11,2,1,0.0047619
780,11,4,1,0.00462963
780,11,6,1,0.0041841
780,11,7,1,0.00425532
780,11,8,1,0.00425532
780,11,10,1,0.00446429
780,11,12,1,0.00414938
780,11,13,1,0.00444444
780,11,15,1,0.00462963
780,12,0,1,0.00431034
780,12,1,1,0.00421941
780,12,2,1,0.0047619
780,12,5,1,0.00414938
780,12,10,1,0.00446429
780,12,11,1,0.00421941
780,12,13,1,0.00444444
780,12,19,1,0.00414938
780,13,0,1,0.00431034
780,13,6,1,0.0041841
780,13,7,1,0.00425532
780,13,10,1,0.00446429
780,13,11,1,0.00421941
780,14,4,1,0.00462963
780,14,7,1,0.00425532
780,14,15,1,0.00462963
780,14,18,1,0.00471698
780,15,9,1,0.00458716
780,16,3,1,0.00436681
780,16,17,1,0.00429185
780,17,3,1,0.00436681
780,17,16,1,0.00446429
780,17,18,1,0.00471698
780,18,4,1,0.00462963
780,19,2,1,0.0047619
780,19,5,1,0.00414938
780,19,12,1,0.00414938
800,0,1,1,0.00416667
800,0,6,1,0.00423729
800,0,8,1,0.00429185
800,0,10,1,0.00444444
800,0,11,1,0.00421941
800,0,13,1,0.00442478
800,1,0,1,0.00436681
800,1,12,1,0.00413223
800,1,13,1,0.00442478
800,3,16,1,0.00444444
800,3,17,1,0.00429185
800,4,14,1,0.00431034
800,4,18,1,0.0046729
800,5,1,1,0.00416667
800,5,2,1,0.00480769
800,5,11,1,0.00421941
800,5,12,1,0.00413223
800,5,19,1,0.00413223
800,6,0,1,0.00436681
800,6,7,1,0.00423729
800,6,8,1,0.00429185
800,6,9,1,0.00460829
800,6,10,1,0.00444444
800,6,11,1,0.00421941
800,6,13,1,0.00442478
800,6,15,1,0.00462963
800,7,0,1,0.00436681
800,7,4,1,0.00458716
800,7,6,1,0.00423729
800,7,8,1,0.00429185
800,7,9,1,0.00460829
800,7,10,1,0.00444444
800,7,11,1,0.00421941
800,7,13,1,0.00442478
800,7,14,1,0.00431034
800,7,15,1,0.00462963
800,7,18,1,0.0046729
800,8,0,1,0.00436681
800,8,6,1,0.00423729
800,8,9,1,0.00460829
800,8,10,1,0.00444444
800,8,13,1,0.00442478
800,8,15,1,0.00462963
800,9,15,1,0.00462963
800,10,0,1,0.00436681
800,10,6,1,0.00423729
800,10,7,1,0.00423729
800,10,8,1,0.00429185
800,10,11,1,0.00421941
800,10,13,1,0.00442478
800,11,0,1,0.00436681
800,11,2,1,0.00480769
800,11,4,1,0.00458716
800,11,6,1,0.00423729
800,11,7,1,0.00423729
800,11,8,1,0.00429185
800,11,10,1,0.00444444
800,11,12,1,0.00413223
800,11,13,1,0.00442478
800,11,15,1,0.00462963
800,12,0,1,0.00436681
800,12,1,1,0.00416667
800,12,2,1,0.00480769
800,12,5,1,0.00414938
800,12,10,1,0.00444444
800,12,11,1,0.00421941
800,12,13,1,0.00442478
800,12,19,1,0.00413223
800,13,0,1,0.00436681
800,13,6,1,0.00423729
800,13,7,1,0.00423729
800,13,10,1,0.00444444
800,13,11,1,0.00421941
800,14,4,1,0.00458716
800,14,7,1,0.00423729
800,14,15,1,0.00462963
800,14,18,1,0.0046729
800,15,9,1,0.00460829
800,16,3,1,0.00434783
800,16,17,1,0.00429185
800,17,3,1,0.00434783
800,17,16,1,0.00444444
800,17,18,1,0.0046729
800,18,4,1,0.00458716
800,19,2,1,0.00480769
800,19,5,1,0.00414938
800,19,12,1,0.00413223
820,0,1,1,0.00423729
820,0,6,1,0.00421941
820,0,8,1,0.00423729
820,0,10,1,0.0044843
820,0,11,1,0.0041841
820,0,12,1,0.00413223
820,0,13,1,0.00438596
820,1,0,1,0.004329
820,1,12,1,0.00413223
820,1,13,1,0.00438596
820,3,16,1,0.00436681
820,3,17,1,0.0042735
820,4,14,1,0.00431034
820,4,18,1,0.00465116
820,5,2,1,0.00485437
820,5,11,1,0.0041841
820,5,12,1,0.00413223
820,5,19,1,0.00414938
820,6,0,1,0.004329
820,6,7,1,0.00425532
820,6,8,1,0.00423729
820,6,9,1,0.00458716
820,6,10,1,0.0044843
820,6,11,1,0.0041841
820,6,13,1,0.00438596
820,6,15,1,0.00460829
820,7,0,1,0.004329
820,7,4,1,0.00458716
820,7,6,1,0.00421941
820,7,8,1,0.00423729
820,7,9,1,0.00458716
820,7,10,1,0.0044843
820,7,11,1,0.0041841
820,7,13,1,0.00438596
820,7,14,1,0.00431034
820,7,15,1,0.00460829
820,7,18,1,0.00465116
820,8,0,1,0.004329
820,8,6,1,0.00421941
820,8,7,1,0.00425532
820,8,9,1,0.00458716
820,8,10,1,0.0044843
820,8,11,1,0.0041841
820,8,13,1,0.00438596
820,8,15,1,0.00460829
820,9,15,1,0.00460829
820,10,0,1,0.004329
820,10,6,1,0.00421941
820,10,7,1,0.00425532
820,10,8,1,0.00423729
820,10,11,1,0.0041841
820,10,13,1,0.00438596
820,11,0,1,0.004329
820,11,2,1,0.00485437
820,11,4,1,0.00458716
820,11,5,1,0.00416667
820,11,6,1,0.00421941
820,11,7,1,0.00425532
820,11,8,1,0.00423729
820,11,10,1,0.0044843
820,11,12,1,0.00413223
820,11,13,1,0.00438596
820,11,15,1,0.00460829
820,12,0,1,0.004329
820,12,1,1,0.00423729
820,12,2,1,0.00485437
820,12,5,1,0.00416667
820,12,10,1,0.0044843
820,12,11,1,0.0041841
820,12,13,1,0.00438596
820,12,19,1,0.00414938
820,13,0,1,0.004329
820,13,6,1,0.00421941
820,13,7,1,0.00425532
820,13,10,1,0.0044843
820,13,11,1,0.0041841
820,14,4,1,0.00458716
820,14,7,1,0.00425532
820,14,15,1,0.00460829
820,14,18,1,0.00465116
820,15,9,1,0.00458716
820,16,3,1,0.00431034
820,16,17,1,0.0042735
820,16,18,1,0.00465116
820,17,3,1,0.00431034
820,17,16,1,0.00436681
820,17,18,1,0.00465116
820,18,4,1,0.00458716
820,18,14,1,0.00431034
820,19,2,1,0.00485437
820,19,5,1,0.00416667
820,19,12,1,0.00413223
840,0,1,1,0.00421941
840,0,6,1,0.00429185
840,0,8,1,0.00423729
840,0,10,1,0.0044843
840,0,11,1,0.00421941
840,0,13,1,0.004329
840,1,0,1,0.00434783
840,1,12,1,0.00413223
840,3,16,1,0.00436681
840,3,17,1,0.00425532
840,4,14,1,0.00429185
840,4,18,1,0.00465116
840,5,2,1,0.0047619
840,5,11,1,0.00421941
840,5,12,1,0.00413223
840,5,19,1,0.00414938
840,6,0,1,0.00434783
840,6,7,1,0.00425532
840,6,8,1,0.00423729
840,6,9,1,0.0045045
840,6,10,1,0.0044843
840,6,11,1,0.00421941
840,6,13,1,0.004329
840,6,15,1,0.00460829
840,7,0,1,0.00434783
840,7,4,1,0.00456621
840,7,6,1,0.00429185
840,7,8,1,0.00423729
840,7,9,1,0.0045045
840,7,10,1,0.0044843
840,7,11,1,0.00421941
840,7,13,1,0.004329
840,7,14,1,0.00429185
840,7,15,1,0.00460829
840,7,18,1,0.00465116
840,8,0,1,0.00434783
840,8,6,1,0.00429185
840,8,7,1,0.00425532
840,8,9,1,0.0045045
840,8,10,1,0.0044843
840,8,11,1,0.00421941
840,8,13,1,0.004329
840,8,15,1,0.00460829
840,9,15,1,0.00460829
840,10,0,1,0.00434783
840,10,6,1,0.00429185
840,10,7,1,0.00425532
840,10,8,1,0.00423729
840,10,11,1,0.00421941
840,10,13,1,0.004329
840,11,0,1,0.00434783
840,11,2,1,0.0047619
840,11,4,1,0.00456621
840,11,6,1,0.00429185
840,11,7,1,0.00425532
840,11,8,1,0.00423729
840,11,10,1,0.0044843
840,11,12,1,0.00413223
840,11,13,1,0.004329
840,11,15,1,0.00460829
840,12,0,1,0.00434783
840,12,1,1,0.00421941
840,12,2,1,0.0047619
840,12,5,1,0.0041841
840,12,10,1,0.0044843
840,12,11,1,0.00421941
840,12,13,1,0.004329
840,12,19,1,0.00414938
840,13,0,1,0.00434783
840,13,6,1,0.00429185
840,13,7,1,0.00425532
840,13,8,1,0.00423729
840,13,10,1,0.0044843
840,13,11,1,0.00421941
840,13,12,1,0.00413223
840,14,4,1,0.00456621
840,14,7,1,0.00425532
840,14,15,1,0.00460829
840,14,18,1,0.00465116
840,15,9,1,0.0045045
840,16,3,1,0.00434783
840,16,17,1,0.00425532
840,16,18,1,0.00465116
840,17,3,1,0.00434783
840,17,16,1,0.00436681
840,17,18,1,0.00465116
840,18,4,1,0.00456621
840,19,2,1,0.0047619
840,19,5,1,0.0041841
840,19,12,1,0.00413223
860,0,1,1,0.00420168
860,0,6,1,0.00425532
860,0,8,1,0.00421941
860,0,10,1,0.00444444
860,0,11,1,0.00420168
860,0,13,1,0.00431034
860,1,0,1,0.004329
860,1,12,1,0.00409836
860,1,13,1,0.00431034
860,3,16,1,0.00438596
860,3,17,1,0.0042735
860,4,14,1,0.004329
860,4,18,1,0.00469484
860,5,2,1,0.0047619
860,5,11,1,0.00420168
860,5,12,1,0.00409836
860,5,19,1,0.00416667
860,6,0,1,0.004329
860,6,7,1,0.00423729
860,6,8,1,0.00421941
860,6,9,1,0.00456621
860,6,10,1,0.00444444
860,6,11,1,0.00420168
860,6,13,1,0.00431034
860,6,15,1,0.00462963
860,7,0,1,0.004329
860,7,4,1,0.00458716
860,7,6,1,0.00425532
860,7,8,1,0.00421941
860,7,9,1,0.00456621
860,7,10,1,0.00444444
860,7,11,1,0.00420168
860,7,13,1,0.00431034
860,7,14,1,0.004329
860,7,15,1,0.00462963
860,7,18,1,0.00469484
860,8,0,1,0.004329
860,8,6,1,0.00425532
860,8,7,1,0.00423729
860,8,9,1,0.00456621
860,8,10,1,0.00444444
860,8,11,1,0.00420168
860,8,13,1,0.00431034
860,8,15,1,0.00462963
860,9,15,1,0.00462963
860,10,0,1,0.004329
860,10,6,1,0.00425532
860,10,7,1,0.00423729
860,10,8,1,0.00421941
860,10,11,1,0.00420168
860,10,13,1,0.00431034
860,11,0,1,0.004329
860,11,2,1,0.0047619
860,11,4,1,0.00458716
860,11,6,1,0.00425532
860,11,7,1,0.00423729
860,11,8,1,0.00421941
860,11,10,1,0.00444444
860,11,12,1,0.00409836
860,11,13,1,0.00431034
860,11,15,1,0.00462963
860,12,0,1,0.004329
860,12,1,1,0.00420168
860,12,2,1,0.0047619
860,12,5,1,0.0041841
860,12,7,1,0.00423729
860,12,10,1,0.00444444
860,12,11,1,0.00420168
860,12,13,1,0.00431034
860,12,19,1,0.00416667
860,13,0,1,0.004329
860,13,6,1,0.00425532
860,13,7,1,0.00423729
860,13,8,1,0.00421941
860,13,10,1,0.00444444
860,13,11,1,0.00420168
860,13,12,1,0.00409836
860,14,4,1,0.00458716
860,14,15,1,0.00462963
860,14,18,1,0.00469484
860,15,9,1,0.00456621
860,16,3,1,0.00434783
860,16,17,1,0.0042735
860,16,18,1,0.00469484
860,17,3,1,0.00434783
860,17,16,1,0.00438596
860,17,18,1,0.00469484
860,18,4,1,0.00458716
860,19,2,1,0.0047619
860,19,5,1,0.0041841
860,19,12,1,0.00409836
880,0,1,1,0.00421941
880,0,6,1,0.00420168
880,0,8,1,0.00416667
880,0,10,1,0.00446429
880,0,11,1,0.00414938
880,0,12,1,0.00411523
880,0,13,1,0.00429185
880,1,0,1,0.00431034
880,1,12,1,0.00411523
880,1,13,1,0.00429185
880,3,16,1,0.00444444
880,3,17,1,0.00425532
880,4,7,1,0.00420168
880,4,14,1,0.004329
880,4,18,1,0.00462963
880,5,1,1,0.00421941
880,5,2,1,0.00469484
880,5,11,1,0.00414938
880,5,12,1,0.00411523
880,5,19,1,0.00414938
880,6,0,1,0.00431034
880,6,7,1,0.00420168
880,6,8,1,0.00416667
880,6,9,1,0.00465116
880,6,10,1,0.00446429
880,6,11,1,0.00414938
880,6,13,1,0.00429185
880,6,15,1,0.00465116
880,7,0,1,0.00431034
880,7,4,1,0.00452489
880,7,6,1,0.00420168
880,7,8,1,0.00416667
880,7,9,1,0.00465116
880,7,10,1,0.00446429
880,7,11,1,0.00414938
880,7,13,1,0.00429185
880,7,14,1,0.004329
880,7,15,1,0.00465116
880,7,18,1,0.00462963
880,8,0,1,0.00431034
880,8,6,1,0.00420168
880,8,7,1,0.00420168
880,8,9,1,0.00465116
880,8,10,1,0.00446429
880,8,11,1,0.00414938
880,8,13,1,0.00429185
880,8,15,1,0.00465116
880,9,15,1,0.00465116
880,10,0,1,0.00431034
880,10,6,1,0.00420168
880,10,7,1,0.00420168
880,10,8,1,0.00416667
880,10,11,1,0.00414938
880,10,13,1,0.00429185
880,11,0,1,0.00431034
880,11,2,1,0.00469484
880,11,4,1,0.00452489
880,11,5,1,0.00413223
880,11,6,1,0.00420168
880,11,7,1,0.00420168
880,11,8,1,0.00416667
880,11,10,1,0.00446429
880,11,12,1,0.00411523
880,11,13,1,0.00429185
880,11,15,1,0.00465116
880,12,0,1,0.00431034
880,12,1,1,0.00421941
880,12,2,1,0.00469484
880,12,5,1,0.00413223
880,12,7,1,0.00420168
880,12,10,1,0.00446429
880,12,11,1,0.00414938
880,12,13,1,0.00429185
880,12,19,1,0.00414938
880,13,0,1,0.00431034
880,13,6,1,0.00420168
880,13,7,1,0.00420168
880,13,8,1,0.00416667
880,13,10,1,0.00446429
880,13,11,1,0.00414938
880,13,12,1,0.00411523
880,14,4,1,0.00452489
880,14,15,1,0.00465116
880,14,18,1,0.00462963
880,15,9,1,0.00465116
880,16,3,1,0.00434783
880,16,17,1,0.00425532
880,17,3,1,0.00434783
880,17,16,1,0.00444444
880,17,18,1,0.00462963
880,18,4,1,0.00452489
880,18,14,1,0.004329
880,19,2,1,0.00469484
880,19,5,1,0.00413223
880,19,12,1,0.00411523
900,0,1,1,0.00423729
900,0,6,1,0.00421941
900,0,8,1,0.00420168
900,0,10,1,0.00444444
900,0,11,1,0.00416667
900,0,12,1,0.00413223
900,0,13,1,0.0042735
900,1,0,1,0.00429185
900,1,12,1,0.00413223
900,3,16,1,0.00444444
900,3,17,1,0.00425532
900,4,7,1,0.00420168
900,4,14,1,0.00436681
900,4,18,1,0.00465116
900,5,1,1,0.00423729
900,5,2,1,0.00462963
900,5,11,1,0.00416667
900,5,12,1,0.00413223
900,5,19,1,0.00414938
900,6,0,1,0.00429185
900,6,7,1,0.00420168
900,6,8,1,0.00420168
900,6,9,1,0.00452489
900,6,10,1,0.00444444
900,6,11,1,0.00416667
900,6,13,1,0.0042735
900,6,15,1,0.00454545
900,7,0,1,0.00429185
900,7,4,1,0.0045045
900,7,6,1,0.00421941
900,7,8,1,0.00420168
900,7,9,1,0.00452489
900,7,10,1,0.00444444
900,7,11,1,0.00416667
900,7,13,1,0.0042735
900,7,14,1,0.00436681
900,7,15,1,0.00454545
900,7,18,1,0.00465116
900,8,0,1,0.00429185
900,8,6,1,0.00421941
900,8,7,1,0.00420168
900,8,9,1,0.00452489
900,8,10,1,0.00444444
900,8,11,1,0.00416667
900,8,13,1,0.0042735
900,8,15,1,0.00454545
900,9,15,1,0.00454545
900,10,0,1,0.00429185
900,10,6,1,0.00421941
900,10,7,1,0.00420168
900,10,8,1,0.00420168
900,10,11,1,0.00416667
900,10,13,1,0.0042735
900,11,0,1,0.00429185
900,11,2,1,0.00462963
900,11,4,1,0.0045045
900,11,5,1,0.00411523
900,11,6,1,0.00421941
900,11,7,1,0.00420168
900,11,8,1,0.00420168
900,11,10,1,0.00444444
900,11,12,1,0.00413223
900,11,13,1,0.0042735
900,11,15,1,0.00454545
900,12,0,1,0.00429185
900,12,1,1,0.00423729
900,12,2,1,0.00462963
900,12,5,1,0.00411523
900,12,10,1,0.00444444
900,12,11,1,0.00416667
900,12,13,1,0.0042735
900,12,19,1,0.00414938
900,13,0,1,0.00429185
900,13,6,1,0.00421941
900,13,7,1,0.00420168
900,13,8,1,0.00420168
900,13,10,1,0.00444444
900,13,11,1,0.00416667
900,13,12,1,0.00413223
900,14,4,1,0.0045045
900,14,18,1,0.00465116
900,15,7,1,0.00420168
900,15,9,1,0.00452489
900,16,3,1,0.00434783
900,16,17,1,0.00425532
900,17,3,1,0.00434783
900,17,16,1,0.00444444
900,17,18,1,0.00465116
900,18,4,1,0.0045045
900,19,2,1,0.00462963
900,19,5,1,0.00411523
900,19,12,1,0.00413223
920,0,1,1,0.00420168
920,0,6,1,0.0041841
920,0,8,1,0.00420168
920,0,10,1,0.00438596
920,0,11,1,0.00416667
920,0,12,1,0.00413223
920,0,13,1,0.004329
920,1,0,1,0.00429185
920,1,12,1,0.00413223
920,1,13,1,0.004329
920,3,16,1,0.00442478
920,3,17,1,0.00425532
920,4,7,1,0.00421941
920,4,14,1,0.00434783
920,4,18,1,0.00458716
920,5,1,1,0.00420168
920,5,2,1,0.00460829
920,5,11,1,0.00416667
920,5,12,1,0.00413223
920,5,19,1,0.00413223
920,6,0,1,0.00429185
920,6,7,1,0.00421941
920,6,8,1,0.00420168
920,6,9,1,0.00454545
920,6,10,1,0.00438596
920,6,11,1,0.00416667
920,6,13,1,0.004329
920,6,15,1,0.00456621
920,7,0,1,0.00429185
920,7,4,1,0.0045045
920,7,6,1,0.0041841
920,7,8,1,0.00420168
920,7,9,1,0.00454545
920,7,10,1,0.00438596
920,7,11,1,0.00416667
920,7,13,1,0.004329
920,7,14,1,0.00434783
920,7,15,1,0.00456621
920,7,18,1,0.00458716
920,8,0,1,0.00429185
920,8,6,1,0.0041841
920,8,7,1,0.00421941
920,8,9,1,0.00454545
920,8,10,1,0.00438596
920,8,11,1,0.00416667
920,8,13,1,0.004329
920,8,15,1,0.00456621
920,9,15,1,0.00456621
920,10,0,1,0.00429185
920,10,6,1,0.0041841
920,10,7,1,0.00421941
920,10,8,1,0.00420168
920,10,11,1,0.00416667
920,10,13,1,0.004329
920,11,0,1,0.00429185
920,11,2,1,0.00460829
920,11,4,1,0.0045045
920,11,5,1,0.00411523
920,11,6,1,0.0041841
920,11,7,1,0.00421941
920,11,8,1,0.00420168
920,11,10,1,0.00438596
920,11,12,1,0.00413223
920,11,13,1,0.004329
920,11,15,1,0.00456621
920,12,0,1,0.00429185
920,12,1,1,0.00420168
920,12,2,1,0.00460829
920,12,5,1,0.00411523
920,12,10,1,0.00438596
920,12,11,1,0.00416667
920,12,13,1,0.004329
920,12,19,1,0.00413223
920,13,0,1,0.00429185
920,13,6,1,0.0041841
920,13,7,1,0.00421941
920,13,8,1,0.00420168
920,13,10,1,0.00438596
920,13,11,1,0.00416667
920,13,12,1,0.00413223
920,14,4,1,0.0045045
920,14,15,1,0.00456621
920,14,18,1,0.00458716
920,15,7,1,0.00421941
920,15,9,1,0.00454545
920,16,3,1,0.00431034
920,16,17,1,0.00425532
920,17,3,1,0.00431034
920,17,16,1,0.00442478
920,17,18,1,0.00458716
920,18,4,1,0.0045045
920,18,14,1,0.00434783
920,19,2,1,0.00460829
920,19,5,1,0.00411523
920,19,12,1,0.00413223
940,0,1,1,0.0041841
940,0,6,1,0.0041841
940,0,8,1,0.00420168
940,0,10,1,0.00434783
940,0,11,1,0.00413223
940,0,12,1,0.00409836
940,0,13,1,0.00431034
940,1,0,1,0.0042735
940,1,12,1,0.00409836
940,1,13,1,0.00431034
940,3,16,1,0.00444444
940,3,17,1,0.00425532
940,4,7,1,0.0041841
940,4,14,1,0.004329
940,4,18,1,0.00452489
940,5,1,1,0.0041841
940,5,2,1,0.00462963
940,5,11,1,0.00413223
940,5,12,1,0.00409836
940,5,19,1,0.00411523
940,6,0,1,0.0042735
940,6,7,1,0.0041841
940,6,8,1,0.00420168
940,6,9,1,0.00452489
940,6,10,1,0.00434783
940,6,11,1,0.00413223
940,6,13,1,0.00431034
940,6,15,1,0.00462963
940,7,0,1,0.0042735
940,7,4,1,0.00444444
940,7,6,1,0.0041841
940,7,8,1,0.00420168
940,7,9,1,0.00452489
940,7,10,1,0.00434783
940,7,11,1,0.00413223
940,7,13,1,0.00431034
940,7,14,1,0.004329
940,7,15,1,0.00462963
940,7,18,1,0.00452489
940,8,0,1,0.0042735
940,8,6,1,0.0041841
940,8,7,1,0.0041841
940,8,9,1,0.00452489
940,8,10,1,0.00434783
940,8,11,1,0.00413223
940,8,13,1,0.00431034
940,8,15,1,0.00462963
940,9,15,1,0.00462963
940,10,0,1,0.0042735
940,10,6,1,0.0041841
940,10,7,1,0.0041841
940,10,8,1,0.00420168
940,10,11,1,0.00413223
940,10,13,1,0.00431034
940,11,0,1,0.0042735
940,11,1,1,0.0041841
940,11,2,1,0.00462963
940,11,4,1,0.00444444
940,11,5,1,0.00411523
940,11,6,1,0.0041841
940,11,7,1,0.0041841
940,11,8,1,0.00420168
940,11,10,1,0.00434783
940,11,12,1,0.00409836
940,11,13,1,0.00431034
940,11,15,1,0.00462963
940,12,0,1,0.0042735
940,12,1,1,0.0041841
940,12,2,1,0.00462963
940,12,5,1,0.00411523
940,12,7,1,0.0041841
940,12,10,1,0.00434783
940,12,11,1,0.00413223
940,12,13,1,0.00431034
940,12,19,1,0.00411523
940,13,0,1,0.0042735
940,13,6,1,0.0041841
940,13,7,1,0.0041841
940,13,8,1,0.00420168
940,13,10,1,0.00434783
940,13,11,1,0.00413223
940,13,12,1,0.00409836
940,14,4,1,0.00444444
940,14,15,1,0.00462963
940,14,18,1,0.00452489
940,15,9,1,0.00452489
940,16,3,1,0.0042735
940,16,17,1,0.00425532
940,17,3,1,0.0042735
940,17,16,1,0.00444444
940,17,18,1,0.00452489
940,18,4,1,0.00444444
940,18,14,1,0.004329
940,19,2,1,0.00462963
940,19,5,1,0.00411523
940,19,12,1,0.00409836
960,0,1,1,0.00423729
960,0,6,1,0.00416667
960,0,7,1,0.00416667
960,0,8,1,0.00420168
960,0,10,1,0.00434783
960,0,11,1,0.00411523
960,0,12,1,0.00411523
960,0,13,1,0.0042735
960,1,0,1,0.00425532
960,1,12,1,0.00411523
960,3,16,1,0.00444444
