generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
400,3,0.297535,0.056713,0.731169,0.916,0.0174672,0.588274,
400,4,0.272656,0.477665,0.961852,0.884,0.0226244,0.311938,
400,5,0.812169,0.479977,0.775804,0.916,0,0.448219,
400,6,0.392785,0.836079,0.710007,0.904,0.0707965,0.498376,
400,7,0.337396,0.648172,0.509735,0.868,0.0829493,0.419404,
400,8,0.368242,0.957155,0.59517,0.892,0.00896861,0.429147,
400,9,0.140351,0.870087,1.16817e+152,0.92,0.0173913,0.249344,
400,10,0.473608,0.800911,0.464928,0.892,0.0224215,0.570904,
400,11,0.520477,0.67888,-1.38888e+229,0.896,0.0625,0.462527,
400,12,0.720633,0.58202,1.02218e+75,0.908,0.0264317,0.442209,
400,13,0.537373,0.758616,0.665854,0.9,0.04,0.545178,
400,14,0.105908,0.4736,-3.88887e+229,0.96,0.0375,0.132739,
400,15,0.186332,0.736918,0.671572,0.884,0.0226244,0.257032,
400,16,0.21655,0.135218,0.574898,0.88,0.0363636,0.484013,
400,17,0.324141,0.149675,0.482934,0.888,0.0135135,0.657692,
400,18,0.222321,0.386489,0.52736,0.868,0.0368664,0.323892,
400,19,0.902598,0.44995,-9.91606e+74,0.936,0.0299145,0.42682,
420,0,0.592845,0.844266,0.838813,0.896,0.0267857,0.544419,
420,1,0.857946,0.847252,0.875458,0.928,0,0.382113,
420,2,0.623564,0.384382,0.812926,0.84,0.0285714,0.638292,
420,3,0.297535,0.056713,0.800523,0.912,0.0131579,0.588274,
420,4,0.272656,0.477665,1.21027e+152,0.888,0.018018,0.311938,
420,5,0.812169,0.479977,0.78326,0.928,0.0344828,0.448219,
420,6,0.392785,0.836079,0.721708,0.912,0.0570175,0.498376,
420,7,0.337396,0.648172,1.06929e+75,0.868,0.0552995,0.419404,
420,8,0.368242,0.957155,0.676945,0.908,0.0220264,0.429147,
420,9,0.140351,0.870087,0.703671,0.916,0.0349345,0.249344,
420,10,0.473608,0.800911,0.616675,0.888,0.018018,0.570904,
420,11,0.520477,0.67888,0.638435,0.896,0.0803571,0.462527,
420,12,0.720633,0.58202,0.664486,0.912,0,0.442209,
420,13,0.537373,0.758616,0.657519,0.896,0.0625,0.545178,
420,14,0.105908,0.4736,0.722791,0.956,0.0041841,0.132739,
420,15,0.186332,0.736918,0.739091,0.888,0.045045,0.257032,
420,16,0.21655,0.135218,0.655624,0.868,0.0414747,0.484013,
420,17,0.324141,0.149675,0.709031,0.9,0.0266667,0.657692,
420,18,0.222321,0.386489,0.679509,0.876,0,0.323892,
420,19,0.902598,0.44995,0.822835,0.928,0.0344828,0.42682,
440,0,0.592845,0.844266,0.828267,0.884,0.0588235,0.544419,
440,1,0.857946,0.847252,0.856235,0.936,0,0.382113,
440,2,0.623564,0.384382,0.74035,0.844,0.028436,0.638292,
440,3,0.297535,0.056713,1.35265e+229,0.92,0.00869565,0.588274,
440,4,0.272656,0.477665,1.22118,0.892,0.0224215,0.311938,
440,5,0.812169,0.479977,0.612617,0.936,0.034188,0.448219,
440,6,0.392785,0.836079,0.675858,0.916,0.0611354,0.498376,
440,7,0.337396,0.648172,0.721928,0.876,0.0639269,0.419404,
440,8,0.368242,0.957155,0.660647,0.916,0.0305677,0.429147,
440,9,0.140351,0.870087,0.432483,0.908,0.0132159,0.249344,
440,10,0.473608,0.800911,5.70705e+229,0.872,0.0321101,0.570904,
440,11,0.520477,0.67888,0.362105,0.904,0.039823,0.462527,
440,12,0.720633,0.58202,0.386557,0.92,0.0521739,0.442209,
440,13,0.537373,0.758616,0.593573,0.904,0.0442478,0.545178,
440,14,0.105908,0.4736,0.516394,0.964,0.0124481,0.132739,
440,15,0.186332,0.736918,-1.38888e+229,0.896,0.0625,0.257032,
440,16,0.21655,0.135218,0.684243,0.868,0.00460829,0.484013,
440,17,0.324141,0.149675,0.668298,0.916,0.0174672,0.657692,
440,18,0.222321,0.386489,0.537907,0.872,0.0137615,0.323892,
440,19,0.902598,0.44995,0.514805,0.928,0.0344828,0.42682,
460,0,0.592845,0.844266,0.873609,0.92,0.0913043,0.544419,
460,1,0.857946,0.847252,0.642504,0.932,0,0.382113,
460,2,0.623564,0.384382,-1.12095e+75,0.828,0.00966184,0.638292,
460,3,0.297535,0.056713,0.622568,0.912,0.0263158,0.588274,
460,4,0.272656,0.477665,0.588973,0.908,0.0176211,0.311938,
460,5,0.812169,0.479977,0.63169,0.94,0.012766,0.448219,
460,6,0.392785,0.836079,0.519695,0.912,0.0175439,0.498376,
460,7,0.337396,0.648172,1.06929e+75,0.868,0.0230415,0.419404,
460,8,0.368242,0.957155,0.497642,0.916,0,0.429147,
460,9,0.140351,0.870087,0.566694,0.9,0.0311111,0.249344,
460,10,0.473608,0.800911,0.606246,0.884,0.0588235,0.570904,
460,11,0.520477,0.67888,-1.38855e+229,0.896,0.00892857,0.462527,
460,12,0.720633,0.58202,1.34099e+229,0.928,0.0517241,0.442209,
460,13,0.537373,0.758616,-2.76542e+229,0.9,0.0577778,0.545178,
460,14,0.105908,0.4736,2.72002e+298,0.968,0.0247934,0.132739,
460,15,0.186332,0.736918,5.27163e+219,0.884,0.0271493,0.257032,
460,16,0.21655,0.135218,0.570334,0.88,0.0227273,0.484013,
460,17,0.324141,0.149675,0.731991,0.904,0.0221239,0.657692,
460,18,0.222321,0.386489,0.591838,0.868,0.00921659,0.323892,
460,19,0.902598,0.44995,0.583656,0.936,0.017094,0.42682,
480,0,0.592845,0.844266,0.86777,0.9,0.0311111,0.544419,
480,1,0.857946,0.847252,-1.33523e+229,0.932,0,0.382113,
480,2,0.623564,0.384382,0.771692,0.832,0.0384615,0.638292,
480,3,0.297535,0.056713,1.35856e+229,0.916,0.0262009,0.588274,
480,4,0.272656,0.477665,0.632751,0.908,0.030837,0.311938,
480,5,0.812169,0.479977,0.539472,0.944,0.0211864,0.448219,
480,6,0.392785,0.836079,0.580381,0.92,0.0391304,0.498376,
480,7,0.337396,0.648172,0.568715,0.892,0.044843,0.419404,
480,8,0.368242,0.957155,0.5281,0.904,0,0.429147,
480,9,0.140351,0.870087,0.589054,0.9,0.0577778,0.249344,
480,10,0.473608,0.800911,0.502234,0.896,0.0446429,0.570904,
480,11,0.520477,0.67888,0.730432,0.912,0.0964912,0.462527,
480,12,0.720633,0.58202,0.675564,0.92,0.0217391,0.442209,
480,13,0.537373,0.758616,0.658641,0.908,0.0484581,0.545178,
480,14,0.105908,0.4736,-1.10568e+152,0.972,0.0246914,0.132739,
480,15,0.186332,0.736918,0.6332,0.876,0.0365297,0.257032,
480,16,0.21655,0.135218,0.546585,0.888,0.027027,0.484013,
480,17,0.324141,0.149675,0.520354,0.904,0.0132743,0.657692,
480,18,0.222321,0.386489,0.482316,0.88,0.0454545,0.323892,
480,19,0.902598,0.44995,0.605918,0.948,0,0.42682,
500,0,0.592845,0.844266,0.815271,0.892,0.0358744,0.544419,
500,1,0.857946,0.847252,0.679411,0.936,0,0.382113,
500,2,0.623564,0.384382,0.659727,0.84,0,0.638292,
500,3,0.297535,0.056713,0.538177,0.92,0.0347826,0.588274,
500,4,0.272656,0.477665,5.15567e+216,0.904,0.0442478,0.311938,
500,5,0.812169,0.479977,0.685721,0.952,0,0.448219,
500,6,0.392785,0.836079,0.764951,0.924,0.038961,0.498376,
500,7,0.337396,0.648172,0.566779,0.904,0.0575221,0.419404,
500,8,0.368242,0.957155,0.621194,0.904,0.0575221,0.429147,
500,9,0.140351,0.870087,0.709375,0.892,0.0403587,0.249344,
500,10,0.473608,0.800911,0.674528,0.896,0.0580357,0.570904,
500,11,0.520477,0.67888,0.718479,0.916,0.0480349,0.462527,
500,12,0.720633,0.58202,1.31826e+229,0.944,0.0169492,0.442209,
500,13,0.537373,0.758616,0.589928,0.9,0.0577778,0.545178,
500,14,0.105908,0.4736,1.28028e+229,0.972,0,0.132739,
500,15,0.186332,0.736918,0.625614,0.868,0.0322581,0.257032,
500,16,0.21655,0.135218,0.608223,0.892,0.0313901,0.484013,
500,17,0.324141,0.149675,-2.72903e+229,0.912,0.0394737,0.657692,
500,18,0.222321,0.386489,0.536989,0.896,0,0.323892,
500,19,0.902598,0.44995,0.543743,0.944,0,0.42682,
520,0,0.592845,0.844266,0.849986,0.896,0.0446429,0.544419,
520,1,0.857946,0.847252,0.88951,0.936,0.0128205,0.382113,
520,2,0.623564,0.384382,0.838195,0.852,0,0.638292,
520,3,0.297535,0.056713,0.845189,0.928,0.0215517,0.588274,
520,4,0.272656,0.477665,1.38888e+229,0.896,0,0.311938,
520,5,0.812169,0.479977,-1.30718e+229,0.952,0.0252101,0.448219,
520,6,0.392785,0.836079,0.73802,0.924,0.038961,0.498376,
520,7,0.337396,0.648172,0.690365,0.896,0.0401786,0.419404,
520,8,0.368242,0.957155,1.17327e+152,0.916,0.0218341,0.429147,
520,9,0.140351,0.870087,0.448239,0.884,0.0226244,0.249344,
520,10,0.473608,0.800911,0.460366,0.892,0.0358744,0.570904,
520,11,0.520477,0.67888,0.47082,0.924,0.047619,0.462527,
520,12,0.720633,0.58202,0.568643,0.936,0.034188,0.442209,
520,13,0.537373,0.758616,0.615276,0.916,0.0480349,0.545178,
520,14,0.105908,0.4736,0.572173,0.968,0.0454545,0.132739,
520,15,0.186332,0.736918,0.502891,0.872,0.0321101,0.257032,
520,16,0.21655,0.135218,0.624166,0.884,0.0271493,0.484013,
520,17,0.324141,0.149675,0.832006,0.904,0.0221239,0.657692,
520,18,0.222321,0.386489,0.743876,0.892,0,0.323892,
520,19,0.902598,0.44995,0.858808,0.956,0.0334728,0.42682,
540,0,0.592845,0.844266,0.866028,0.892,0.0717489,0.544419,
540,1,0.857946,0.847252,0.836362,0.94,0.012766,0.382113,
540,2,0.623564,0.384382,0.557087,0.836,0.0478469,0.638292,
540,3,0.297535,0.056713,0.660902,0.924,0.017316,0.588274,
540,4,0.272656,0.477665,1.03127e+75,0.9,0.0444444,0.311938,
540,5,0.812169,0.479977,0.77109,0.96,0.0208333,0.448219,
540,6,0.392785,0.836079,0.797461,0.924,0.0865801,0.498376,
540,7,0.337396,0.648172,0.750415,0.896,0.0491071,0.419404,
540,8,0.368242,0.957155,0.738963,0.916,0.0262009,0.429147,
540,9,0.140351,0.870087,0.669878,0.868,0,0.249344,
540,10,0.473608,0.800911,0.512567,0.888,0.045045,0.570904,
540,11,0.520477,0.67888,0.734584,0.932,0.0686695,0.462527,
540,12,0.720633,0.58202,0.646168,0.94,0.0340426,0.442209,
540,13,0.537373,0.758616,0.655248,0.912,0.0394737,0.545178,
540,14,0.105908,0.4736,0.675811,0.972,0.00823045,0.132739,
540,15,0.186332,0.736918,0.730115,0.88,0.0227273,0.257032,
540,16,0.21655,0.135218,-1.40139e+229,0.888,0.00900901,0.484013,
540,17,0.324141,0.149675,0.654261,0.896,0.0446429,0.657692,
540,18,0.222321,0.386489,0.558124,0.9,0.0355556,0.323892,
540,19,0.902598,0.44995,0.590412,0.96,0.0416667,0.42682,
560,0,0.592845,0.844266,0.686189,0.896,0.0892857,0.544419,
560,1,0.857946,0.847252,0.563862,0.94,0.0170213,0.382113,
560,2,0.623564,0.384382,0.374281,0.848,0.0377358,0.638292,
560,3,0.297535,0.056713,0.61693,0.924,0.030303,0.588274,
560,4,0.272656,0.477665,0.62984,0.908,0.0264317,0.311938,
560,5,0.812169,0.479977,1.29091e+229,0.964,0.0207469,0.448219,
560,6,0.392785,0.836079,0.437994,0.912,0.0482456,0.498376,
560,7,0.337396,0.648172,0.488157,0.916,0.0873362,0.419404,
560,8,0.368242,0.957155,-1.35265e+229,0.92,0,0.429147,
560,9,0.140351,0.870087,0.539947,0.876,0.00456621,0.249344,
560,10,0.473608,0.800911,0.561554,0.88,0.0772727,0.570904,
560,11,0.520477,0.67888,0.596682,0.936,0.0470085,0.462527,
560,12,0.720633,0.58202,0.511856,0.94,0.0468085,0.442209,
560,13,0.537373,0.758616,0.590708,0.88,0.0863636,0.545178,
560,14,0.105908,0.4736,0.593944,0.972,0.037037,0.132739,
560,15,0.186332,0.736918,0.452847,0.884,0.0271493,0.257032,
560,16,0.21655,0.135218,0.606872,0.888,0.045045,0.484013,
560,17,0.324141,0.149675,0.58343,0.92,0.0130435,0.657692,
560,18,0.222321,0.386489,0.494693,0.892,0.0538117,0.323892,
560,19,0.902598,0.44995,0.546761,0.964,0.0124481,0.42682,
580,0,0.592845,0.844266,0.850703,0.904,0.0442478,0.544419,
580,1,0.857946,0.847252,0.911943,0.944,0,0.382113,
580,2,0.623564,0.384382,0.810682,0.848,0.0471698,0.638292,
580,3,0.297535,0.056713,0.809287,0.932,0,0.588274,
580,4,0.272656,0.477665,0.631729,0.92,0.0217391,0.311938,
580,5,0.812169,0.479977,0.603416,0.964,0.0248963,0.448219,
580,6,0.392785,0.836079,0.754012,0.936,0.0555556,0.498376,
580,7,0.337396,0.648172,0.808333,0.92,0.0217391,0.419404,
580,8,0.368242,0.957155,0.785265,0.936,0.025641,0.429147,
580,9,0.140351,0.870087,0.772902,0.88,0,0.249344,
580,10,0.473608,0.800911,0.717208,0.896,0.0580357,0.570904,
580,11,0.520477,0.67888,0.774329,0.936,0.0555556,0.462527,
580,12,0.720633,0.58202,0.753757,0.948,0.0506329,0.442209,
580,13,0.537373,0.758616,0.732889,0.896,0.0535714,0.545178,
580,14,0.105908,0.4736,0.614168,0.968,0.00413223,0.132739,
580,15,0.186332,0.736918,0.498188,0.876,0.086758,0.257032,
580,16,0.21655,0.135218,1.21027e+152,0.888,0.0315315,0.484013,
580,17,0.324141,0.149675,1.34679e+229,0.924,0.017316,0.657692,
580,18,0.222321,0.386489,0.557041,0.88,0.0272727,0.323892,
580,19,0.902598,0.44995,0.585419,0.964,0,0.42682,
600,0,0.592845,0.844266,0.833487,0.912,0.0657895,0.544419,
600,1,0.857946,0.847252,0.913427,0.948,0.0295359,0.382113,
600,2,0.623564,0.384382,0.846644,0.856,0.046729,0.638292,
600,3,0.297535,0.056713,0.803242,0.932,0.0257511,0.588274,
600,4,0.272656,0.477665,0.82579,0.9,0.00444444,0.311938,
600,5,0.812169,0.479977,0.78137,0.952,0.0168067,0.448219,
600,6,0.392785,0.836079,0.767374,0.936,0.042735,0.498376,
600,7,0.337396,0.648172,0.637567,0.936,0.0940171,0.419404,
600,8,0.368242,0.957155,0.696562,0.932,0.0343348,0.429147,
600,9,0.140351,0.870087,0.690296,0.868,0.0230415,0.249344,
600,10,0.473608,0.800911,-1.89371e+230,0.92,0.0956522,0.570904,
600,11,0.520477,0.67888,0.636908,0.944,0.0381356,0.462527,
600,12,0.720633,0.58202,0.651458,0.948,0.0253165,0.442209,
600,13,0.537373,0.758616,0.750324,0.9,0.0844444,0.545178,
600,14,0.105908,0.4736,0.678918,0.96,0.0416667,0.132739,
600,15,0.186332,0.736918,0.641564,0.872,0.0366972,0.257032,
600,16,0.21655,0.135218,0.967245,0.892,0.0044843,0.484013,
600,17,0.324141,0.149675,0.664393,0.92,0,0.657692,
600,18,0.222321,0.386489,0.489929,0.864,0.0416667,0.323892,
600,19,0.902598,0.44995,0.679405,0.956,0,0.42682,
620,0,0.592845,0.844266,0.559962,0.92,0.0565217,0.544419,
620,1,0.857946,0.847252,0.645191,0.956,0,0.382113,
620,2,0.623564,0.384382,-1.09451e+75,0.848,0.0424528,0.638292,
620,3,0.297535,0.056713,0.516343,0.932,0.0171674,0.588274,
620,4,0.272656,0.477665,0.559037,0.884,0.0361991,0.311938,
620,5,0.812169,0.479977,0.618951,0.956,0,0.448219,
620,6,0.392785,0.836079,-1.32953e+229,0.936,0.0683761,0.498376,
620,7,0.337396,0.648172,1.34679e+229,0.924,0.0562771,0.419404,
620,8,0.368242,0.957155,-1.31826e+229,0.944,0.0169492,0.429147,
620,9,0.140351,0.870087,-2.34604e+219,0.856,0.0514019,0.249344,
620,10,0.473608,0.800911,0.630344,0.904,0.0707965,0.570904,
620,11,0.520477,0.67888,0.57205,0.956,0.125523,0.462527,
620,12,0.720633,0.58202,0.589458,0.952,0.0504202,0.442209,
620,13,0.537373,0.758616,0.659751,0.908,0.105727,0.545178,
620,14,0.105908,0.4736,1.1289e+152,0.952,0,0.132739,
620,15,0.186332,0.736918,0.682581,0.876,0.0410959,0.257032,
620,16,0.21655,0.135218,0.591993,0.892,0.0403587,0.484013,
620,17,0.324141,0.149675,0.607817,0.916,0.0262009,0.657692,
620,18,0.222321,0.386489,0.635778,0.864,0.0324074,0.323892,
620,19,0.902598,0.44995,0.448082,0.952,0.0252101,0.42682,
640,0,0.592845,0.844266,0.786373,0.916,0.0436681,0.544419,
640,1,0.857946,0.847252,0.580895,0.952,0.0252101,0.382113,
640,2,0.623564,0.384382,0.670108,0.848,0.0471698,0.638292,
640,3,0.297535,0.056713,0.567417,0.928,0.0258621,0.588274,
640,4,0.272656,0.477665,1.21574e+152,0.884,0.0316742,0.311938,
640,5,0.812169,0.479977,0.655643,0.96,0.0166667,0.448219,
640,6,0.392785,0.836079,0.610689,0.94,0.0255319,0.498376,
640,7,0.337396,0.648172,0.627529,0.932,0.0600858,0.419404,
640,8,0.368242,0.957155,-5.27304e+229,0.944,0.0211864,0.429147,
640,9,0.140351,0.870087,-1.42059e+229,0.876,0.0228311,0.249344,
640,10,0.473608,0.800911,0.66067,0.9,0.0622222,0.570904,
640,11,0.520477,0.67888,0.767157,0.952,0.0546218,0.462527,
640,12,0.720633,0.58202,0.731735,0.952,0.0378151,0.442209,
640,13,0.537373,0.758616,0.713949,0.908,0.101322,0.545178,
640,14,0.105908,0.4736,0.573636,0.96,0.0166667,0.132739,
640,15,0.186332,0.736918,0.491802,0.872,0.0458716,0.257032,
640,16,0.21655,0.135218,0.70495,0.908,0.030837,0.484013,
640,17,0.324141,0.149675,-1.35265e+229,0.92,0.0347826,0.657692,
640,18,0.222321,0.386489,0.644235,0.864,0.0231481,0.323892,
640,19,0.902598,0.44995,0.643234,0.96,0.0208333,0.42682,
660,0,0.592845,0.844266,0.649051,0.92,0.0391304,0.544419,
660,1,0.857946,0.847252,0.546405,0.956,0.0251046,0.382113,
660,2,0.623564,0.384382,0.734794,0.856,0.0233645,0.638292,
660,3,0.297535,0.056713,0.325525,0.932,0.0171674,0.588274,
660,4,0.272656,0.477665,0.90625,0.884,0.0271493,0.311938,
660,5,0.812169,0.479977,0.616037,0.96,0.00416667,0.448219,
660,6,0.392785,0.836079,0.598317,0.936,0.0555556,0.498376,
660,7,0.337396,0.648172,0.579596,0.936,0.0555556,0.419404,
660,8,0.368242,0.957155,0.58216,0.936,0.017094,0.429147,
660,9,0.140351,0.870087,0.649002,0.872,0.0321101,0.249344,
660,10,0.473608,0.800911,0.656939,0.904,0.0530973,0.570904,
660,11,0.520477,0.67888,0.538062,0.944,0.0677966,0.462527,
660,12,0.720633,0.58202,0.651275,0.96,0.0375,0.442209,
660,13,0.537373,0.758616,1.03127e+75,0.9,0.0355556,0.545178,
660,14,0.105908,0.4736,0.602697,0.96,0.025,0.132739,
660,15,0.186332,0.736918,1.24388e+152,0.864,0.037037,0.257032,
660,16,0.21655,0.135218,0.550783,0.892,0.0134529,0.484013,
660,17,0.324141,0.149675,1.35265e+229,0.92,0,0.657692,
660,18,0.222321,0.386489,0.532429,0.86,0.0837209,0.323892,
660,19,0.902598,0.44995,-1.29629e+229,0.96,0.0208333,0.42682,
680,0,0.592845,0.844266,0.865873,0.912,0.0219298,0.544419,
680,1,0.857946,0.847252,0.914996,0.964,0.0165975,0.382113,
680,2,0.623564,0.384382,-1.46061e+229,0.852,0.0375587,0.638292,
680,3,0.297535,0.056713,0.837364,0.932,0,0.588274,
680,4,0.272656,0.477665,0.721528,0.88,0.0545455,0.311938,
680,5,0.812169,0.479977,-9.70861e+74,0.956,0.0125523,0.448219,
680,6,0.392785,0.836079,0.721223,0.944,0.0550847,0.498376,
680,7,0.337396,0.648172,0.762417,0.916,0.0524017,0.419404,
680,8,0.368242,0.957155,0.699577,0.94,0.0382979,0.429147,
680,9,0.140351,0.870087,0.677892,0.876,0.0365297,0.249344,
680,10,0.473608,0.800911,0.710856,0.908,0.0704846,0.570904,
680,11,0.520477,0.67888,0.689128,0.948,0.0632911,0.462527,
680,12,0.720633,0.58202,1.91765e+75,0.968,0.0371901,0.442209,
680,13,0.537373,0.758616,1.18361e+152,0.908,0.118943,0.545178,
680,14,0.105908,0.4736,0.822657,0.952,0.0210084,0.132739,
680,15,0.186332,0.736918,0.819588,0.864,0.0740741,0.257032,
680,16,0.21655,0.135218,0.753616,0.9,0.00888889,0.484013,
680,17,0.324141,0.149675,0.696222,0.924,0.017316,0.657692,
680,18,0.222321,0.386489,0.502208,0.872,0.0183486,0.323892,
680,19,0.902598,0.44995,0.671493,0.968,0.0123967,0.42682,
700,0,0.592845,0.844266,0.70085,0.912,0.105263,0.544419,
700,1,0.857946,0.847252,0.552331,0.964,0.0124481,0.382113,
700,2,0.623564,0.384382,0.55497,0.848,0.0613208,0.638292,
700,3,0.297535,0.056713,0.614579,0.912,0.00877193,0.588274,
700,4,0.272656,0.477665,0.587516,0.884,0.0271493,0.311938,
700,5,0.812169,0.479977,0.578875,0.956,0.0460251,0.448219,
700,6,0.392785,0.836079,0.634697,0.94,0.0297872,0.498376,
700,7,0.337396,0.648172,1.17327e+152,0.916,0.0262009,0.419404,
700,8,0.368242,0.957155,0.62578,0.936,0.0598291,0.429147,
700,9,0.140351,0.870087,0.561785,0.868,0.0552995,0.249344,
700,10,0.473608,0.800911,0.597723,0.9,0.0577778,0.570904,
700,11,0.520477,0.67888,0.59936,0.96,0.104167,0.462527,
700,12,0.720633,0.58202,0.51521,0.968,0.0165289,0.442209,
700,13,0.537373,0.758616,0.576546,0.9,0.0577778,0.545178,
700,14,0.105908,0.4736,0.705201,0.956,0,0.132739,
700,15,0.186332,0.736918,0.646339,0.876,0.0319635,0.257032,
700,16,0.21655,0.135218,0.579587,0.888,0.036036,0.484013,
700,17,0.324141,0.149675,0.589426,0.92,0.0347826,0.657692,
700,18,0.222321,0.386489,-1.24967e+152,0.86,0.0372093,0.323892,
700,19,0.902598,0.44995,0.544096,0.968,0.00413223,0.42682,
720,0,0.592845,0.844266,0.562764,0.912,0.0657895,0.544419,
720,1,0.857946,0.847252,1.11024e+152,0.968,0.0330579,0.382113,
720,2,0.623564,0.384382,-7.81856e+219,0.848,0.0283019,0.638292,
720,3,0.297535,0.056713,-1.35856e+229,0.916,0.0262009,0.588274,
720,4,0.272656,0.477665,0.689326,0.872,0.0229358,0.311938,
720,5,0.812169,0.479977,0.63325,0.96,0.0208333,0.448219,
720,6,0.392785,0.836079,0.597211,0.944,0.0720339,0.498376,
720,7,0.337396,0.648172,0.797595,0.92,0.0652174,0.419404,
720,8,0.368242,0.957155,-1.14332e+152,0.94,0.0425532,0.429147,
720,9,0.140351,0.870087,0.575679,0.86,0.0139535,0.249344,
720,10,0.473608,0.800911,0.637862,0.892,0.0627803,0.570904,
720,11,0.520477,0.67888,0.604666,0.952,0.113445,0.462527,
720,12,0.720633,0.58202,0.582317,0.968,0.0454545,0.442209,
720,13,0.537373,0.758616,0.764504,0.9,0.0622222,0.545178,
720,14,0.105908,0.4736,0.686679,0.952,0.0462185,0.132739,
720,15,0.186332,0.736918,0.552963,0.856,0.0747664,0.257032,
720,16,0.21655,0.135218,0.573857,0.884,0.00452489,0.484013,
720,17,0.324141,0.149675,0.620234,0.928,0.00862069,0.657692,
720,18,0.222321,0.386489,0.585917,0.864,0.0277778,0.323892,
720,19,0.902598,0.44995,0.567119,0.968,0.0289256,0.42682,
740,0,0.592845,0.844266,0.699859,0.908,0.0528634,0.544419,
740,1,0.857946,0.847252,0.749687,0.964,0,0.382113,
740,2,0.623564,0.384382,0.160436,0.848,0.0471698,0.638292,
740,3,0.297535,0.056713,0.554528,0.916,0.0131004,0.588274,
740,4,0.272656,0.477665,0.553448,0.88,0.0454545,0.311938,
740,5,0.812169,0.479977,0.544505,0.964,0.0373444,0.448219,
740,6,0.392785,0.836079,0.568529,0.944,0.0423729,0.498376,
740,7,0.337396,0.648172,0.744045,0.944,0.0635593,0.419404,
740,8,0.368242,0.957155,0.608139,0.94,0.0382979,0.429147,
740,9,0.140351,0.870087,0.584622,0.852,0.0516432,0.249344,
740,10,0.473608,0.800911,0.724287,0.888,0.0495495,0.570904,
740,11,0.520477,0.67888,0.650968,0.96,0.0458333,0.462527,
740,12,0.720633,0.58202,0.639101,0.968,0.0702479,0.442209,
740,13,0.537373,0.758616,0.605721,0.908,0.061674,0.545178,
740,14,0.105908,0.4736,0.629055,0.944,0.0423729,0.132739,
740,15,0.186332,0.736918,0.563609,0.856,0.0327103,0.257032,
740,16,0.21655,0.135218,-1.40139e+229,0.888,0.0045045,0.484013,
740,17,0.324141,0.149675,0.669117,0.932,0.0300429,0.657692,
740,18,0.222321,0.386489,1.42711e+229,0.872,0.0321101,0.323892,
740,19,0.902598,0.44995,0.647349,0.968,0.0165289,0.42682,
760,0,0.592845,0.844266,0.69671,0.924,0.0865801,0.544419,
760,1,0.857946,0.847252,0.793532,0.952,0.0168067,0.382113,
760,2,0.623564,0.384382,0.570243,0.84,0.052381,0.638292,
760,3,0.297535,0.056713,0.613177,0.92,0.0130435,0.588274,
760,4,0.272656,0.477665,0.752517,0.868,0.0460829,0.311938,
760,5,0.812169,0.479977,0.619768,0.96,0,0.448219,
760,6,0.392785,0.836079,0.598633,0.948,0.0548523,0.498376,
760,7,0.337396,0.648172,0.572924,0.944,0.0677966,0.419404,
760,8,0.368242,0.957155,0.61837,0.948,0.0379747,0.429147,
760,9,0.140351,0.870087,0.716081,0.852,0.0234742,0.249344,
760,10,0.473608,0.800911,1.40139e+229,0.888,0.0630631,0.570904,
760,11,0.520477,0.67888,0.613778,0.952,0.092437,0.462527,
760,12,0.720633,0.58202,0.513824,0.964,0.0373444,0.442209,
760,13,0.537373,0.758616,0.695433,0.908,0.0528634,0.545178,
760,14,0.105908,0.4736,0.738445,0.944,0.0211864,0.132739,
760,15,0.186332,0.736918,0.635951,0.852,0.0187793,0.257032,
760,16,0.21655,0.135218,0.681589,0.88,0.0181818,0.484013,
760,17,0.324141,0.149675,0.706764,0.932,0.0257511,0.657692,
760,18,0.222321,0.386489,0.691668,0.852,0.0140845,0.323892,
760,19,0.902598,0.44995,0.624265,0.96,0.0125,0.42682,
780,0,0.592845,0.844266,0.71639,0.928,0.0344828,0.544419,
780,1,0.857946,0.847252,-1.13367e+152,0.948,0.0337553,0.382113,
780,2,0.623564,0.384382,0.618564,0.84,0,0.638292,
780,3,0.297535,0.056713,0.572352,0.916,0.0174672,0.588274,
780,4,0.272656,0.477665,0.586129,0.864,0.0740741,0.311938,
780,5,0.812169,0.479977,0.540801,0.964,0.0207469,0.448219,
780,6,0.392785,0.836079,0.619528,0.956,0.0878661,0.498376,
780,7,0.337396,0.648172,0.529255,0.94,0.0297872,0.419404,
780,8,0.368242,0.957155,0.667216,0.94,0.0425532,0.429147,
780,9,0.140351,0.870087,4.92989e+152,0.872,0,0.249344,
780,10,0.473608,0.800911,0.657635,0.896,0.0535714,0.570904,
780,11,0.520477,0.67888,0.527637,0.948,0.0759494,0.462527,
780,12,0.720633,0.58202,-1.29091e+229,0.964,0.033195,0.442209,
780,13,0.537373,0.758616,0.666591,0.9,0.0311111,0.545178,
780,14,0.105908,0.4736,0.55093,0.928,0,0.132739,
780,15,0.186332,0.736918,0.587365,0.864,0.0740741,0.257032,
780,16,0.21655,0.135218,1.19946e+152,0.896,0.0267857,0.484013,
780,17,0.324141,0.149675,-1.33523e+229,0.932,0.00858369,0.657692,
780,18,0.222321,0.386489,-2.18902e+75,0.848,0.0801887,0.323892,
780,19,0.902598,0.44995,0.679534,0.964,0.00829876,0.42682,
800,0,0.592845,0.844266,0.812289,0.916,0.0742358,0.544419,
