generation,pop1,pop2,clustering,modularity,threshold
2040,7,10,0.390367,0.330642,0.01
2040,7,10,0,0,0.1
2040,7,10,0,0,0.3
2040,7,10,0,0,0.5
2040,7,11,0.444622,0.21601,0.01
2040,7,11,0,0,0.1
2040,7,11,0,0,0.3
2040,7,11,0,0,0.5
2040,7,12,0.538533,0.19572,0.01
2040,7,12,0,0,0.1
2040,7,12,0,0,0.3
2040,7,12,0,0,0.5
2040,7,13,0.324185,0.332538,0.01
2040,7,13,0,0,0.1
2040,7,13,0,0,0.3
2040,7,13,0,0,0.5
2040,7,14,0.460808,0.228298,0.01
2040,7,14,0,0,0.1
2040,7,14,0,0,0.3
2040,7,14,0,0,0.5
2040,7,15,0.614413,0.157828,0.01
2040,7,15,0,0,0.1
2040,7,15,0,0,0.3
2040,7,15,0,0,0.5
2040,7,16,0.451559,0.191045,0.01
2040,7,16,0,0,0.1
2040,7,16,0,0,0.3
2040,7,16,0,0,0.5
2040,7,17,0.564823,0.143069,0.01
2040,7,17,0,0,0.1
2040,7,17,0,0,0.3
2040,7,17,0,0,0.5
2040,7,18,0.344146,0.34209,0.01
2040,7,18,0,0,0.1
2040,7,18,0,0,0.3
2040,7,18,0,0,0.5
2040,7,19,0.358086,0.293179,0.01
2040,7,19,0,0.5,0.1
2040,7,19,0,0,0.3
2040,7,19,0,0,0.5
2040,8,9,0.508559,0.193055,0.01
2040,8,9,0,0,0.1
2040,8,9,0,0,0.3
2040,8,9,0,0,0.5
2040,8,10,0.38509,0.250864,0.01
2040,8,10,0,0,0.1
2040,8,10,0,0,0.3
2040,8,10,0,0,0.5
2040,8,11,0.471441,0.199909,0.01
2040,8,11,0,0,0.1
2040,8,11,0,0,0.3
2040,8,11,0,0,0.5
2040,8,12,0.505879,0.208436,0.01
2040,8,12,0,0,0.1
2040,8,12,0,0,0.3
2040,8,12,0,0,0.5
2040,8,13,0.436106,0.215171,0.01
2040,8,13,0,0,0.1
2040,8,13,0,0,0.3
2040,8,13,0,0,0.5
2040,8,14,0.571429,0.138458,0.01
2040,8,14,0,0,0.1
2040,8,14,0,0,0.3
2040,8,14,0,0,0.5
2040,8,15,0.587373,0.150848,0.01
2040,8,15,0,0,0.1
2040,8,15,0,0,0.3
2040,8,15,0,0,0.5
2040,8,16,0.546468,0.140957,0.01
2040,8,16,0,0,0.1
2040,8,16,0,0,0.3
2040,8,16,0,0,0.5
2040,8,17,0.661009,0.121514,0.01
2040,8,17,0,0,0.1
2040,8,17,0,0,0.3
2040,8,17,0,0,0.5
2040,8,18,0.572796,0.161008,0.01
2040,8,18,0,0,0.1
2040,8,18,0,0,0.3
2040,8,18,0,0,0.5
2040,8,19,0.452276,0.275584,0.01
2040,8,19,0,0.5,0.1
2040,8,19,0,0,0.3
2040,8,19,0,0,0.5
2040,9,10,0.465453,0.223102,0.01
2040,9,10,0,0,0.1
2040,9,10,0,0,0.3
2040,9,10,0,0,0.5
2040,9,11,0.584056,0.144999,0.01
2040,9,11,0,0,0.1
2040,9,11,0,0,0.3
2040,9,11,0,0,0.5
2040,9,12,0.524904,0.167752,0.01
2040,9,12,0,0,0.1
2040,9,12,0,0,0.3
2040,9,12,0,0,0.5
2040,9,13,0.445367,0.249779,0.01
2040,9,13,0,0,0.1
2040,9,13,0,0,0.3
2040,9,13,0,0,0.5
2040,9,14,0.526021,0.173686,0.01
2040,9,14,0,0,0.1
2040,9,14,0,0,0.3
2040,9,14,0,0,0.5
2040,9,15,0.64644,0.141449,0.01
2040,9,15,0,0,0.1
2040,9,15,0,0,0.3
2040,9,15,0,0,0.5
2040,9,16,0.72619,0.0870409,0.01
2040,9,16,0,0,0.1
2040,9,16,0,0,0.3
2040,9,16,0,0,0.5
2040,9,17,0.649677,0.096332,0.01
2040,9,17,0,0,0.1
2040,9,17,0,0,0.3
2040,9,17,0,0,0.5
2040,9,18,0.627131,0.0987837,0.01
2040,9,18,0,0,0.1
2040,9,18,0,0,0.3
2040,9,18,0,0,0.5
2040,9,19,0.459697,0.179498,0.01
2040,9,19,0,0,0.1
2040,9,19,0,0,0.3
2040,9,19,0,0,0.5
2040,10,11,0.472103,0.200869,0.01
2040,10,11,0,0,0.1
2040,10,11,0,0,0.3
2040,10,11,0,0,0.5
2040,10,12,0.551218,0.177907,0.01
2040,10,12,0,0,0.1
2040,10,12,0,0,0.3
2040,10,12,0,0,0.5
2040,10,13,0.348409,0.27034,0.01
2040,10,13,0,0,0.1
2040,10,13,0,0,0.3
2040,10,13,0,0,0.5
2040,10,14,0.550945,0.159015,0.01
2040,10,14,0,0,0.1
2040,10,14,0,0,0.3
2040,10,14,0,0,0.5
2040,10,15,0.4519,0.190216,0.01
2040,10,15,0,0,0.1
2040,10,15,0,0,0.3
2040,10,15,0,0,0.5
2040,10,16,0.548583,0.166489,0.01
2040,10,16,0,0,0.1
2040,10,16,0,0,0.3
2040,10,16,0,0,0.5
2040,10,17,0.620896,0.113498,0.01
2040,10,17,0,0,0.1
2040,10,17,0,0,0.3
2040,10,17,0,0,0.5
2040,10,18,0.51842,0.166886,0.01
2040,10,18,0,0,0.1
2040,10,18,0,0,0.3
2040,10,18,0,0,0.5
2040,10,19,0.499611,0.218251,0.01
2040,10,19,0,0,0.1
2040,10,19,0,0,0.3
2040,10,19,0,0,0.5
2040,11,12,0.630341,0.0885265,0.01
2040,11,12,0,0.666667,0.1
2040,11,12,0,0,0.3
2040,11,12,0,0,0.5
2040,11,13,0.41769,0.25352,0.01
2040,11,13,0,0,0.1
2040,11,13,0,0,0.3
2040,11,13,0,0,0.5
2040,11,14,0.587203,0.143226,0.01
2040,11,14,0,0,0.1
2040,11,14,0,0,0.3
2040,11,14,0,0,0.5
2040,11,15,0.669279,0.0985493,0.01
2040,11,15,0,0,0.1
2040,11,15,0,0,0.3
2040,11,15,0,0,0.5
2040,11,16,0.532731,0.154053,0.01
2040,11,16,0,0.21875,0.1
2040,11,16,0,0,0.3
2040,11,16,0,0,0.5
2040,11,17,0.587798,0.108009,0.01
2040,11,17,0,0.5,0.1
2040,11,17,0,0,0.3
2040,11,17,0,0,0.5
2040,11,18,0.456238,0.214666,0.01
2040,11,18,0,0,0.1
2040,11,18,0,0,0.3
2040,11,18,0,0,0.5
2040,11,19,0.441349,0.270343,0.01
2040,11,19,0,0.666667,0.1
2040,11,19,0,0,0.3
2040,11,19,0,0,0.5
2040,12,13,0.451066,0.245093,0.01
2040,12,13,0,0.5,0.1
2040,12,13,0,0,0.3
2040,12,13,0,0,0.5
2040,12,14,0.580665,0.163041,0.01
2040,12,14,0,0.5,0.1
2040,12,14,0,0,0.3
2040,12,14,0,0,0.5
2040,12,15,0.407615,0.20395,0.01
2040,12,15,0,0,0.1
2040,12,15,0,0,0.3
2040,12,15,0,0,0.5
2040,12,16,0.643813,0.120541,0.01
2040,12,16,0,0,0.1
2040,12,16,0,0,0.3
2040,12,16,0,0,0.5
2040,12,17,0.553873,0.138943,0.01
2040,12,17,0,0,0.1
2040,12,17,0,0,0.3
2040,12,17,0,0,0.5
2040,12,18,0.57795,0.120242,0.01
2040,12,18,0,0,0.1
2040,12,18,0,0,0.3
2040,12,18,0,0,0.5
2040,12,19,0.612726,0.133371,0.01
2040,12,19,0,0.5,0.1
2040,12,19,0,0,0.3
2040,12,19,0,0,0.5
2040,13,14,0.465252,0.227547,0.01
2040,13,14,0,0,0.1
2040,13,14,0,0,0.3
2040,13,14,0,0,0.5
2040,13,15,0.436652,0.240003,0.01
2040,13,15,0,0,0.1
2040,13,15,0,0,0.3
2040,13,15,0,0,0.5
2040,13,16,0.590799,0.144627,0.01
2040,13,16,0,0,0.1
2040,13,16,0,0,0.3
2040,13,16,0,0,0.5
2040,13,17,0.490521,0.163922,0.01
2040,13,17,0,0,0.1
2040,13,17,0,0,0.3
2040,13,17,0,0,0.5
2040,13,18,0.416588,0.24553,0.01
2040,13,18,0,0,0.1
2040,13,18,0,0,0.3
2040,13,18,0,0,0.5
2040,13,19,0.461764,0.186657,0.01
2040,13,19,0,0,0.1
2040,13,19,0,0,0.3
2040,13,19,0,0,0.5
2040,14,15,0.602922,0.157058,0.01
2040,14,15,0,0,0.1
2040,14,15,0,0,0.3
2040,14,15,0,0,0.5
2040,14,16,0.59558,0.144979,0.01
2040,14,16,0,-5.55112e-17,0.1
2040,14,16,0,0,0.3
2040,14,16,0,0,0.5
2040,14,17,0.644796,0.0991165,0.01
2040,14,17,0,0.5,0.1
2040,14,17,0,0,0.3
2040,14,17,0,0,0.5
2040,14,18,0.517533,0.217032,0.01
2040,14,18,0,0,0.1
2040,14,18,0,0,0.3
2040,14,18,0,0,0.5
2040,14,19,0.591609,0.159764,0.01
2040,14,19,0,0.375,0.1
2040,14,19,0,0,0.3
2040,14,19,0,0,0.5
2040,15,16,0.641253,0.110767,0.01
2040,15,16,0,0,0.1
2040,15,16,0,0,0.3
2040,15,16,0,0,0.5
2040,15,17,0.639374,0.0988598,0.01
2040,15,17,0,0,0.1
2040,15,17,0,0,0.3
2040,15,17,0,0,0.5
2040,15,18,0.609128,0.113048,0.01
2040,15,18,0,0,0.1
2040,15,18,0,0,0.3
2040,15,18,0,0,0.5
2040,15,19,0.536688,0.146318,0.01
2040,15,19,0,0.5,0.1
2040,15,19,0,0,0.3
2040,15,19,0,0,0.5
2040,16,17,0.592321,0.124891,0.01
2040,16,17,0,-5.55112e-17,0.1
2040,16,17,0,0,0.3
2040,16,17,0,0,0.5
2040,16,18,0.43388,0.20398,0.01
2040,16,18,0,0,0.1
2040,16,18,0,0,0.3
2040,16,18,0,0,0.5
2040,16,19,0.633779,0.130107,0.01
2040,16,19,0,0.5,0.1
2040,16,19,0,0,0.3
2040,16,19,0,0,0.5
2040,17,18,0.543886,0.14773,0.01
2040,17,18,0,0,0.1
2040,17,18,0,0,0.3
2040,17,18,0,0,0.5
2040,17,19,0.655935,0.0833224,0.01
2040,17,19,0,0.40625,0.1
2040,17,19,0,0,0.3
2040,17,19,0,0,0.5
2040,18,19,0.547186,0.166936,0.01
2040,18,19,0,0,0.1
2040,18,19,0,0,0.3
2040,18,19,0,0,0.5
2060,0,1,0.681702,0.0930774,0.01
2060,0,1,0.25,0.111111,0.1
2060,0,1,0,0,0.3
2060,0,1,0,0,0.5
2060,0,2,0.739719,0.101864,0.01
2060,0,2,0,0.5,0.1
2060,0,2,0,0,0.3
2060,0,2,0,0,0.5
2060,0,3,0.743302,0.0584688,0.01
2060,0,3,0,0.520408,0.1
2060,0,3,0,0,0.3
2060,0,3,0,0,0.5
2060,0,4,0.602623,0.131869,0.01
2060,0,4,0,0,0.1
2060,0,4,0,0,0.3
2060,0,4,0,0,0.5
2060,0,5,0.594954,0.126683,0.01
2060,0,5,0,0,0.1
2060,0,5,0,0,0.3
2060,0,5,0,0,0.5
2060,0,6,0.599526,0.118608,0.01
2060,0,6,0,0.666667,0.1
2060,0,6,0,0,0.3
2060,0,6,0,0,0.5
2060,0,7,0.646299,0.120295,0.01
2060,0,7,0,0.5,0.1
2060,0,7,0,0,0.3
2060,0,7,0,0,0.5
2060,0,8,0.644791,0.124359,0.01
2060,0,8,0,0.166667,0.1
2060,0,8,0,0,0.3
2060,0,8,0,0,0.5
2060,0,9,0.612187,0.131295,0.01
2060,0,9,0,0.444444,0.1
2060,0,9,0,0,0.3
2060,0,9,0,0,0.5
2060,0,10,0.589367,0.155094,0.01
2060,0,10,0,0.5,0.1
2060,0,10,0,0,0.3
2060,0,10,0,0,0.5
2060,0,11,0.615,0.125148,0.01
2060,0,11,0,0.5,0.1
2060,0,11,0,0,0.3
2060,0,11,0,0,0.5
2060,0,12,0.463245,0.166924,0.01
2060,0,12,0,0.625,0.1
2060,0,12,0,0,0.3
2060,0,12,0,0,0.5
2060,0,13,0.589157,0.147435,0.01
2060,0,13,0,0.5,0.1
2060,0,13,0,0,0.3
2060,0,13,0,0,0.5
2060,0,14,0.740657,0.08732,0.01
2060,0,14,0,0.402778,0.1
2060,0,14,0,0,0.3
2060,0,14,0,0,0.5
2060,0,15,0.659108,0.0990665,0.01
2060,0,15,0,0.625,0.1
2060,0,15,0,0,0.3
2060,0,15,0,0,0.5
2060,0,16,0.670941,0.0976331,0.01
2060,0,16,0,0,0.1
2060,0,16,0,0,0.3
2060,0,16,0,0,0.5
2060,0,17,0.692211,0.0863308,0.01
2060,0,17,0.473684,0.162722,0.1
2060,0,17,0,0,0.3
2060,0,17,0,0,0.5
2060,0,18,0.637141,0.11202,0.01
2060,0,18,0,0,0.1
2060,0,18,0,0,0.3
2060,0,18,0,0,0.5
2060,0,19,0.593307,0.110133,0.01
2060,0,19,0,0.277778,0.1
2060,0,19,0,0,0.3
2060,0,19,0,0,0.5
2060,1,2,0.621172,0.125725,0.01
2060,1,2,0,0,0.1
2060,1,2,0,0,0.3
2060,1,2,0,0,0.5
2060,1,3,0.812279,0.0486091,0.01
2060,1,3,0.272727,0.351562,0.1
2060,1,3,0,0,0.3
2060,1,3,0,0,0.5
2060,1,4,0.63857,0.108079,0.01
2060,1,4,0,0,0.1
2060,1,4,0,0,0.3
2060,1,4,0,0,0.5
2060,1,5,0.644373,0.0943674,0.01
2060,1,5,0,0,0.1
2060,1,5,0,0,0.3
2060,1,5,0,0,0.5
2060,1,6,0.671338,0.0898782,0.01
2060,1,6,0,-5.55112e-17,0.1
2060,1,6,0,0,0.3
2060,1,6,0,0,0.5
2060,1,7,0.698661,0.104036,0.01
2060,1,7,0,0,0.1
2060,1,7,0,0,0.3
2060,1,7,0,0,0.5
2060,1,8,0.638685,0.102144,0.01
2060,1,8,0,0.304688,0.1
2060,1,8,0,0,0.3
2060,1,8,0,0,0.5
2060,1,9,0.763238,0.0481885,0.01
2060,1,9,0,0.3,0.1
2060,1,9,0,0,0.3
2060,1,9,0,0,0.5
2060,1,10,0.649994,0.104772,0.01
2060,1,10,0,0,0.1
2060,1,10,0,0,0.3
2060,1,10,0,0,0.5
2060,1,11,0.68211,0.0744117,0.01
2060,1,11,0.342857,0.0454545,0.1
2060,1,11,0,0,0.3
2060,1,11,0,0,0.5
2060,1,12,0.615755,0.0903809,0.01
2060,1,12,0,0,0.1
2060,1,12,0,0,0.3
2060,1,12,0,0,0.5
2060,1,13,0.71829,0.0797069,0.01
2060,1,13,0,0,0.1
2060,1,13,0,0,0.3
2060,1,13,0,0,0.5
2060,1,14,0.697179,0.0628357,0.01
2060,1,14,0,0,0.1
2060,1,14,0,0,0.3
2060,1,14,0,0,0.5
2060,1,15,0.676355,0.0883637,0.01
2060,1,15,0,0,0.1
2060,1,15,0,0,0.3
2060,1,15,0,0,0.5
2060,1,16,0.748768,0.11516,0.01
2060,1,16,0,0,0.1
2060,1,16,0,0,0.3
2060,1,16,0,0,0.5
2060,1,17,0.70802,0.0749671,0.01
2060,1,17,0,0.5,0.1
2060,1,17,0,0,0.3
2060,1,17,0,0,0.5
2060,1,18,0.673768,0.0867128,0.01
2060,1,18,0,0,0.1
2060,1,18,0,0,0.3
2060,1,18,0,0,0.5
2060,1,19,0.602282,0.118803,0.01
2060,1,19,0.285714,0.0333333,0.1
2060,1,19,0,0,0.3
2060,1,19,0,0,0.5
2060,2,3,0.673367,0.0935028,0.01
2060,2,3,0,0,0.1
2060,2,3,0,0,0.3
2060,2,3,0,0,0.5
2060,2,4,0.608494,0.111913,0.01
2060,2,4,0,0.5,0.1
2060,2,4,0,0,0.3
2060,2,4,0,0,0.5
2060,2,5,0.605386,0.125254,0.01
2060,2,5,0,0.5,0.1
2060,2,5,0,0,0.3
2060,2,5,0,0,0.5
2060,2,6,0.610193,0.0956763,0.01
2060,2,6,0,0.5,0.1
2060,2,6,0,0,0.3
2060,2,6,0,0,0.5
2060,2,7,0.583429,0.143019,0.01
2060,2,7,0,0,0.1
2060,2,7,0,0,0.3
2060,2,7,0,0,0.5
2060,2,8,0.597335,0.0980145,0.01
2060,2,8,0,0,0.1
2060,2,8,0,0,0.3
2060,2,8,0,0,0.5
2060,2,9,0.756102,0.0703706,0.01
2060,2,9,0,0.444444,0.1
2060,2,9,0,0,0.3
2060,2,9,0,0,0.5
2060,2,10,0.639049,0.114289,0.01
2060,2,10,0,0,0.1
2060,2,10,0,0,0.3
2060,2,10,0,0,0.5
2060,2,11,0.740002,0.0644302,0.01
2060,2,11,0,-5.55112e-17,0.1
2060,2,11,0,0,0.3
2060,2,11,0,0,0.5
2060,2,12,0.576971,0.131679,0.01
2060,2,12,0,0.625,0.1
2060,2,12,0,0,0.3
2060,2,12,0,0,0.5
2060,2,13,0.580774,0.121998,0.01
2060,2,13,0,0,0.1
2060,2,13,0,0,0.3
2060,2,13,0,0,0.5
2060,2,14,0.724762,0.0725212,0.01
2060,2,14,0,0.5,0.1
2060,2,14,0,0,0.3
2060,2,14,0,0,0.5
2060,2,15,0.680134,0.0830352,0.01
2060,2,15,0,0,0.1
2060,2,15,0,0,0.3
2060,2,15,0,0,0.5
2060,2,16,0.644265,0.122299,0.01
2060,2,16,0,0,0.1
2060,2,16,0,0,0.3
2060,2,16,0,0,0.5
2060,2,17,0.694332,0.0826933,0.01
2060,2,17,0,0.375,0.1
2060,2,17,0,0,0.3
2060,2,17,0,0,0.5
2060,2,18,0.600169,0.123169,0.01
2060,2,18,0,0.666667,0.1
2060,2,18,0,0,0.3
2060,2,18,0,0,0.5
2060,2,19,0.563828,0.140303,0.01
2060,2,19,0,0,0.1
2060,2,19,0,0,0.3
2060,2,19,0,0,0.5
2060,3,4,0.702907,0.0769308,0.01
2060,3,4,0,0,0.1
2060,3,4,0,0,0.3
2060,3,4,0,0,0.5
2060,3,5,0.714239,0.0787287,0.01
2060,3,5,0,0,0.1
2060,3,5,0,0,0.3
2060,3,5,0,0,0.5
2060,3,6,0.601556,0.120319,0.01
2060,3,6,0,0,0.1
2060,3,6,0,0,0.3
2060,3,6,0,0,0.5
2060,3,7,0.727888,0.0670383,0.01
2060,3,7,0.6,0,0.1
2060,3,7,0,0,0.3
2060,3,7,0,0,0.5
2060,3,8,0.689554,0.0669517,0.01
2060,3,8,0,0.197531,0.1
2060,3,8,0,0,0.3
2060,3,8,0,0,0.5
2060,3,9,0.77999,0.0706707,0.01
2060,3,9,0,0.166667,0.1
2060,3,9,0,0,0.3
2060,3,9,0,0,0.5
2060,3,10,0.686226,0.0856424,0.01
2060,3,10,0,0,0.1
2060,3,10,0,0,0.3
2060,3,10,0,0,0.5
2060,3,11,0.687015,0.0860597,0.01
2060,3,11,0,0.40625,0.1
2060,3,11,0,0,0.3
2060,3,11,0,0,0.5
2060,3,12,0.701169,0.0917453,0.01
2060,3,12,0,0.32,0.1
2060,3,12,0,0,0.3
2060,3,12,0,0,0.5
2060,3,13,0.699713,0.0799419,0.01
2060,3,13,0,0.625,0.1
2060,3,13,0,0,0.3
2060,3,13,0,0,0.5
2060,3,14,0.736956,0.0727505,0.01
2060,3,14,0,0,0.1
2060,3,14,0,0,0.3
2060,3,14,0,0,0.5
2060,3,15,0.690606,0.0777359,0.01
2060,3,15,0,0,0.1
2060,3,15,0,0,0.3
2060,3,15,0,0,0.5
2060,3,16,0.612171,0.0940237,0.01
2060,3,16,1,0.244898,0.1
2060,3,16,0,0,0.3
2060,3,16,0,0,0.5
2060,3,17,0.783232,0.0747262,0.01
2060,3,17,0,0,0.1
2060,3,17,0,0,0.3
2060,3,17,0,0,0.5
2060,3,18,0.673613,0.0926271,0.01
2060,3,18,0,0,0.1
2060,3,18,0,0,0.3
2060,3,18,0,0,0.5
2060,3,19,0.795329,0.0530514,0.01
2060,3,19,0,0,0.1
2060,3,19,0,0,0.3
2060,3,19,0,0,0.5
2060,4,5,0.56694,0.142876,0.01
2060,4,5,0,0,0.1
2060,4,5,0,0,0.3
2060,4,5,0,0,0.5
2060,4,6,0.601034,0.129206,0.01
2060,4,6,0,0,0.1
2060,4,6,0,0,0.3
2060,4,6,0,0,0.5
2060,4,7,0.571576,0.13072,0.01
2060,4,7,0,0,0.1
2060,4,7,0,0,0.3
2060,4,7,0,0,0.5
2060,4,8,0.657908,0.0959447,0.01
2060,4,8,0,0,0.1
2060,4,8,0,0,0.3
2060,4,8,0,0,0.5
2060,4,9,0.657906,0.0948668,0.01
2060,4,9,0.1,0.123457,0.1
2060,4,9,0,0,0.3
2060,4,9,0,0,0.5
2060,4,10,0.598749,0.123992,0.01
2060,4,10,0,0.5,0.1
2060,4,10,0,0,0.3
2060,4,10,0,0,0.5
2060,4,11,0.670237,0.0792834,0.01
2060,4,11,0,0.5,0.1
2060,4,11,0,0,0.3
2060,4,11,0,0,0.5
2060,4,12,0.567735,0.113769,0.01
2060,4,12,0,0,0.1
2060,4,12,0,0,0.3
2060,4,12,0,0,0.5
2060,4,13,0.481025,0.182888,0.01
2060,4,13,0,0.444444,0.1
2060,4,13,0,0,0.3
2060,4,13,0,0,0.5
2060,4,14,0.56909,0.140571,0.01
2060,4,14,0,0.444444,0.1
2060,4,14,0,0,0.3
2060,4,14,0,0,0.5
2060,4,15,0.618828,0.11007,0.01
2060,4,15,0,0.5,0.1
2060,4,15,0,0,0.3
2060,4,15,0,0,0.5
2060,4,16,0.553648,0.165549,0.01
2060,4,16,0,0,0.1
2060,4,16,0,0,0.3
2060,4,16,0,0,0.5
2060,4,17,0.651595,0.101384,0.01
2060,4,17,0,0.5,0.1
2060,4,17,0,0,0.3
2060,4,17,0,0,0.5
2060,4,18,0.591221,0.122829,0.01
2060,4,18,0,0,0.1
2060,4,18,0,0,0.3
2060,4,18,0,0,0.5
2060,4,19,0.701678,0.0872374,0.01
2060,4,19,0,0.208333,0.1
2060,4,19,0,0,0.3
2060,4,19,0,0,0.5
2060,5,6,0.679612,0.100697,0.01
2060,5,6,0,0,0.1
2060,5,6,0,0,0.3
2060,5,6,0,0,0.5
2060,5,7,0.464225,0.205816,0.01
2060,5,7,0,0,0.1
2060,5,7,0,0,0.3
2060,5,7,0,0,0.5
2060,5,8,0.688976,0.123776,0.01
2060,5,8,0,0,0.1
2060,5,8,0,0,0.3
2060,5,8,0,0,0.5
2060,5,9,0.654329,0.086112,0.01
2060,5,9,0,0.5,0.1
2060,5,9,0,0,0.3
2060,5,9,0,0,0.5
2060,5,10,0.561337,0.176228,0.01
2060,5,10,0,0,0.1
2060,5,10,0,0,0.3
2060,5,10,0,0,0.5
2060,5,11,0.57513,0.157813,0.01
2060,5,11,0,0,0.1
2060,5,11,0,0,0.3
2060,5,11,0,0,0.5
2060,5,12,0.685209,0.122832,0.01
2060,5,12,0,0,0.1
2060,5,12,0,0,0.3
2060,5,12,0,0,0.5
2060,5,13,0.477664,0.191739,0.01
2060,5,13,0,0,0.1
2060,5,13,0,0,0.3
2060,5,13,0,0,0.5
2060,5,14,0.662878,0.0905403,0.01
2060,5,14,0,0,0.1
2060,5,14,0,0,0.3
2060,5,14,0,0,0.5
2060,5,15,0.555217,0.175591,0.01
2060,5,15,0,0,0.1
2060,5,15,0,0,0.3
2060,5,15,0,0,0.5
2060,5,16,0.623308,0.103415,0.01
2060,5,16,0,0,0.1
2060,5,16,0,0,0.3
2060,5,16,0,0,0.5
2060,5,17,0.715978,0.0833056,0.01
2060,5,17,0,0,0.1
2060,5,17,0,0,0.3
2060,5,17,0,0,0.5
2060,5,18,0.658677,0.113233,0.01
2060,5,18,0,0.5,0.1
2060,5,18,0,0,0.3
2060,5,18,0,0,0.5
2060,5,19,0.579747,0.135941,0.01
2060,5,19,0,0.444444,0.1
2060,5,19,0,0,0.3
2060,5,19,0,0,0.5
2060,6,7,0.606939,0.126953,0.01
2060,6,7,0,0,0.1
2060,6,7,0,0,0.3
2060,6,7,0,0,0.5
2060,6,8,0.588478,0.157772,0.01
2060,6,8,0,0,0.1
2060,6,8,0,0,0.3
2060,6,8,0,0,0.5
2060,6,9,0.665807,0.110853,0.01
2060,6,9,0,0,0.1
2060,6,9,0,0,0.3
2060,6,9,0,0,0.5
2060,6,10,0.504511,0.210945,0.01
2060,6,10,0,0,0.1
2060,6,10,0,0,0.3
2060,6,10,0,0,0.5
2060,6,11,0.648407,0.110615,0.01
2060,6,11,0,0,0.1
2060,6,11,0,0,0.3
2060,6,11,0,0,0.5
2060,6,12,0.641194,0.104849,0.01
2060,6,12,0.25,0.111111,0.1
2060,6,12,0,0,0.3
2060,6,12,0,0,0.5
2060,6,13,0.43324,0.211783,0.01
2060,6,13,0,0,0.1
2060,6,13,0,0,0.3
2060,6,13,0,0,0.5
2060,6,14,0.600862,0.122966,0.01
2060,6,14,0,0,0.1
2060,6,14,0,0,0.3
2060,6,14,0,0,0.5
2060,6,15,0.673659,0.0965032,0.01
2060,6,15,0,0.21875,0.1
2060,6,15,0,0,0.3
2060,6,15,0,0,0.5
2060,6,16,0.700971,0.0913115,0.01
2060,6,16,0,0,0.1
2060,6,16,0,0,0.3
2060,6,16,0,0,0.5
2060,6,17,0.727727,0.0921239,0.01
2060,6,17,0,0.444444,0.1
2060,6,17,0,0,0.3
2060,6,17,0,0,0.5
2060,6,18,0.587584,0.114843,0.01
2060,6,18,0,0,0.1
2060,6,18,0,0,0.3
2060,6,18,0,0,0.5
2060,6,19,0.718063,0.0725189,0.01
2060,6,19,0.310345,0.219008,0.1
2060,6,19,0,0,0.3
2060,6,19,0,0,0.5
2060,7,8,0.547548,0.133169,0.01
2060,7,8,0,0,0.1
2060,7,8,0,0,0.3
2060,7,8,0,0,0.5
2060,7,9,0.632399,0.108395,0.01
2060,7,9,0,0.319444,0.1
2060,7,9,0,0,0.3
2060,7,9,0,0,0.5
2060,7,10,0.429752,0.18718,0.01
2060,7,10,0,0.5,0.1
2060,7,10,0,0,0.3
2060,7,10,0,0,0.5
2060,7,11,0.556086,0.134525,0.01
2060,7,11,0,0,0.1
2060,7,11,0,0,0.3
2060,7,11,0,0,0.5
2060,7,12,0.645899,0.109496,0.01
2060,7,12,0,0.5,0.1
2060,7,12,0,0,0.3
2060,7,12,0,0,0.5
2060,7,13,0.45878,0.262742,0.01
2060,7,13,0,0.5,0.1
2060,7,13,0,0,0.3
2060,7,13,0,0,0.5
2060,7,14,0.630611,0.122247,0.01
2060,7,14,0,0.5,0.1
2060,7,14,0,0,0.3
2060,7,14,0,0,0.5
2060,7,15,0.636068,0.120024,0.01
2060,7,15,0,0,0.1
2060,7,15,0,0,0.3
2060,7,15,0,0,0.5
2060,7,16,0.649726,0.160817,0.01
2060,7,16,0,0,0.1
2060,7,16,0,0,0.3
2060,7,16,0,0,0.5
2060,7,17,0.749121,0.0735194,0.01
2060,7,17,0,0.5,0.1
2060,7,17,0,0,0.3
2060,7,17,0,0,0.5
2060,7,18,0.647412,0.11913,0.01
2060,7,18,0,0,0.1
2060,7,18,0,0,0.3
2060,7,18,0,0,0.5
2060,7,19,0.569434,0.161125,0.01
2060,7,19,0,0.375,0.1
2060,7,19,0,0,0.3
2060,7,19,0,0,0.5
2060,8,9,0.631855,0.103718,0.01
2060,8,9,0,-5.55112e-17,0.1
2060,8,9,0,0,0.3
2060,8,9,0,0,0.5
2060,8,10,0.497091,0.194395,0.01
2060,8,10,0,0,0.1
2060,8,10,0,0,0.3
2060,8,10,0,0,0.5
2060,8,11,0.681574,0.110657,0.01
2060,8,11,0,0,0.1
2060,8,11,0,0,0.3
2060,8,11,0,0,0.5
2060,8,12,0.605761,0.116958,0.01
2060,8,12,0.3125,0.132653,0.1
2060,8,12,0,0,0.3
2060,8,12,0,0,0.5
2060,8,13,0.547384,0.198171,0.01
2060,8,13,0,0,0.1
2060,8,13,0,0,0.3
2060,8,13,0,0,0.5
2060,8,14,0.562867,0.129846,0.01
2060,8,14,0.6,0.32,0.1
2060,8,14,0,0,0.3
2060,8,14,0,0,0.5
2060,8,15,0.737428,0.0893216,0.01
2060,8,15,0.3,0.1,0.1
2060,8,15,0,0,0.3
2060,8,15,0,0,0.5
