generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
780,11,0.520477,0.67888,0.755664,0.952,0.159664,0.462527,
780,12,0.720633,0.58202,0.673517,0.952,0.0462185,0.442209,
780,13,0.537373,0.758616,0.792384,0.904,0.106195,0.545178,
780,14,0.105908,0.4736,0.87271,0.888,0.0765766,0.132739,
780,15,0.186332,0.736918,2.44253e+152,0.88,0.0681818,0.257032,
780,16,0.21655,0.135218,0.56551,0.96,0.0333333,0.484013,
780,17,0.324141,0.149675,0.715085,0.864,0.0555556,0.657692,
780,18,0.222321,0.386489,0.639542,0.912,0.0438596,0.323892,
780,19,0.902598,0.44995,0.578547,0.944,0.0381356,0.42682,
800,0,0.592845,0.844266,0.902431,0.924,0.0562771,0.544419,
800,1,0.857946,0.847252,0.773913,0.94,0.0553191,0.382113,
800,2,0.623564,0.384382,0.787838,0.872,0.0733945,0.638292,
800,3,0.297535,0.056713,0.512741,0.916,0.0349345,0.588274,
800,4,0.272656,0.477665,2.84117e+229,0.876,0.123288,0.311938,
800,5,0.812169,0.479977,9.70857e+74,0.956,0.0753138,0.448219,
800,6,0.392785,0.836079,0.759623,0.948,0.0464135,0.498376,
800,7,0.337396,0.648172,0.719622,0.96,0.0666667,0.419404,
800,8,0.368242,0.957155,0.826972,0.944,0.0550847,0.429147,
800,9,0.140351,0.870087,0.799616,0.884,0.040724,0.249344,
800,10,0.473608,0.800911,0.682373,0.904,0.0752212,0.570904,
800,11,0.520477,0.67888,0.714738,0.952,0.121849,0.462527,
800,12,0.720633,0.58202,0.661046,0.944,0.101695,0.442209,
800,13,0.537373,0.758616,0.823582,0.932,0.0987124,0.545178,
800,14,0.105908,0.4736,0.847988,0.888,0.0900901,0.132739,
800,15,0.186332,0.736918,1.03203,0.876,0.109589,0.257032,
800,16,0.21655,0.135218,0.8532,0.948,0.0126582,0.484013,
800,17,0.324141,0.149675,0.638106,0.864,0.0416667,0.657692,
800,18,0.222321,0.386489,-1.19412e+152,0.9,0.102222,0.323892,
800,19,0.902598,0.44995,1.31825e+229,0.944,0.0466102,0.42682,
820,0,0.592845,0.844266,0.899372,0.924,0.0606061,0.544419,
820,1,0.857946,0.847252,0.905325,0.932,0.0729614,0.382113,
820,2,0.623564,0.384382,0.888088,0.872,0.0917431,0.638292,
820,3,0.297535,0.056713,0.831243,0.908,0.00440529,0.588274,
820,4,0.272656,0.477665,0.63286,0.9,0.0488889,0.311938,
820,5,0.812169,0.479977,-9.70857e+74,0.956,0.0669456,0.448219,
820,6,0.392785,0.836079,1.31269e+229,0.948,0.0759494,0.498376,
820,7,0.337396,0.648172,0.611861,0.952,0.10084,0.419404,
820,8,0.368242,0.957155,0.639215,0.944,0.0423729,0.429147,
820,9,0.140351,0.870087,1.41413e+229,0.88,0.0954545,0.249344,
820,10,0.473608,0.800911,-1.37658e+229,0.904,0.0929204,0.570904,
820,11,0.520477,0.67888,1.13847e+152,0.944,0.105932,0.462527,
820,12,0.720633,0.58202,0.853449,0.948,0.0970464,0.442209,
820,13,0.537373,0.758616,0.876418,0.928,0.0818966,0.545178,
820,14,0.105908,0.4736,1.23247e+152,0.872,0.0229358,0.132739,
820,15,0.186332,0.736918,0.912321,0.884,0.0904977,0.257032,
820,16,0.21655,0.135218,0.51469,0.956,0.100418,0.484013,
820,17,0.324141,0.149675,0.558635,0.852,0.0422535,0.657692,
820,18,0.222321,0.386489,-1.19946e+152,0.896,0.0803571,0.323892,
820,19,0.902598,0.44995,0.856276,0.96,0.0416667,0.42682,
840,0,0.592845,0.844266,0.902236,0.932,0.0729614,0.544419,
840,1,0.857946,0.847252,0.835241,0.944,0.0381356,0.382113,
840,2,0.623564,0.384382,0.722134,0.88,0.0272727,0.638292,
840,3,0.297535,0.056713,0.693867,0.92,0.0173913,0.588274,
840,4,0.272656,0.477665,0.586082,0.908,0.0440529,0.311938,
840,5,0.812169,0.479977,0.494965,0.964,0.0248963,0.448219,
840,6,0.392785,0.836079,0.553852,0.952,0.105042,0.498376,
840,7,0.337396,0.648172,0.765211,0.956,0.129707,0.419404,
840,8,0.368242,0.957155,0.927743,0.956,0.0543933,0.429147,
840,9,0.140351,0.870087,-7.07064e+229,0.88,0.0909091,0.249344,
840,10,0.473608,0.800911,0.488479,0.9,0.146667,0.570904,
840,11,0.520477,0.67888,0.670908,0.956,0.121339,0.462527,
840,12,0.720633,0.58202,0.802288,0.952,0.0378151,0.442209,
840,13,0.537373,0.758616,0.865042,0.928,0.116379,0.545178,
840,14,0.105908,0.4736,0.733693,0.884,0.0180995,0.132739,
840,15,0.186332,0.736918,1.04993e+75,0.884,0.0950226,0.257032,
840,16,0.21655,0.135218,0.919473,0.96,0.0333333,0.484013,
840,17,0.324141,0.149675,0.906969,0.852,0.0892019,0.657692,
840,18,0.222321,0.386489,0.888959,0.892,0.0852018,0.323892,
840,19,0.902598,0.44995,-1.29628e+229,0.96,0.025,0.42682,
860,0,0.592845,0.844266,0.907481,0.92,0.073913,0.544419,
860,1,0.857946,0.847252,0.892074,0.956,0.0460251,0.382113,
860,2,0.623564,0.384382,0.942961,0.872,0.059633,0.638292,
860,3,0.297535,0.056713,0.874296,0.916,0.0305677,0.588274,
860,4,0.272656,0.477665,0.880839,0.904,0.0619469,0.311938,
860,5,0.812169,0.479977,0.870032,0.968,0.0123967,0.448219,
860,6,0.392785,0.836079,0.737379,0.956,0.0753138,0.498376,
860,7,0.337396,0.648172,1.29628e+229,0.96,0.0791667,0.419404,
860,8,0.368242,0.957155,0.538328,0.96,0.0375,0.429147,
860,9,0.140351,0.870087,1.3951e+229,0.892,0.0941704,0.249344,
860,10,0.473608,0.800911,0.698001,0.92,0.0826087,0.570904,
860,11,0.520477,0.67888,0.729895,0.956,0.0753138,0.462527,
860,12,0.720633,0.58202,0.730837,0.956,0.0962343,0.442209,
860,13,0.537373,0.758616,0.924684,0.924,0.0822511,0.545178,
860,14,0.105908,0.4736,0.900676,0.888,0.045045,0.132739,
860,15,0.186332,0.736918,0.862698,0.892,0.0717489,0.257032,
860,16,0.21655,0.135218,0.864263,0.956,0.0627615,0.484013,
860,17,0.324141,0.149675,0.889511,0.848,0.0377358,0.657692,
860,18,0.222321,0.386489,0.788429,0.9,0.0977778,0.323892,
860,19,0.902598,0.44995,0.44015,0.964,0.0248963,0.42682,
880,0,0.592845,0.844266,0.908767,0.92,0.0608696,0.544419,
880,1,0.857946,0.847252,0.764567,0.956,0.0627615,0.382113,
880,2,0.623564,0.384382,0.805974,0.868,0.0506912,0.638292,
880,3,0.297535,0.056713,0.485571,0.924,0.012987,0.588274,
880,4,0.272656,0.477665,0.608595,0.9,0.0755556,0.311938,
880,5,0.812169,0.479977,0.911969,0.964,0.0497925,0.448219,
880,6,0.392785,0.836079,1.29628e+229,0.96,0.1125,0.498376,
880,7,0.337396,0.648172,0.908667,0.964,0.124481,0.419404,
880,8,0.368242,0.957155,0.921032,0.956,0.0711297,0.429147,
880,9,0.140351,0.870087,0.905905,0.884,0.0452489,0.249344,
880,10,0.473608,0.800911,0.738347,0.908,0.127753,0.570904,
880,11,0.520477,0.67888,0.664774,0.956,0.0711297,0.462527,
880,12,0.720633,0.58202,-2.23898e+152,0.96,0.0833333,0.442209,
880,13,0.537373,0.758616,0.787155,0.932,0.11588,0.545178,
880,14,0.105908,0.4736,0.799044,0.888,0.027027,0.132739,
880,15,0.186332,0.736918,0.791624,0.888,0.0765766,0.257032,
880,16,0.21655,0.135218,0.81493,0.948,0.0464135,0.484013,
880,17,0.324141,0.149675,0.877995,0.86,0.0511628,0.657692,
880,18,0.222321,0.386489,0.740643,0.896,0.0625,0.323892,
880,19,0.902598,0.44995,0.664551,0.968,0.0578512,0.42682,
900,0,0.592845,0.844266,-6.61691e+219,0.924,0.021645,0.544419,
900,1,0.857946,0.847252,0.713144,0.952,0.0756303,0.382113,
900,2,0.623564,0.384382,0.609048,0.868,0.0921659,0.638292,
900,3,0.297535,0.056713,1.16817e+152,0.92,0.0521739,0.588274,
900,4,0.272656,0.477665,1.00408,0.884,0.081448,0.311938,
900,5,0.812169,0.479977,0.901314,0.964,0.0414938,0.448219,
900,6,0.392785,0.836079,0.655282,0.96,0.1,0.498376,
900,7,0.337396,0.648172,0.686015,0.968,0.107438,0.419404,
900,8,0.368242,0.957155,-1.11485e+152,0.964,0.06639,0.429147,
900,9,0.140351,0.870087,0.485791,0.88,0.0636364,0.249344,
900,10,0.473608,0.800911,-2.35683e+152,0.912,0.0877193,0.570904,
900,11,0.520477,0.67888,1.12418e+152,0.956,0.0627615,0.462527,
900,12,0.720633,0.58202,0.889943,0.968,0.107438,0.442209,
900,13,0.537373,0.758616,0.893845,0.94,0.157447,0.545178,
900,14,0.105908,0.4736,0.841039,0.884,0.0316742,0.132739,
900,15,0.186332,0.736918,0.802985,0.872,0.137615,0.257032,
900,16,0.21655,0.135218,0.72317,0.948,0.0506329,0.484013,
900,17,0.324141,0.149675,0.749983,0.856,0.0420561,0.657692,
900,18,0.222321,0.386489,0.815595,0.904,0.0530973,0.323892,
900,19,0.902598,0.44995,0.815655,0.96,0.0375,0.42682,
920,0,0.592845,0.844266,0.859514,0.928,0.0646552,0.544419,
920,1,0.857946,0.847252,0.9251,0.944,0.0381356,0.382113,
920,2,0.623564,0.384382,0.75646,0.868,0.105991,0.638292,
920,3,0.297535,0.056713,0.778048,0.924,0.017316,0.588274,
920,4,0.272656,0.477665,-1.04052e+75,0.892,0.0538117,0.311938,
920,5,0.812169,0.479977,0.789117,0.96,0.0375,0.448219,
920,6,0.392785,0.836079,1.30718e+229,0.952,0.0840336,0.498376,
920,7,0.337396,0.648172,1.2909e+229,0.964,0.0995851,0.419404,
920,8,0.368242,0.957155,0.804612,0.968,0.0454545,0.429147,
920,9,0.140351,0.870087,0.849937,0.864,0.0972222,0.249344,
920,10,0.473608,0.800911,0.763624,0.896,0.0982143,0.570904,
920,11,0.520477,0.67888,0.856054,0.96,0.129167,0.462527,
920,12,0.720633,0.58202,0.895705,0.96,0.0958333,0.442209,
920,13,0.537373,0.758616,0.864994,0.932,0.0729614,0.545178,
920,14,0.105908,0.4736,-1.27119e+63,0.888,0.027027,0.132739,
920,15,0.186332,0.736918,0.779387,0.872,0.16055,0.257032,
920,16,0.21655,0.135218,0.631689,0.944,0.0338983,0.484013,
920,17,0.324141,0.149675,0.674214,0.868,0.0414747,0.657692,
920,18,0.222321,0.386489,0.682176,0.904,0.039823,0.323892,
920,19,0.902598,0.44995,0.738366,0.96,0.0333333,0.42682,
940,0,0.592845,0.844266,0.717932,0.932,0.055794,0.544419,
940,1,0.857946,0.847252,0.462198,0.944,0.0254237,0.382113,
940,2,0.623564,0.384382,-7.32758e+152,0.88,0.0272727,0.638292,
940,3,0.297535,0.056713,0.656661,0.908,0.0528634,0.588274,
940,4,0.272656,0.477665,0.854819,0.904,0.0707965,0.311938,
940,5,0.812169,0.479977,0.869515,0.964,0.0580913,0.448219,
940,6,0.392785,0.836079,0.892777,0.956,0.104603,0.498376,
940,7,0.337396,0.648172,0.878189,0.96,0.170833,0.419404,
940,8,0.368242,0.957155,0.873684,0.968,0.0578512,0.429147,
940,9,0.140351,0.870087,0.881892,0.88,0.122727,0.249344,
940,10,0.473608,0.800911,0.612249,0.904,0.137168,0.570904,
940,11,0.520477,0.67888,0.846059,0.96,0.05,0.462527,
940,12,0.720633,0.58202,0.572384,0.964,0.0829876,0.442209,
940,13,0.537373,0.758616,0.577369,0.924,0.0995671,0.545178,
940,14,0.105908,0.4736,0.566087,0.892,0.112108,0.132739,
940,15,0.186332,0.736918,0.842751,0.876,0.100457,0.257032,
940,16,0.21655,0.135218,0.611307,0.948,0.0506329,0.484013,
940,17,0.324141,0.149675,0.630338,0.88,0.0636364,0.657692,
940,18,0.222321,0.386489,0.815653,0.896,0.0892857,0.323892,
940,19,0.902598,0.44995,0.850522,0.964,0.0124481,0.42682,
960,0,0.592845,0.844266,0.926712,0.932,0.0944206,0.544419,
960,1,0.857946,0.847252,1.12418e+152,0.956,0.0585774,0.382113,
960,2,0.623564,0.384382,0.917631,0.876,0.0730594,0.638292,
960,3,0.297535,0.056713,0.897794,0.904,0.0176991,0.588274,
960,4,0.272656,0.477665,1.02218e+75,0.908,0.123348,0.311938,
960,5,0.812169,0.479977,0.861288,0.964,0.0829876,0.448219,
960,6,0.392785,0.836079,0.897382,0.952,0.0882353,0.498376,
960,7,0.337396,0.648172,0.899247,0.964,0.149378,0.419404,
960,8,0.368242,0.957155,0.919892,0.964,0.0746888,0.429147,
960,9,0.140351,0.870087,0.92479,0.876,0.0593607,0.249344,
960,10,0.473608,0.800911,0.843288,0.916,0.069869,0.570904,
960,11,0.520477,0.67888,0.869892,0.968,0.107438,0.462527,
960,12,0.720633,0.58202,0.891996,0.968,0.0702479,0.442209,
960,13,0.537373,0.758616,0.894235,0.924,0.0822511,0.545178,
960,14,0.105908,0.4736,1.38887e+229,0.896,0.0580357,0.132739,
960,15,0.186332,0.736918,0.659468,0.884,0.0316742,0.257032,
960,16,0.21655,0.135218,0.629172,0.944,0.0338983,0.484013,
960,17,0.324141,0.149675,0.703765,0.884,0.0316742,0.657692,
960,18,0.222321,0.386489,0.819374,0.904,0.0663717,0.323892,
960,19,0.902598,0.44995,1.11024e+152,0.968,0.0247934,0.42682,
980,0,0.592845,0.844266,0.79133,0.936,0.0726496,0.544419,
980,1,0.857946,0.847252,1.31825e+229,0.944,0.0508475,0.382113,
980,2,0.623564,0.384382,0.628173,0.864,0.0833333,0.638292,
980,3,0.297535,0.056713,0.552143,0.908,0.0484581,0.588274,
980,4,0.272656,0.477665,0.832044,0.916,0.0873362,0.311938,
980,5,0.812169,0.479977,0.655218,0.972,0.0493827,0.448219,
980,6,0.392785,0.836079,0.866631,0.956,0.0334728,0.498376,
980,7,0.337396,0.648172,0.844858,0.968,0.132231,0.419404,
980,8,0.368242,0.957155,0.790667,0.968,0.0909091,0.429147,
980,9,0.140351,0.870087,0.817494,0.876,0.0593607,0.249344,
980,10,0.473608,0.800911,0.841242,0.92,0.0869565,0.570904,
980,11,0.520477,0.67888,0.641768,0.968,0.115702,0.462527,
980,12,0.720633,0.58202,0.707945,0.968,0.0454545,0.442209,
980,13,0.537373,0.758616,0.784316,0.932,0.0944206,0.545178,
980,14,0.105908,0.4736,0.861753,0.888,0.0720721,0.132739,
980,15,0.186332,0.736918,0.89076,0.888,0.0990991,0.257032,
980,16,0.21655,0.135218,0.881527,0.948,0.0295359,0.484013,
980,17,0.324141,0.149675,0.917361,0.88,0.0590909,0.657692,
980,18,0.222321,0.386489,0.902139,0.92,0.0391304,0.323892,
980,19,0.902598,0.44995,0.878813,0.964,0.0622407,0.42682,
1000,0,0.592845,0.844266,0.930626,0.944,0.0974576,0.544419,
1000,1,0.857946,0.847252,0.824944,0.94,0.0638298,0.382113,
1000,2,0.623564,0.384382,-1.44701e+229,0.86,0.055814,0.638292,
1000,3,0.297535,0.056713,0.841225,0.908,0.0176211,0.588274,
1000,4,0.272656,0.477665,0.622481,0.92,0.0956522,0.311938,
1000,5,0.812169,0.479977,-2.06481e+219,0.964,0.033195,0.448219,
1000,6,0.392785,0.836079,-2.61435e+229,0.952,0.130252,0.498376,
1000,7,0.337396,0.648172,-3.25072e+219,0.964,0.0746888,0.419404,
1000,8,0.368242,0.957155,1.28557e+229,0.968,0.0661157,0.429147,
1000,9,0.140351,0.870087,-1.22126e+152,0.88,0.0863636,0.249344,
1000,10,0.473608,0.800911,1.00885e+75,0.92,0.16087,0.570904,
1000,11,0.520477,0.67888,0.675348,0.968,0.169421,0.462527,
1000,12,0.720633,0.58202,0.895818,0.968,0.0785124,0.442209,
1000,13,0.537373,0.758616,0.866501,0.94,0.119149,0.545178,
1000,14,0.105908,0.4736,0.869138,0.876,0.0273973,0.132739,
1000,15,0.186332,0.736918,-1.3951e+229,0.892,0.0672646,0.257032,
1000,16,0.21655,0.135218,0.897775,0.968,0.0619835,0.484013,
1000,17,0.324141,0.149675,-1.23815e+152,0.868,0.0506912,0.657692,
1000,18,0.222321,0.386489,0.586579,0.916,0.0960699,0.323892,
1000,19,0.902598,0.44995,-9.74937e+74,0.952,0.00420168,0.42682,
1020,0,0.592845,0.844266,0.911187,0.944,0.0847458,0.544419,
1020,1,0.857946,0.847252,0.941839,0.948,0.0421941,0.382113,
1020,2,0.623564,0.384382,-1.25551e+152,0.856,0.0607477,0.638292,
1020,3,0.297535,0.056713,0.862616,0.928,0.0301724,0.588274,
1020,4,0.272656,0.477665,0.904823,0.916,0.0917031,0.311938,
1020,5,0.812169,0.479977,0.946166,0.968,0.0330579,0.448219,
1020,6,0.392785,0.836079,1.11949e+152,0.96,0.116667,0.498376,
1020,7,0.337396,0.648172,0.931984,0.964,0.0954357,0.419404,
1020,8,0.368242,0.957155,0.857344,0.968,0.0619835,0.429147,
1020,9,0.140351,0.870087,0.857803,0.9,0.0577778,0.249344,
1020,10,0.473608,0.800911,0.816179,0.916,0.069869,0.570904,
1020,11,0.520477,0.67888,0.832258,0.964,0.145228,0.462527,
1020,12,0.720633,0.58202,0.90959,0.964,0.0788382,0.442209,
1020,13,0.537373,0.758616,0.903403,0.928,0.125,0.545178,
1020,14,0.105908,0.4736,0.792964,0.88,0.0272727,0.132739,
1020,15,0.186332,0.736918,0.892263,0.888,0.135135,0.257032,
1020,16,0.21655,0.135218,1.28028e+229,0.972,0.090535,0.484013,
1020,17,0.324141,0.149675,0.929011,0.872,0.0229358,0.657692,
1020,18,0.222321,0.386489,0.886142,0.92,0.0565217,0.323892,
1020,19,0.902598,0.44995,0.86865,0.96,0.0291667,0.42682,
1040,0,0.592845,0.844266,0.929337,0.94,0.0510638,0.544419,
1040,1,0.857946,0.847252,0.915681,0.956,0.0292887,0.382113,
1040,2,0.623564,0.384382,0.938037,0.872,0.100917,0.638292,
1040,3,0.297535,0.056713,0.823589,0.92,0.0304348,0.588274,
1040,4,0.272656,0.477665,0.614326,0.912,0.0745614,0.311938,
1040,5,0.812169,0.479977,0.46968,0.968,0.0619835,0.448219,
1040,6,0.392785,0.836079,0.626561,0.96,0.0708333,0.498376,
1040,7,0.337396,0.648172,0.785804,0.964,0.06639,0.419404,
1040,8,0.368242,0.957155,0.931865,0.968,0.0578512,0.429147,
1040,9,0.140351,0.870087,0.926954,0.88,0.0818182,0.249344,
1040,10,0.473608,0.800911,0.929679,0.92,0.1,0.570904,
1040,11,0.520477,0.67888,0.870069,0.968,0.123967,0.462527,
1040,12,0.720633,0.58202,0.603176,0.964,0.0995851,0.442209,
1040,13,0.537373,0.758616,9.95858e+74,0.932,0.141631,0.545178,
1040,14,0.105908,0.4736,1.4271e+229,0.872,0.059633,0.132739,
1040,15,0.186332,0.736918,0.895812,0.88,0.0954545,0.257032,
1040,16,0.21655,0.135218,0.735682,0.98,0.0571429,0.484013,
1040,17,0.324141,0.149675,0.892982,0.888,0.045045,0.657692,
1040,18,0.222321,0.386489,0.881243,0.932,0.0343348,0.323892,
1040,19,0.902598,0.44995,0.876753,0.972,0.00823045,0.42682,
1060,0,0.592845,0.844266,0.930522,0.936,0.0769231,0.544419,
1060,1,0.857946,0.847252,0.910274,0.956,0.0543933,0.382113,
1060,2,0.623564,0.384382,0.944277,0.876,0.0593607,0.638292,
1060,3,0.297535,0.056713,0.849805,0.924,0.030303,0.588274,
1060,4,0.272656,0.477665,1.35855e+229,0.916,0.10917,0.311938,
1060,5,0.812169,0.479977,5.7768e+75,0.964,0.0622407,0.448219,
1060,6,0.392785,0.836079,0.661704,0.956,0.117155,0.498376,
1060,7,0.337396,0.648172,0.824072,0.968,0.152893,0.419404,
1060,8,0.368242,0.957155,0.668516,0.972,0.0617284,0.429147,
1060,9,0.140351,0.870087,0.819059,0.872,0.087156,0.249344,
1060,10,0.473608,0.800911,-1.00885e+75,0.92,0.0652174,0.570904,
1060,11,0.520477,0.67888,1.28557e+229,0.968,0.0826446,0.462527,
1060,12,0.720633,0.58202,1.11024e+152,0.968,0.11157,0.442209,
1060,13,0.537373,0.758616,0.896463,0.94,0.0851064,0.545178,
1060,14,0.105908,0.4736,0.783275,0.864,0.0648148,0.132739,
1060,15,0.186332,0.736918,0.870609,0.888,0.045045,0.257032,
1060,16,0.21655,0.135218,0.899159,0.976,0.0819672,0.484013,
1060,17,0.324141,0.149675,0.907343,0.872,0.059633,0.657692,
1060,18,0.222321,0.386489,1.16311e+152,0.924,0.0606061,0.323892,
1060,19,0.902598,0.44995,0.891852,0.96,0.0333333,0.42682,
1080,0,0.592845,0.844266,0.925692,0.944,0.0889831,0.544419,
1080,1,0.857946,0.847252,-1.30171e+229,0.956,0.0585774,0.382113,
1080,2,0.623564,0.384382,0.923037,0.876,0.114155,0.638292,
1080,3,0.297535,0.056713,0.861751,0.924,0.017316,0.588274,
1080,4,0.272656,0.477665,0.894698,0.916,0.0786026,0.311938,
1080,5,0.812169,0.479977,0.873515,0.972,0.0781893,0.448219,
1080,6,0.392785,0.836079,0.876585,0.96,0.0875,0.498376,
1080,7,0.337396,0.648172,0.895169,0.964,0.103734,0.419404,
1080,8,0.368242,0.957155,0.867924,0.972,0.0740741,0.429147,
1080,9,0.140351,0.870087,0.925741,0.884,0.0904977,0.249344,
1080,10,0.473608,0.800911,1.16311e+152,0.924,0.0995671,0.570904,
1080,11,0.520477,0.67888,0.84961,0.968,0.136364,0.462527,
1080,12,0.720633,0.58202,0.713395,0.964,0.107884,0.442209,
1080,13,0.537373,0.758616,1.14793e+152,0.936,0.102564,0.545178,
1080,14,0.105908,0.4736,0.8873,0.88,0.0545455,0.132739,
1080,15,0.186332,0.736918,0.708846,0.884,0.0995475,0.257032,
1080,16,0.21655,0.135218,0.872285,0.968,0.0578512,0.484013,
1080,17,0.324141,0.149675,0.8743,0.884,0.0723982,0.657692,
1080,18,0.222321,0.386489,0.842392,0.92,0.0478261,0.323892,
1080,19,0.902598,0.44995,0.792257,0.952,0.0336134,0.42682,
1100,0,0.592845,0.844266,0.914727,0.944,0.0762712,0.544419,
1100,1,0.857946,0.847252,0.930389,0.956,0.0711297,0.382113,
1100,2,0.623564,0.384382,0.926935,0.876,0.105023,0.638292,
1100,3,0.297535,0.056713,0.905389,0.932,0.0214592,0.588274,
1100,4,0.272656,0.477665,-1.36451e+229,0.912,0.135965,0.311938,
1100,5,0.812169,0.479977,9.50963e+74,0.976,0.0819672,0.448219,
1100,6,0.392785,0.836079,9.62801e+74,0.964,0.120332,0.498376,
1100,7,0.337396,0.648172,0.563348,0.972,0.0781893,0.419404,
1100,8,0.368242,0.957155,0.707347,0.972,0.0246914,0.429147,
1100,9,0.140351,0.870087,0.70155,0.868,0.0552995,0.249344,
1100,10,0.473608,0.800911,0.880475,0.916,0.0786026,0.570904,
1100,11,0.520477,0.67888,0.941993,0.968,0.103306,0.462527,
1100,12,0.720633,0.58202,0.91117,0.972,0.111111,0.442209,
1100,13,0.537373,0.758616,0.926801,0.944,0.131356,0.545178,
1100,14,0.105908,0.4736,0.926494,0.876,0.0776256,0.132739,
1100,15,0.186332,0.736918,0.860104,0.892,0.139013,0.257032,
1100,16,0.21655,0.135218,0.859642,0.972,0.0534979,0.484013,
1100,17,0.324141,0.149675,0.884897,0.888,0.0405405,0.657692,
1100,18,0.222321,0.386489,0.83217,0.924,0.0519481,0.323892,
1100,19,0.902598,0.44995,0.856144,0.96,0.0416667,0.42682,
1120,0,0.592845,0.844266,0.623481,0.92,0.0565217,0.544419,
1120,1,0.857946,0.847252,1.93362e+75,0.96,0.108333,0.382113,
1120,2,0.623564,0.384382,0.913673,0.872,0.0504587,0.638292,
1120,3,0.297535,0.056713,0.704275,0.932,0.0257511,0.588274,
1120,4,0.272656,0.477665,0.60118,0.916,0.0960699,0.311938,
1120,5,0.812169,0.479977,-1.27503e+229,0.976,0.0204918,0.448219,
1120,6,0.392785,0.836079,0.673242,0.968,0.0413223,0.498376,
1120,7,0.337396,0.648172,0.636506,0.968,0.0826446,0.419404,
1120,8,0.368242,0.957155,0.860256,0.972,0.0493827,0.429147,
1120,9,0.140351,0.870087,0.929586,0.876,0.0913242,0.249344,
1120,10,0.473608,0.800911,0.862155,0.928,0.142241,0.570904,
1120,11,0.520477,0.67888,0.896497,0.972,0.0699588,0.462527,
1120,12,0.720633,0.58202,0.935404,0.972,0.119342,0.442209,
1120,13,0.537373,0.758616,0.910193,0.944,0.148305,0.545178,
1120,14,0.105908,0.4736,0.789107,0.856,0.0233645,0.132739,
1120,15,0.186332,0.736918,-1.40139e+229,0.888,0.103604,0.257032,
1120,16,0.21655,0.135218,0.801477,0.976,0.0286885,0.484013,
1120,17,0.324141,0.149675,1.01677,0.884,0.00452489,0.657692,
1120,18,0.222321,0.386489,0.722216,0.924,0.0952381,0.323892,
1120,19,0.902598,0.44995,0.573944,0.96,0.0208333,0.42682,
1140,0,0.592845,0.844266,0.852424,0.936,0.132479,0.544419,
1140,1,0.857946,0.847252,0.626434,0.956,0.0627615,0.382113,
1140,2,0.623564,0.384382,0.602064,0.896,0.111607,0.638292,
1140,3,0.297535,0.056713,0.794984,0.928,0.0301724,0.588274,
1140,4,0.272656,0.477665,0.567006,0.92,0.0956522,0.311938,
1140,5,0.812169,0.479977,0.654807,0.976,0.0655738,0.448219,
1140,6,0.392785,0.836079,0.883527,0.964,0.112033,0.498376,
1140,7,0.337396,0.648172,0.939429,0.976,0.0819672,0.419404,
1140,8,0.368242,0.957155,0.907121,0.972,0.0864198,0.429147,
1140,9,0.140351,0.870087,0.918221,0.876,0.0365297,0.249344,
1140,10,0.473608,0.800911,0.906201,0.924,0.0952381,0.570904,
1140,11,0.520477,0.67888,0.929643,0.976,0.0942623,0.462527,
1140,12,0.720633,0.58202,0.897333,0.972,0.0658436,0.442209,
1140,13,0.537373,0.758616,-1.31269e+229,0.948,0.130802,0.545178,
1140,14,0.105908,0.4736,1.08428e+75,0.856,0.046729,0.132739,
1140,15,0.186332,0.736918,1.41413e+229,0.88,0.0863636,0.257032,
1140,16,0.21655,0.135218,0.66933,0.98,0.0653061,0.484013,
1140,17,0.324141,0.149675,-1.21026e+152,0.888,0.027027,0.657692,
1140,18,0.222321,0.386489,0.689295,0.92,0.0565217,0.323892,
1140,19,0.902598,0.44995,0.915271,0.964,0.033195,0.42682,
1160,0,0.592845,0.844266,0.936681,0.928,0.0517241,0.544419,
1160,1,0.857946,0.847252,0.89943,0.964,0.06639,0.382113,
1160,2,0.623564,0.384382,0.897013,0.888,0.0630631,0.638292,
1160,3,0.297535,0.056713,0.852397,0.928,0.012931,0.588274,
1160,4,0.272656,0.477665,0.85864,0.916,0.0786026,0.311938,
1160,5,0.812169,0.479977,0.881159,0.976,0.0737705,0.448219,
1160,6,0.392785,0.836079,0.749663,0.964,0.0622407,0.498376,
1160,7,0.337396,0.648172,9.54876e+74,0.972,0.0864198,0.419404,
1160,8,0.368242,0.957155,0.864356,0.98,0.0489796,0.429147,
1160,9,0.140351,0.870087,0.929474,0.884,0.0542986,0.249344,
1160,10,0.473608,0.800911,0.860819,0.936,0.0726496,0.570904,
1160,11,0.520477,0.67888,0.875676,0.976,0.114754,0.462527,
1160,12,0.720633,0.58202,0.856249,0.972,0.0658436,0.442209,
1160,13,0.537373,0.758616,0.907475,0.944,0.15678,0.545178,
1160,14,0.105908,0.4736,2.13857e+75,0.868,0.0368664,0.132739,
1160,15,0.186332,0.736918,0.75666,0.88,0.136364,0.257032,
1160,16,0.21655,0.135218,0.796927,0.976,0.0122951,0.484013,
1160,17,0.324141,0.149675,-1.21574e+152,0.884,0.0316742,0.657692,
1160,18,0.222321,0.386489,0.594705,0.928,0.0474138,0.323892,
1160,19,0.902598,0.44995,0.577116,0.972,0.0534979,0.42682,
1180,0,0.592845,0.844266,0.851441,0.928,0.0474138,0.544419,
