generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
380,16,0.21655,0.135218,0.807719,0.912,0.0438596,0.484013,
380,17,0.324141,0.149675,0.818754,0.856,0.0514019,0.657692,
380,18,0.222321,0.386489,0.667506,0.864,0.0694444,0.323892,
380,19,0.902598,0.44995,0.60765,0.904,0.0221239,0.42682,
400,0,0.592845,0.844266,0.876796,0.888,0.0720721,0.544419,
400,1,0.857946,0.847252,0.862516,0.884,0.0904977,0.382113,
400,2,0.623564,0.384382,0.889066,0.848,0.0849057,0.638292,
400,3,0.297535,0.056713,0.868698,0.888,0.0315315,0.588274,
400,4,0.272656,0.477665,0.854711,0.848,0.0707547,0.311938,
400,5,0.812169,0.479977,0.800039,0.928,0.0517241,0.448219,
400,6,0.392785,0.836079,0.898104,0.928,0.0560345,0.498376,
400,7,0.337396,0.648172,0.898198,0.912,0.105263,0.419404,
400,8,0.368242,0.957155,0.861568,0.924,0.0735931,0.429147,
400,9,0.140351,0.870087,0.871544,0.852,0.0610329,0.249344,
400,10,0.473608,0.800911,0.764999,0.892,0.116592,0.570904,
400,11,0.520477,0.67888,0.826673,0.928,0.159483,0.462527,
400,12,0.720633,0.58202,0.82794,0.908,0.140969,0.442209,
400,13,0.537373,0.758616,0.784675,0.912,0.118421,0.545178,
400,14,0.105908,0.4736,0.72879,0.924,0.030303,0.132739,
400,15,0.186332,0.736918,0.703467,0.852,0.103286,0.257032,
400,16,0.21655,0.135218,0.860572,0.924,0.038961,0.484013,
400,17,0.324141,0.149675,0.873716,0.84,0.0238095,0.657692,
400,18,0.222321,0.386489,0.839508,0.856,0.0280374,0.323892,
400,19,0.902598,0.44995,0.840222,0.904,0.0309735,0.42682,
420,0,0.592845,0.844266,0.853224,0.904,0.0752212,0.544419,
420,1,0.857946,0.847252,0.885032,0.896,0.0625,0.382113,
420,2,0.623564,0.384382,0.875137,0.86,0.055814,0.638292,
420,3,0.297535,0.056713,0.873074,0.896,0.0223214,0.588274,
420,4,0.272656,0.477665,0.849468,0.868,0.105991,0.311938,
420,5,0.812169,0.479977,-1.34099e+229,0.928,0.0603448,0.448219,
420,6,0.392785,0.836079,0.86918,0.932,0.0901288,0.498376,
420,7,0.337396,0.648172,0.801471,0.912,0.0964912,0.419404,
420,8,0.368242,0.957155,0.854127,0.92,0.0782609,0.429147,
420,9,0.140351,0.870087,0.822654,0.848,0.0518868,0.249344,
420,10,0.473608,0.800911,0.740116,0.884,0.0769231,0.570904,
420,11,0.520477,0.67888,0.77855,0.924,0.108225,0.462527,
420,12,0.720633,0.58202,0.798203,0.916,0.0960699,0.442209,
420,13,0.537373,0.758616,0.782425,0.916,0.0873362,0.545178,
420,14,0.105908,0.4736,0.70322,0.912,0.0394737,0.132739,
420,15,0.186332,0.736918,0.83706,0.852,0.0751174,0.257032,
420,16,0.21655,0.135218,0.877249,0.932,0.0171674,0.484013,
420,17,0.324141,0.149675,0.884424,0.868,0.0967742,0.657692,
420,18,0.222321,0.386489,0.865134,0.86,0.0372093,0.323892,
420,19,0.902598,0.44995,0.862677,0.904,0.0265487,0.42682,
440,0,0.592845,0.844266,0.90257,0.928,0.0517241,0.544419,
440,1,0.857946,0.847252,0.881558,0.912,0.0482456,0.382113,
440,2,0.623564,0.384382,0.903549,0.864,0.0694444,0.638292,
440,3,0.297535,0.056713,0.872683,0.896,0.0133929,0.588274,
440,4,0.272656,0.477665,-1.06721e+75,0.868,0.124424,0.311938,
440,5,0.812169,0.479977,0.84954,0.944,0.059322,0.448219,
440,6,0.392785,0.836079,0.913267,0.92,0.113043,0.498376,
440,7,0.337396,0.648172,0.877441,0.92,0.0869565,0.419404,
440,8,0.368242,0.957155,0.865312,0.916,0.10917,0.429147,
440,9,0.140351,0.870087,0.81415,0.864,0.0694444,0.249344,
440,10,0.473608,0.800911,0.803158,0.888,0.0945946,0.570904,
440,11,0.520477,0.67888,9.91606e+74,0.936,0.0854701,0.462527,
440,12,0.720633,0.58202,0.871523,0.94,0.0680851,0.442209,
440,13,0.537373,0.758616,0.893491,0.912,0.0438596,0.545178,
440,14,0.105908,0.4736,0.797962,0.904,0.0707965,0.132739,
440,15,0.186332,0.736918,0.729592,0.852,0.084507,0.257032,
440,16,0.21655,0.135218,0.777842,0.94,0.0510638,0.484013,
440,17,0.324141,0.149675,0.912384,0.84,0.0666667,0.657692,
440,18,0.222321,0.386489,0.830251,0.864,0.0694444,0.323892,
440,19,0.902598,0.44995,0.78972,0.924,0.034632,0.42682,
460,0,0.592845,0.844266,0.909459,0.928,0.0818966,0.544419,
460,1,0.857946,0.847252,0.888952,0.916,0.0393013,0.382113,
460,2,0.623564,0.384382,0.886078,0.864,0.0555556,0.638292,
460,3,0.297535,0.056713,0.818654,0.892,0.044843,0.588274,
460,4,0.272656,0.477665,-2.1443e+75,0.864,0.0648148,0.311938,
460,5,0.812169,0.479977,0.624568,0.944,0.0381356,0.448219,
460,6,0.392785,0.836079,0.530309,0.932,0.120172,0.498376,
460,7,0.337396,0.648172,0.781127,0.928,0.0948276,0.419404,
460,8,0.368242,0.957155,0.598572,0.924,0.0519481,0.429147,
460,9,0.140351,0.870087,0.755244,0.856,0.0841121,0.249344,
460,10,0.473608,0.800911,0.884193,0.896,0.0892857,0.570904,
460,11,0.520477,0.67888,0.782459,0.94,0.0808511,0.462527,
460,12,0.720633,0.58202,-1.33523e+229,0.932,0.0643777,0.442209,
460,13,0.537373,0.758616,0.650601,0.912,0.0921053,0.545178,
460,14,0.105908,0.4736,-1.02019e+75,0.908,0.0881057,0.132739,
460,15,0.186332,0.736918,-1.2614e+152,0.852,0.122066,0.257032,
460,16,0.21655,0.135218,0.890418,0.94,0.0595745,0.484013,
460,17,0.324141,0.149675,0.856378,0.852,0.056338,0.657692,
460,18,0.222321,0.386489,0.849578,0.86,0.0883721,0.323892,
460,19,0.902598,0.44995,0.860152,0.92,0.0478261,0.42682,
480,0,0.592845,0.844266,0.894112,0.928,0.0862069,0.544419,
480,1,0.857946,0.847252,0.903918,0.92,0.0695652,0.382113,
480,2,0.623564,0.384382,0.903287,0.872,0.0504587,0.638292,
480,3,0.297535,0.056713,0.883344,0.876,0.0365297,0.588274,
480,4,0.272656,0.477665,0.868246,0.876,0.118721,0.311938,
480,5,0.812169,0.479977,0.855302,0.944,0.0508475,0.448219,
480,6,0.392785,0.836079,0.904196,0.932,0.0643777,0.498376,
480,7,0.337396,0.648172,-1.00253e+75,0.924,0.108225,0.419404,
480,8,0.368242,0.957155,0.618157,0.924,0.0735931,0.429147,
480,9,0.140351,0.870087,-1.26705e+152,0.848,0.0518868,0.249344,
480,10,0.473608,0.800911,0.603986,0.904,0.0973451,0.570904,
480,11,0.520477,0.67888,-1.13367e+152,0.948,0.105485,0.462527,
480,12,0.720633,0.58202,0.641727,0.936,0.111111,0.442209,
480,13,0.537373,0.758616,0.832479,0.916,0.117904,0.545178,
480,14,0.105908,0.4736,0.910122,0.908,0.0484581,0.132739,
480,15,0.186332,0.736918,0.88296,0.836,0.138756,0.257032,
480,16,0.21655,0.135218,0.738248,0.932,0.0214592,0.484013,
480,17,0.324141,0.149675,0.872413,0.852,0.0328638,0.657692,
480,18,0.222321,0.386489,0.689762,0.868,0.0829493,0.323892,
480,19,0.902598,0.44995,0.629008,0.936,0.034188,0.42682,
500,0,0.592845,0.844266,0.887651,0.928,0.0560345,0.544419,
500,1,0.857946,0.847252,0.914891,0.92,0.0869565,0.382113,
500,2,0.623564,0.384382,0.893641,0.868,0.0645161,0.638292,
500,3,0.297535,0.056713,0.895675,0.876,0.0182648,0.588274,
500,4,0.272656,0.477665,0.90294,0.864,0.106481,0.311938,
500,5,0.812169,0.479977,0.842515,0.94,0.012766,0.448219,
500,6,0.392785,0.836079,0.91123,0.94,0.0680851,0.498376,
500,7,0.337396,0.648172,-1.16817e+152,0.92,0.0869565,0.419404,
500,8,0.368242,0.957155,-1.00253e+75,0.924,0.0692641,0.429147,
500,9,0.140351,0.870087,0.864918,0.856,0.0514019,0.249344,
500,10,0.473608,0.800911,0.720704,0.892,0.058296,0.570904,
500,11,0.520477,0.67888,0.730877,0.944,0.114407,0.462527,
500,12,0.720633,0.58202,9.83203e+74,0.944,0.0847458,0.442209,
500,13,0.537373,0.758616,-9.98208e+74,0.928,0.0603448,0.545178,
500,14,0.105908,0.4736,-2.06973e+75,0.896,0.00892857,0.132739,
500,15,0.186332,0.736918,1.0997e+75,0.844,0.0947867,0.257032,
500,16,0.21655,0.135218,9.91606e+74,0.936,0.025641,0.484013,
500,17,0.324141,0.149675,0.753443,0.856,0.0373832,0.657692,
500,18,0.222321,0.386489,-1.23247e+152,0.872,0.0458716,0.323892,
500,19,0.902598,0.44995,0.595672,0.944,0.0338983,0.42682,
520,0,0.592845,0.844266,0.743783,0.928,0.0646552,0.544419,
520,1,0.857946,0.847252,0.561457,0.916,0.0480349,0.382113,
520,2,0.623564,0.384382,0.726244,0.872,0.0733945,0.638292,
520,3,0.297535,0.056713,0.866599,0.9,0.0266667,0.588274,
520,4,0.272656,0.477665,0.7104,0.868,0.124424,0.311938,
520,5,0.812169,0.479977,0.877321,0.948,0.0253165,0.448219,
520,6,0.392785,0.836079,0.846798,0.948,0.0337553,0.498376,
520,7,0.337396,0.648172,0.822413,0.928,0.0948276,0.419404,
520,8,0.368242,0.957155,0.764184,0.924,0.038961,0.429147,
520,9,0.140351,0.870087,0.930445,0.848,0.0377358,0.249344,
520,10,0.473608,0.800911,0.757899,0.904,0.0884956,0.570904,
520,11,0.520477,0.67888,-9.77148e+74,0.948,0.172996,0.462527,
520,12,0.720633,0.58202,0.684551,0.944,0.0720339,0.442209,
520,13,0.537373,0.758616,0.72264,0.908,0.118943,0.545178,
520,14,0.105908,0.4736,0.907131,0.872,0.0321101,0.132739,
520,15,0.186332,0.736918,0.840343,0.852,0.0892019,0.257032,
520,16,0.21655,0.135218,0.856997,0.932,0.0429185,0.484013,
520,17,0.324141,0.149675,0.872437,0.868,0.0506912,0.657692,
520,18,0.222321,0.386489,1.07193,0.884,0.0723982,0.323892,
520,19,0.902598,0.44995,0.854379,0.948,0.0590717,0.42682,
540,0,0.592845,0.844266,0.895698,0.932,0.0300429,0.544419,
540,1,0.857946,0.847252,1.37053e+229,0.908,0.0484581,0.382113,
540,2,0.623564,0.384382,1.44032e+229,0.864,0.0972222,0.638292,
540,3,0.297535,0.056713,0.717468,0.896,0.0223214,0.588274,
540,4,0.272656,0.477665,0.844549,0.86,0.102326,0.311938,
540,5,0.812169,0.479977,0.861336,0.948,0.0548523,0.448219,
540,6,0.392785,0.836079,-1.1289e+152,0.952,0.117647,0.498376,
540,7,0.337396,0.648172,0.791388,0.92,0.0826087,0.419404,
540,8,0.368242,0.957155,0.78311,0.928,0.0474138,0.429147,
540,9,0.140351,0.870087,0.81331,0.844,0.0379147,0.249344,
540,10,0.473608,0.800911,0.68296,0.904,0.115044,0.570904,
540,11,0.520477,0.67888,0.64545,0.948,0.0632911,0.462527,
540,12,0.720633,0.58202,0.806093,0.944,0.0508475,0.442209,
540,13,0.537373,0.758616,0.821491,0.916,0.0960699,0.545178,
540,14,0.105908,0.4736,0.718428,0.872,0.0642202,0.132739,
540,15,0.186332,0.736918,0.837694,0.848,0.0896226,0.257032,
540,16,0.21655,0.135218,0.781091,0.944,0.0466102,0.484013,
540,17,0.324141,0.149675,-2.11492e+75,0.876,0.0639269,0.657692,
540,18,0.222321,0.386489,0.894095,0.888,0.0585586,0.323892,
540,19,0.902598,0.44995,0.73826,0.94,0.012766,0.42682,
560,0,0.592845,0.844266,0.90976,0.924,0.0822511,0.544419,
560,1,0.857946,0.847252,1.19413e+152,0.9,0.0666667,0.382113,
560,2,0.623564,0.384382,1.44702e+229,0.86,0.0604651,0.638292,
560,3,0.297535,0.056713,0.591856,0.896,0.00892857,0.588274,
560,4,0.272656,0.477665,0.759871,0.864,0.0833333,0.311938,
560,5,0.812169,0.479977,0.791634,0.944,0.0466102,0.448219,
560,6,0.392785,0.836079,0.916741,0.944,0.0720339,0.498376,
560,7,0.337396,0.648172,0.855953,0.928,0.0862069,0.419404,
560,8,0.368242,0.957155,0.71712,0.924,0.030303,0.429147,
560,9,0.140351,0.870087,0.801639,0.86,0.0976744,0.249344,
560,10,0.473608,0.800911,-1.40773e+229,0.884,0.0678733,0.570904,
560,11,0.520477,0.67888,0.837734,0.944,0.105932,0.462527,
560,12,0.720633,0.58202,1.13847e+152,0.944,0.0932203,0.442209,
560,13,0.537373,0.758616,0.857724,0.92,0.0869565,0.545178,
560,14,0.105908,0.4736,0.73558,0.88,0.0681818,0.132739,
560,15,0.186332,0.736918,0.711668,0.864,0.0694444,0.257032,
560,16,0.21655,0.135218,0.690595,0.948,0.0632911,0.484013,
560,17,0.324141,0.149675,0.674712,0.864,0.0601852,0.657692,
560,18,0.222321,0.386489,0.657455,0.872,0.100917,0.323892,
560,19,0.902598,0.44995,0.744804,0.948,0.0295359,0.42682,
580,0,0.592845,0.844266,0.907771,0.92,0.0391304,0.544419,
580,1,0.857946,0.847252,1.19384e+152,0.9,0.0577778,0.382113,
580,2,0.623564,0.384382,0.475769,0.868,0.0599078,0.638292,
580,3,0.297535,0.056713,0.569815,0.904,0.0265487,0.588274,
580,4,0.272656,0.477665,1.07924e+75,0.86,0.0883721,0.311938,
580,5,0.812169,0.479977,0.890538,0.944,0.0466102,0.448219,
580,6,0.392785,0.836079,0.879442,0.952,0.0336134,0.498376,
580,7,0.337396,0.648172,1.00015e+75,0.928,0.0818966,0.419404,
580,8,0.368242,0.957155,1.32953e+229,0.936,0.0811966,0.429147,
580,9,0.140351,0.870087,1.24388e+152,0.864,0.0972222,0.249344,
580,10,0.473608,0.800911,-1.38888e+229,0.896,0.0982143,0.570904,
580,11,0.520477,0.67888,0.87848,0.96,0.1125,0.462527,
580,12,0.720633,0.58202,0.836262,0.956,0.083682,0.442209,
580,13,0.537373,0.758616,0.780002,0.928,0.142241,0.545178,
580,14,0.105908,0.4736,0.880027,0.876,0.0410959,0.132739,
580,15,0.186332,0.736918,0.683507,0.868,0.110599,0.257032,
580,16,0.21655,0.135218,0.750755,0.944,0.0550847,0.484013,
580,17,0.324141,0.149675,0.850421,0.876,0.0365297,0.657692,
580,18,0.222321,0.386489,0.746903,0.88,0.0727273,0.323892,
580,19,0.902598,0.44995,0.794868,0.96,0.00833333,0.42682,
600,0,0.592845,0.844266,0.891715,0.928,0.0862069,0.544419,
600,1,0.857946,0.847252,0.936358,0.924,0.0995671,0.382113,
600,2,0.623564,0.384382,0.915484,0.872,0.100917,0.638292,
600,3,0.297535,0.056713,0.862687,0.916,0.0393013,0.588274,
600,4,0.272656,0.477665,0.877334,0.884,0.0588235,0.311938,
600,5,0.812169,0.479977,0.860703,0.948,0.00843882,0.448219,
600,6,0.392785,0.836079,0.920998,0.952,0.0882353,0.498376,
600,7,0.337396,0.648172,0.925431,0.944,0.0805085,0.419404,
600,8,0.368242,0.957155,0.832296,0.94,0.0553191,0.429147,
600,9,0.140351,0.870087,0.873666,0.868,0.0691244,0.249344,
600,10,0.473608,0.800911,1.02218e+75,0.908,0.0969163,0.570904,
600,11,0.520477,0.67888,0.811545,0.948,0.105485,0.462527,
600,12,0.720633,0.58202,0.826171,0.956,0.0878661,0.442209,
600,13,0.537373,0.758616,0.73999,0.928,0.137931,0.545178,
600,14,0.105908,0.4736,0.727867,0.88,0.0590909,0.132739,
600,15,0.186332,0.736918,0.801743,0.868,0.119816,0.257032,
600,16,0.21655,0.135218,0.887159,0.952,0.0714286,0.484013,
600,17,0.324141,0.149675,0.905929,0.852,0.0610329,0.657692,
600,18,0.222321,0.386489,0.867053,0.888,0.0855856,0.323892,
600,19,0.902598,0.44995,0.892015,0.952,0.0336134,0.42682,
620,0,0.592845,0.844266,0.912658,0.924,0.0519481,0.544419,
620,1,0.857946,0.847252,0.928912,0.916,0.0305677,0.382113,
620,2,0.623564,0.384382,0.89555,0.86,0.0976744,0.638292,
620,3,0.297535,0.056713,0.899961,0.92,0.0695652,0.588274,
620,4,0.272656,0.477665,0.884549,0.872,0.114679,0.311938,
620,5,0.812169,0.479977,0.846316,0.952,0.0168067,0.448219,
620,6,0.392785,0.836079,0.883564,0.948,0.0843882,0.498376,
620,7,0.337396,0.648172,0.867298,0.94,0.114894,0.419404,
620,8,0.368242,0.957155,-9.91606e+74,0.936,0.0854701,0.429147,
620,9,0.140351,0.870087,-1.08217e+75,0.856,0.0560748,0.249344,
620,10,0.473608,0.800911,0.70814,0.912,0.0877193,0.570904,
620,11,0.520477,0.67888,0.769446,0.952,0.0840336,0.462527,
620,12,0.720633,0.58202,0.714923,0.96,0.075,0.442209,
620,13,0.537373,0.758616,0.841038,0.928,0.125,0.545178,
620,14,0.105908,0.4736,0.771765,0.884,0.040724,0.132739,
620,15,0.186332,0.736918,0.58995,0.868,0.0829493,0.257032,
620,16,0.21655,0.135218,0.878539,0.96,0.0125,0.484013,
620,17,0.324141,0.149675,0.908188,0.852,0.028169,0.657692,
620,18,0.222321,0.386489,0.837799,0.908,0.0396476,0.323892,
620,19,0.902598,0.44995,0.839029,0.96,0.0291667,0.42682,
640,0,0.592845,0.844266,-9.89676e+74,0.936,0.111111,0.544419,
640,1,0.857946,0.847252,0.61131,0.92,0.0521739,0.382113,
640,2,0.623564,0.384382,0.614184,0.88,0.0772727,0.638292,
640,3,0.297535,0.056713,-1.00253e+75,0.924,0.034632,0.588274,
640,4,0.272656,0.477665,0.802216,0.88,0.113636,0.311938,
640,5,0.812169,0.479977,0.90697,0.956,0.0669456,0.448219,
640,6,0.392785,0.836079,0.887853,0.952,0.0756303,0.498376,
640,7,0.337396,0.648172,0.841265,0.94,0.148936,0.419404,
640,8,0.368242,0.957155,0.852394,0.94,0.0553191,0.429147,
640,9,0.140351,0.870087,0.856772,0.868,0.078341,0.249344,
640,10,0.473608,0.800911,0.83527,0.92,0.0956522,0.570904,
640,11,0.520477,0.67888,0.792364,0.952,0.092437,0.462527,
640,12,0.720633,0.58202,0.896569,0.952,0.0840336,0.442209,
640,13,0.537373,0.758616,-9.85465e+74,0.94,0.123404,0.545178,
640,14,0.105908,0.4736,-1.41413e+229,0.88,0.0272727,0.132739,
640,15,0.186332,0.736918,0.484167,0.86,0.0418605,0.257032,
640,16,0.21655,0.135218,0.769848,0.956,0.041841,0.484013,
640,17,0.324141,0.149675,0.88977,0.86,0.0790698,0.657692,
640,18,0.222321,0.386489,0.753845,0.896,0.0133929,0.323892,
640,19,0.902598,0.44995,0.753113,0.956,0.0292887,0.42682,
660,0,0.592845,0.844266,0.901121,0.94,0.0765957,0.544419,
660,1,0.857946,0.847252,0.74877,0.932,0.0643777,0.382113,
660,2,0.623564,0.384382,0.476285,0.876,0.0821918,0.638292,
660,3,0.297535,0.056713,0.629883,0.924,0.004329,0.588274,
660,4,0.272656,0.477665,0.732274,0.884,0.135747,0.311938,
660,5,0.812169,0.479977,6.68911e+152,0.964,0.0124481,0.448219,
660,6,0.392785,0.836079,0.89972,0.96,0.108333,0.498376,
660,7,0.337396,0.648172,0.853069,0.952,0.10084,0.419404,
660,8,0.368242,0.957155,1.3127e+229,0.948,0.0421941,0.429147,
660,9,0.140351,0.870087,0.895133,0.864,0.0601852,0.249344,
660,10,0.473608,0.800911,0.852057,0.916,0.0742358,0.570904,
660,11,0.520477,0.67888,0.884641,0.956,0.0585774,0.462527,
660,12,0.720633,0.58202,0.776889,0.96,0.0291667,0.442209,
660,13,0.537373,0.758616,-1.00689e+75,0.92,0.0913043,0.545178,
660,14,0.105908,0.4736,0.739908,0.88,0.05,0.132739,
660,15,0.186332,0.736918,0.712389,0.86,0.0930233,0.257032,
660,16,0.21655,0.135218,0.757139,0.96,0.0708333,0.484013,
660,17,0.324141,0.149675,0.753331,0.872,0.0366972,0.657692,
660,18,0.222321,0.386489,0.707731,0.904,0.110619,0.323892,
660,19,0.902598,0.44995,0.761279,0.968,0.0247934,0.42682,
680,0,0.592845,0.844266,0.895828,0.932,0.0472103,0.544419,
680,1,0.857946,0.847252,0.925735,0.936,0.0512821,0.382113,
680,2,0.623564,0.384382,0.911115,0.872,0.0504587,0.638292,
680,3,0.297535,0.056713,0.898578,0.916,0,0.588274,
680,4,0.272656,0.477665,0.911742,0.892,0.0762332,0.311938,
680,5,0.812169,0.479977,0.882801,0.968,0.0413223,0.448219,
680,6,0.392785,0.836079,0.847434,0.956,0.0753138,0.498376,
680,7,0.337396,0.648172,0.840896,0.944,0.0889831,0.419404,
680,8,0.368242,0.957155,0.866371,0.936,0.0470085,0.429147,
680,9,0.140351,0.870087,0.913924,0.852,0.0751174,0.249344,
680,10,0.473608,0.800911,-1.00689e+75,0.92,0.0608696,0.570904,
680,11,0.520477,0.67888,0.717352,0.96,0.116667,0.462527,
680,12,0.720633,0.58202,0.817713,0.96,0.120833,0.442209,
680,13,0.537373,0.758616,0.672293,0.928,0.142241,0.545178,
680,14,0.105908,0.4736,0.868909,0.872,0.0550459,0.132739,
680,15,0.186332,0.736918,0.906184,0.864,0.138889,0.257032,
680,16,0.21655,0.135218,0.879768,0.96,0.025,0.484013,
680,17,0.324141,0.149675,0.925514,0.872,0.0458716,0.657692,
680,18,0.222321,0.386489,0.868943,0.904,0.0707965,0.323892,
680,19,0.902598,0.44995,0.875573,0.964,0.06639,0.42682,
700,0,0.592845,0.844266,0.907924,0.936,0.0769231,0.544419,
700,1,0.857946,0.847252,0.828626,0.94,0.0468085,0.382113,
700,2,0.623564,0.384382,0.720919,0.88,0.0590909,0.638292,
700,3,0.297535,0.056713,0.55872,0.916,0.0393013,0.588274,
700,4,0.272656,0.477665,0.642504,0.88,0.0818182,0.311938,
700,5,0.812169,0.479977,0.896892,0.964,0.0539419,0.448219,
700,6,0.392785,0.836079,-9.64934e+74,0.96,0.0666667,0.498376,
700,7,0.337396,0.648172,0.838418,0.94,0.114894,0.419404,
700,8,0.368242,0.957155,0.780525,0.94,0.0893617,0.429147,
700,9,0.140351,0.870087,-1.06721e+75,0.868,0.0460829,0.249344,
700,10,0.473608,0.800911,-1.01326e+75,0.916,0.0917031,0.570904,
700,11,0.520477,0.67888,1.28558e+229,0.968,0.0619835,0.462527,
700,12,0.720633,0.58202,0.882979,0.964,0.107884,0.442209,
700,13,0.537373,0.758616,0.755197,0.932,0.0729614,0.545178,
700,14,0.105908,0.4736,0.704849,0.884,0.0633484,0.132739,
700,15,0.186332,0.736918,0.87853,0.864,0.138889,0.257032,
700,16,0.21655,0.135218,0.850276,0.964,0.0456432,0.484013,
700,17,0.324141,0.149675,0.827444,0.86,0.0651163,0.657692,
700,18,0.222321,0.386489,0.678424,0.888,0.0720721,0.323892,
700,19,0.902598,0.44995,0.747296,0.976,0.0204918,0.42682,
720,0,0.592845,0.844266,0.651653,0.944,0.101695,0.544419,
720,1,0.857946,0.847252,2.63652e+229,0.944,0.0423729,0.382113,
720,2,0.623564,0.384382,-2.76541e+229,0.9,0.08,0.638292,
720,3,0.297535,0.056713,0.922339,0.928,0.012931,0.588274,
720,4,0.272656,0.477665,0.883431,0.872,0.0963303,0.311938,
720,5,0.812169,0.479977,0.898895,0.968,0.0371901,0.448219,
720,6,0.392785,0.836079,0.900429,0.968,0.0330579,0.498376,
720,7,0.337396,0.648172,0.829144,0.952,0.121849,0.419404,
720,8,0.368242,0.957155,0.91259,0.964,0.0705394,0.429147,
720,9,0.140351,0.870087,0.919282,0.864,0.0648148,0.249344,
720,10,0.473608,0.800911,0.846481,0.92,0.113043,0.570904,
720,11,0.520477,0.67888,0.811169,0.964,0.0871369,0.462527,
720,12,0.720633,0.58202,0.744745,0.96,0.0541667,0.442209,
720,13,0.537373,0.758616,0.607483,0.932,0.055794,0.545178,
720,14,0.105908,0.4736,0.678588,0.88,0.0409091,0.132739,
720,15,0.186332,0.736918,-1.08428e+75,0.856,0.154206,0.257032,
720,16,0.21655,0.135218,0.624709,0.96,0.0416667,0.484013,
720,17,0.324141,0.149675,0.67828,0.86,0.0186047,0.657692,
720,18,0.222321,0.386489,0.603473,0.892,0.0672646,0.323892,
720,19,0.902598,0.44995,0.624455,0.976,0.0532787,0.42682,
740,0,0.592845,0.844266,0.922878,0.952,0.0756303,0.544419,
740,1,0.857946,0.847252,0.924326,0.94,0.0212766,0.382113,
740,2,0.623564,0.384382,0.912299,0.896,0.0625,0.638292,
740,3,0.297535,0.056713,0.778002,0.936,0.017094,0.588274,
740,4,0.272656,0.477665,0.665037,0.876,0.16895,0.311938,
740,5,0.812169,0.479977,-1.28558e+229,0.968,0.0247934,0.448219,
740,6,0.392785,0.836079,-9.56959e+74,0.968,0.119835,0.498376,
740,7,0.337396,0.648172,0.913133,0.956,0.0878661,0.419404,
740,8,0.368242,0.957155,0.896258,0.964,0.0580913,0.429147,
740,9,0.140351,0.870087,0.915334,0.868,0.0737327,0.249344,
740,10,0.473608,0.800911,0.787735,0.936,0.119658,0.570904,
740,11,0.520477,0.67888,0.929835,0.964,0.0788382,0.462527,
740,12,0.720633,0.58202,0.948574,0.948,0.0632911,0.442209,
740,13,0.537373,0.758616,0.880802,0.948,0.105485,0.545178,
740,14,0.105908,0.4736,0.921266,0.872,0.0642202,0.132739,
740,15,0.186332,0.736918,0.86827,0.868,0.142857,0.257032,
740,16,0.21655,0.135218,0.875864,0.96,0.0375,0.484013,
740,17,0.324141,0.149675,0.801318,0.876,0.0593607,0.657692,
740,18,0.222321,0.386489,1.19413e+152,0.9,0.0444444,0.323892,
740,19,0.902598,0.44995,-2.8492e+75,0.976,0.0409836,0.42682,
760,0,0.592845,0.844266,0.909557,0.952,0.0840336,0.544419,
760,1,0.857946,0.847252,0.940362,0.94,0.0638298,0.382113,
760,2,0.623564,0.384382,0.93255,0.9,0.106667,0.638292,
760,3,0.297535,0.056713,0.909154,0.928,0.0172414,0.588274,
760,4,0.272656,0.477665,0.908897,0.888,0.126126,0.311938,
760,5,0.812169,0.479977,0.919944,0.972,0.0946502,0.448219,
760,6,0.392785,0.836079,0.929242,0.972,0.090535,0.498376,
760,7,0.337396,0.648172,0.90877,0.952,0.12605,0.419404,
760,8,0.368242,0.957155,0.885519,0.972,0.037037,0.429147,
760,9,0.140351,0.870087,0.872253,0.868,0.0645161,0.249344,
760,10,0.473608,0.800911,0.841715,0.936,0.111111,0.570904,
760,11,0.520477,0.67888,0.842341,0.968,0.115702,0.462527,
760,12,0.720633,0.58202,0.771562,0.964,0.06639,0.442209,
760,13,0.537373,0.758616,0.74451,0.952,0.092437,0.545178,
760,14,0.105908,0.4736,0.642719,0.86,0.055814,0.132739,
760,15,0.186332,0.736918,0.896363,0.864,0.0740741,0.257032,
760,16,0.21655,0.135218,0.883077,0.968,0.0330579,0.484013,
760,17,0.324141,0.149675,0.911767,0.9,0.0711111,0.657692,
760,18,0.222321,0.386489,0.871664,0.888,0.0540541,0.323892,
760,19,0.902598,0.44995,0.768936,0.968,0.0702479,0.42682,
780,0,0.592845,0.844266,0.914847,0.948,0.101266,0.544419,
780,1,0.857946,0.847252,0.94876,0.952,0.0630252,0.382113,
780,2,0.623564,0.384382,0.943835,0.896,0.0357143,0.638292,
780,3,0.297535,0.056713,0.868777,0.928,0.0301724,0.588274,
780,4,0.272656,0.477665,1.1301,0.884,0.0723982,0.311938,
780,5,0.812169,0.479977,0.896446,0.98,0.077551,0.448219,
780,6,0.392785,0.836079,0.91966,0.968,0.0785124,0.498376,
780,7,0.337396,0.648172,-9.25068e+141,0.956,0.121339,0.419404,
780,8,0.368242,0.957155,0.84285,0.972,0.0246914,0.429147,
780,9,0.140351,0.870087,0.902989,0.884,0.0497738,0.249344,
780,10,0.473608,0.800911,-1.13847e+152,0.944,0.114407,0.570904,
780,11,0.520477,0.67888,0.679285,0.964,0.136929,0.462527,
