generation,population1,population2,ld,f_st
1700,13,18,0.00308039,0.0134266
1700,13,19,0.00309411,0.0192928
1700,14,15,0.00329926,0.0148867
1700,14,16,0.00361247,0.016733
1700,14,17,0.00371069,0.0199763
1700,14,18,0.00318584,0.0142031
1700,14,19,0.00367611,0.0239309
1700,15,16,0.00361897,0.0211584
1700,15,17,0.0036361,0.0200502
1700,15,18,0.00331755,0.0135483
1700,15,19,0.00345839,0.0223717
1700,16,17,0.00378237,0.0202947
1700,16,18,0.00350918,0.0189429
1700,16,19,0.00403017,0.0266949
1700,17,18,0.00350343,0.0192671
1700,17,19,0.00426282,0.0314193
1700,18,19,0.00351667,0.0209478
1800,0,1,0.0035501,0.0130614
1800,0,2,0.00341285,0.0150617
1800,0,3,0.00367903,0.0218904
1800,0,4,0.00338374,0.016979
1800,0,5,0.00322387,0.0157399
1800,0,6,0.00328576,0.0124607
1800,0,7,0.00303251,0.0100021
1800,0,8,0.00329964,0.01275
1800,0,9,0.00342998,0.0158744
1800,0,10,0.00330186,0.0111696
1800,0,11,0.00323156,0.0115685
1800,0,12,0.00327003,0.0117834
1800,0,13,0.0030992,0.01053
1800,0,14,0.00349665,0.0183347
1800,0,15,0.00326165,0.0134051
1800,0,16,0.00399281,0.0271232
1800,0,17,0.0040662,0.0244329
1800,0,18,0.00339342,0.0132466
1800,0,19,0.00346684,0.0185119
1800,1,2,0.00334837,0.0129856
1800,1,3,0.00377875,0.0207903
1800,1,4,0.00348316,0.0158804
1800,1,5,0.00330787,0.0146431
1800,1,6,0.003385,0.0142263
1800,1,7,0.003268,0.0126401
1800,1,8,0.00351122,0.015633
1800,1,9,0.0037731,0.0158982
1800,1,10,0.00349569,0.0150876
1800,1,11,0.00336983,0.0135034
1800,1,12,0.00332093,0.0124385
1800,1,13,0.0034248,0.0137101
1800,1,14,0.00362809,0.016835
1800,1,15,0.00334572,0.0156998
1800,1,16,0.00383961,0.0214551
1800,1,17,0.00390742,0.0198946
1800,1,18,0.00344642,0.0157926
1800,1,19,0.00334162,0.0174861
1800,2,3,0.00352359,0.0171781
1800,2,4,0.00338676,0.0150675
1800,2,5,0.00313147,0.0117999
1800,2,6,0.00328961,0.0134661
1800,2,7,0.00307784,0.0138037
1800,2,8,0.00321623,0.0137089
1800,2,9,0.00368305,0.0152415
1800,2,10,0.00334086,0.0121325
1800,2,11,0.00308385,0.010378
1800,2,12,0.00320417,0.0118133
1800,2,13,0.00317487,0.00948679
1800,2,14,0.00336883,0.013881
1800,2,15,0.00309741,0.0135844
1800,2,16,0.00377592,0.0227192
1800,2,17,0.00375162,0.0190768
1800,2,18,0.00310071,0.0108385
1800,2,19,0.00334418,0.0149436
1800,3,4,0.00322068,0.0139443
1800,3,5,0.00348949,0.0208216
1800,3,6,0.00348482,0.0164788
1800,3,7,0.00338143,0.0173234
1800,3,8,0.00370751,0.0194654
1800,3,9,0.00388481,0.0197112
1800,3,10,0.00352639,0.0170626
1800,3,11,0.0035581,0.0185768
1800,3,12,0.00343654,0.0156107
1800,3,13,0.00335842,0.0144184
1800,3,14,0.00339251,0.0134885
1800,3,15,0.0034289,0.0175771
1800,3,16,0.00336714,0.0145519
1800,3,17,0.00373413,0.0161113
1800,3,18,0.00349554,0.0159652
1800,3,19,0.003503,0.022813
1800,4,5,0.00311427,0.0182052
1800,4,6,0.00316075,0.0129693
1800,4,7,0.0031597,0.0154896
1800,4,8,0.00337265,0.0166191
1800,4,9,0.00365383,0.0164592
1800,4,10,0.00331432,0.0145302
1800,4,11,0.00308703,0.0117964
1800,4,12,0.00322447,0.0147047
1800,4,13,0.00321792,0.0109131
1800,4,14,0.00310662,0.0120488
1800,4,15,0.00311502,0.0126089
1800,4,16,0.00325414,0.0152784
1800,4,17,0.00363161,0.0174042
1800,4,18,0.00324782,0.012709
1800,4,19,0.00324494,0.0184934
1800,5,6,0.00317513,0.0158609
1800,5,7,0.00307343,0.0180423
1800,5,8,0.00317598,0.0174994
1800,5,9,0.00348049,0.0166192
1800,5,10,0.0031335,0.0137972
1800,5,11,0.00307514,0.0137695
1800,5,12,0.00307308,0.0124212
1800,5,13,0.00311096,0.0130227
1800,5,14,0.00325826,0.0175029
1800,5,15,0.0031134,0.0168848
1800,5,16,0.003721,0.0256426
1800,5,17,0.00373233,0.0200299
1800,5,18,0.00316137,0.0165487
1800,5,19,0.00289265,0.0112951
1800,6,7,0.00301221,0.0108383
1800,6,8,0.00322264,0.0122499
1800,6,9,0.00339417,0.0146494
1800,6,10,0.00323253,0.010918
1800,6,11,0.00307064,0.0104215
1800,6,12,0.00316194,0.0108114
1800,6,13,0.00312769,0.0092366
1800,6,14,0.0032664,0.0130296
1800,6,15,0.00316957,0.0117595
1800,6,16,0.00364664,0.0217106
1800,6,17,0.00367126,0.0183726
1800,6,18,0.00332675,0.0129888
1800,6,19,0.00337693,0.017735
1800,7,8,0.00298356,0.00942385
1800,7,9,0.00337993,0.0138447
1800,7,10,0.00334351,0.0126799
1800,7,11,0.00297475,0.00952059
1800,7,12,0.00300968,0.01175
1800,7,13,0.0028694,0.0105021
1800,7,14,0.00299205,0.0121741
1800,7,15,0.00298458,0.010815
1800,7,16,0.00358552,0.0221388
1800,7,17,0.00354644,0.0189273
1800,7,18,0.00317304,0.0118771
1800,7,19,0.0032785,0.0196325
1800,8,9,0.00343418,0.0137897
1800,8,10,0.00322607,0.0103604
1800,8,11,0.00313595,0.00961858
1800,8,12,0.00333297,0.0137019
1800,8,13,0.00307004,0.0100105
1800,8,14,0.00326293,0.0133883
1800,8,15,0.00311752,0.0108467
1800,8,16,0.00395008,0.0232151
1800,8,17,0.00375941,0.0199499
1800,8,18,0.00329873,0.0130192
1800,8,19,0.00350042,0.0212623
1800,9,10,0.0034174,0.0120818
1800,9,11,0.00338789,0.0128756
1800,9,12,0.00360945,0.0157359
1800,9,13,0.00334452,0.0107812
1800,9,14,0.00343803,0.0138581
1800,9,15,0.00342825,0.0149173
1800,9,16,0.00400447,0.0228825
1800,9,17,0.004053,0.0210626
1800,9,18,0.00348865,0.0139767
1800,9,19,0.00374638,0.019801
1800,10,11,0.00322477,0.0101578
1800,10,12,0.00328573,0.0109178
1800,10,13,0.00314468,0.00763705
1800,10,14,0.00344666,0.0147217
1800,10,15,0.00336399,0.0134116
1800,10,16,0.00388767,0.0238626
1800,10,17,0.00392146,0.0216199
1800,10,18,0.00339311,0.0122722
1800,10,19,0.00340255,0.0202343
1800,11,12,0.00318033,0.0112908
1800,11,13,0.00303597,0.00837255
1800,11,14,0.00324489,0.01319
1800,11,15,0.00313464,0.0117765
1800,11,16,0.00362389,0.0215546
1800,11,17,0.00358182,0.0164055
1800,11,18,0.00324852,0.011355
1800,11,19,0.00315846,0.0126754
1800,12,13,0.00318007,0.0102891
1800,12,14,0.00326512,0.0136563
1800,12,15,0.00299036,0.0111551
1800,12,16,0.00357554,0.0201634
1800,12,17,0.00390152,0.0213727
1800,12,18,0.00338213,0.0142351
1800,12,19,0.00311927,0.0163349
1800,13,14,0.00316949,0.0122828
1800,13,15,0.0030577,0.0100822
1800,13,16,0.00359773,0.0196934
1800,13,17,0.00358469,0.0172185
1800,13,18,0.00323173,0.0116575
1800,13,19,0.00322394,0.0135534
1800,14,15,0.00305548,0.0105324
1800,14,16,0.0034269,0.0158867
1800,14,17,0.00373163,0.0172963
1800,14,18,0.0031606,0.0123335
1800,14,19,0.00348333,0.0188577
1800,15,16,0.00341191,0.0201509
1800,15,17,0.00358229,0.018686
1800,15,18,0.00318776,0.0139369
1800,15,19,0.00306489,0.0153235
1800,16,17,0.00354222,0.019887
1800,16,18,0.00350547,0.0189274
1800,16,19,0.0037521,0.0250324
1800,17,18,0.00368084,0.018352
1800,17,19,0.00387208,0.024767
1800,18,19,0.00344361,0.0196877
1900,0,1,0.0030391,0.0127144
1900,0,2,0.00309784,0.0124451
1900,0,3,0.00383783,0.0248491
1900,0,4,0.0030062,0.0106153
1900,0,5,0.00297226,0.0123077
1900,0,6,0.00340943,0.0122545
1900,0,7,0.0031845,0.0110284
1900,0,8,0.00330323,0.011875
1900,0,9,0.00308155,0.0108406
1900,0,10,0.00300102,0.0108806
1900,0,11,0.0030422,0.0117
1900,0,12,0.00300137,0.0127855
1900,0,13,0.00299639,0.00915108
1900,0,14,0.003767,0.0209685
1900,0,15,0.0031181,0.0103937
1900,0,16,0.00444723,0.0315413
1900,0,17,0.00357635,0.0214087
1900,0,18,0.00320396,0.0130543
1900,0,19,0.00358612,0.0207401
1900,1,2,0.00297348,0.0129394
1900,1,3,0.00418158,0.0271109
1900,1,4,0.00309629,0.011912
1900,1,5,0.00302805,0.0127391
1900,1,6,0.00352708,0.0174941
1900,1,7,0.0032127,0.0137997
1900,1,8,0.00338743,0.0167608
1900,1,9,0.0034964,0.0183009
1900,1,10,0.00322784,0.0139113
1900,1,11,0.00299839,0.0113818
1900,1,12,0.00304725,0.0127004
1900,1,13,0.00298302,0.0115579
1900,1,14,0.00391791,0.0246309
1900,1,15,0.0033447,0.0145664
1900,1,16,0.00414868,0.0277056
1900,1,17,0.00400867,0.026443
1900,1,18,0.00331693,0.0156756
1900,1,19,0.00333962,0.0186896
1900,2,3,0.00380788,0.0195862
1900,2,4,0.00319372,0.00852988
1900,2,5,0.00301756,0.0131571
1900,2,6,0.00340355,0.012218
1900,2,7,0.00331222,0.0112084
1900,2,8,0.00336352,0.0118931
1900,2,9,0.00341275,0.0152927
1900,2,10,0.00309124,0.0117223
1900,2,11,0.00304648,0.0111125
1900,2,12,0.0030744,0.00974548
1900,2,13,0.00305781,0.0113706
1900,2,14,0.0037609,0.017154
1900,2,15,0.00318327,0.0116894
1900,2,16,0.00393824,0.0221496
1900,2,17,0.00355184,0.0151853
1900,2,18,0.00320563,0.0115174
1900,2,19,0.0033584,0.0148851
1900,3,4,0.00337148,0.0152766
1900,3,5,0.00411589,0.0264697
1900,3,6,0.00415356,0.0242505
1900,3,7,0.00369518,0.0193881
1900,3,8,0.00419663,0.0277079
1900,3,9,0.00401286,0.0269123
1900,3,10,0.00358709,0.0230065
1900,3,11,0.0040191,0.0257883
1900,3,12,0.00403472,0.0268079
1900,3,13,0.00365773,0.0233438
1900,3,14,0.00416869,0.0214152
1900,3,15,0.00361602,0.0205956
1900,3,16,0.00379159,0.0224248
1900,3,17,0.00355127,0.0177439
1900,3,18,0.00354874,0.0156377
1900,3,19,0.00428396,0.0269055
1900,4,5,0.00319641,0.0141279
1900,4,6,0.003172,0.0101214
1900,4,7,0.00304948,0.00808392
1900,4,8,0.00308494,0.011505
1900,4,9,0.00310773,0.01296
1900,4,10,0.00297434,0.0100856
1900,4,11,0.00308156,0.0107238
1900,4,12,0.00302576,0.010992
1900,4,13,0.00292772,0.00883524
1900,4,14,0.00353878,0.0147779
1900,4,15,0.00292634,0.00911827
1900,4,16,0.0035607,0.019516
1900,4,17,0.00332953,0.0134772
1900,4,18,0.00307767,0.00784012
1900,4,19,0.00314509,0.0136217
1900,5,6,0.0034481,0.0166287
1900,5,7,0.00318713,0.0137108
1900,5,8,0.00340957,0.0171025
1900,5,9,0.00328321,0.01653
1900,5,10,0.00318029,0.0176123
1900,5,11,0.00315856,0.0136541
1900,5,12,0.00299281,0.0122592
1900,5,13,0.00314999,0.0141687
1900,5,14,0.00403713,0.0219281
1900,5,15,0.00316555,0.0140048
1900,5,16,0.0043879,0.0313614
1900,5,17,0.0038221,0.0230566
1900,5,18,0.00343076,0.0157583
1900,5,19,0.00360779,0.0220362
1900,6,7,0.00333555,0.0109823
1900,6,8,0.00349324,0.010348
1900,6,9,0.00344878,0.0121381
1900,6,10,0.00319152,0.00878213
1900,6,11,0.00329792,0.0113505
1900,6,12,0.00319979,0.0108566
1900,6,13,0.00334101,0.0123629
1900,6,14,0.00397018,0.0194835
1900,6,15,0.0033526,0.0116064
1900,6,16,0.00432891,0.0277659
1900,6,17,0.00404907,0.0224344
1900,6,18,0.0036047,0.0147136
1900,6,19,0.00378846,0.0209016
1900,7,8,0.00321754,0.0103638
1900,7,9,0.00316334,0.0120015
1900,7,10,0.00299109,0.00996809
1900,7,11,0.00303182,0.00945901
1900,7,12,0.0029199,0.010206
1900,7,13,0.00304836,0.0086182
1900,7,14,0.00350578,0.0142685
1900,7,15,0.00312179,0.00694363
1900,7,16,0.00379265,0.0219054
1900,7,17,0.00345001,0.0153178
1900,7,18,0.00319262,0.00864027
1900,7,19,0.0033318,0.015302
1900,8,9,0.00337522,0.0115652
1900,8,10,0.00300752,0.00748895
1900,8,11,0.00316388,0.010653
1900,8,12,0.00308649,0.0105572
1900,8,13,0.00312667,0.00880849
1900,8,14,0.00398005,0.0215266
1900,8,15,0.00321976,0.0113664
1900,8,16,0.00421119,0.0258377
1900,8,17,0.00374342,0.0217582
1900,8,18,0.0033193,0.0107581
1900,8,19,0.00364689,0.0209368
1900,9,10,0.00322911,0.0106824
1900,9,11,0.0031383,0.0105937
1900,9,12,0.00302352,0.00972753
1900,9,13,0.00312881,0.0125441
1900,9,14,0.00382955,0.0184929
1900,9,15,0.00329378,0.0132584
1900,9,16,0.00442202,0.0315024
1900,9,17,0.00365963,0.0221752
1900,9,18,0.00322057,0.0132416
1900,9,19,0.00360653,0.0192362
1900,10,11,0.00293191,0.0102271
1900,10,12,0.00296116,0.0127965
1900,10,13,0.00294569,0.00853635
1900,10,14,0.00371518,0.0204043
1900,10,15,0.00303385,0.0104879
1900,10,16,0.00384741,0.0244896
1900,10,17,0.00350262,0.0212988
1900,10,18,0.00312058,0.0127074
1900,10,19,0.00355935,0.0200444
1900,11,12,0.00289049,0.00943619
1900,11,13,0.00307104,0.0117251
1900,11,14,0.00374439,0.019035
1900,11,15,0.00313285,0.011697
1900,11,16,0.00393584,0.0247243
1900,11,17,0.00359484,0.0210098
1900,11,18,0.0032577,0.0141159
1900,11,19,0.00322406,0.0173477
1900,12,13,0.00280549,0.00927326
1900,12,14,0.00374766,0.0193547
1900,12,15,0.00303003,0.011332
1900,12,16,0.00390446,0.0257853
1900,12,17,0.00355546,0.0177661
1900,12,18,0.0030607,0.0128433
1900,12,19,0.00334871,0.0163203
1900,13,14,0.00384564,0.0219911
1900,13,15,0.00295558,0.00919707
1900,13,16,0.00367464,0.0234308
1900,13,17,0.00335493,0.0172403
1900,13,18,0.00312041,0.01206
1900,13,19,0.00336814,0.0194784
1900,14,15,0.00352142,0.0140379
1900,14,16,0.00464321,0.0280179
1900,14,17,0.00417598,0.0213323
1900,14,18,0.00370619,0.0133097
1900,14,19,0.00410994,0.0238283
1900,15,16,0.00379302,0.0241791
1900,15,17,0.00344561,0.0166659
1900,15,18,0.0032238,0.00945571
1900,15,19,0.00378271,0.0208656
1900,16,17,0.00377459,0.0218609
1900,16,18,0.00384716,0.0216421
1900,16,19,0.00432319,0.0289377
1900,17,18,0.003489,0.0168003
1900,17,19,0.00407948,0.0259229
1900,18,19,0.00347192,0.0166528
2000,0,1,0.00294426,0.015022
2000,0,2,0.00291555,0.0109748
2000,0,3,0.00403541,0.0235747
2000,0,4,0.00277195,0.012254
2000,0,5,0.00285196,0.00949996
2000,0,6,0.00300886,0.00983007
2000,0,7,0.00271756,0.0080098
2000,0,8,0.00276748,0.0112854
2000,0,9,0.00294983,0.0125344
2000,0,10,0.00271405,0.00761254
2000,0,11,0.00272022,0.00873958
2000,0,12,0.00274097,0.00893964
2000,0,13,0.00283314,0.0101446
2000,0,14,0.00313207,0.0150555
2000,0,15,0.00295626,0.0126849
2000,0,16,0.00329337,0.0204032
2000,0,17,0.00325133,0.017714
2000,0,18,0.00303942,0.0149959
2000,0,19,0.00296071,0.0136067
2000,1,2,0.00318366,0.014784
2000,1,3,0.0045845,0.0288349
2000,1,4,0.00300835,0.0169316
2000,1,5,0.00288179,0.0108154
2000,1,6,0.00340145,0.0184562
2000,1,7,0.00285986,0.0141894
2000,1,8,0.00305149,0.0169373
2000,1,9,0.00316165,0.0187947
2000,1,10,0.00285462,0.013789
2000,1,11,0.00297798,0.0141437
2000,1,12,0.00305607,0.0161215
2000,1,13,0.00295972,0.0130173
2000,1,14,0.00325113,0.0198741
2000,1,15,0.00328265,0.0200025
2000,1,16,0.00394889,0.0278701
2000,1,17,0.00357725,0.024693
2000,1,18,0.00353098,0.0240449
2000,1,19,0.00306292,0.0145169
2000,2,3,0.00411514,0.0190753
2000,2,4,0.00302115,0.0105433
2000,2,5,0.00291395,0.00892367
2000,2,6,0.00312189,0.0131132
2000,2,7,0.00303453,0.0111769
2000,2,8,0.00328757,0.0148637
2000,2,9,0.00332246,0.0146084
2000,2,10,0.00300012,0.0118134
2000,2,11,0.00285449,0.00756529
2000,2,12,0.00316045,0.012175
2000,2,13,0.00290093,0.0101499
2000,2,14,0.00338108,0.0134325
2000,2,15,0.00332228,0.0138082
2000,2,16,0.00344409,0.0167048
2000,2,17,0.00321343,0.0130901
2000,2,18,0.00326588,0.01338
2000,2,19,0.00326995,0.0130003
2000,3,4,0.00356592,0.0177261
2000,3,5,0.00434242,0.0239056
2000,3,6,0.00425408,0.0253256
2000,3,7,0.00399933,0.0222844
2000,3,8,0.00433471,0.025242
2000,3,9,0.00410042,0.025451
2000,3,10,0.00370514,0.021119
2000,3,11,0.00397407,0.0220238
2000,3,12,0.00436869,0.0256717
2000,3,13,0.0038288,0.0219531
2000,3,14,0.00374571,0.0180162
2000,3,15,0.00385927,0.0231777
2000,3,16,0.00355714,0.0161647
2000,3,17,0.00342413,0.0155574
2000,3,18,0.00396554,0.0217145
2000,3,19,0.00389169,0.0240384
2000,4,5,0.00295278,0.0116486
2000,4,6,0.00293033,0.0128197
2000,4,7,0.00279431,0.0104055
2000,4,8,0.00308189,0.014043
2000,4,9,0.00300771,0.0142631
2000,4,10,0.00279699,0.0113819
2000,4,11,0.00278514,0.0107474
2000,4,12,0.00308893,0.0140306
2000,4,13,0.00276225,0.00918227
2000,4,14,0.003288,0.0154836
2000,4,15,0.00296413,0.00952071
2000,4,16,0.0033079,0.0171869
2000,4,17,0.00311402,0.0131534
2000,4,18,0.00304362,0.0112987
2000,4,19,0.00310581,0.0168649
2000,5,6,0.00307566,0.0108469
2000,5,7,0.00271157,0.0106832
2000,5,8,0.00309003,0.0154286
2000,5,9,0.00301334,0.0157632
2000,5,10,0.0027651,0.00881548
2000,5,11,0.0028296,0.00867063
2000,5,12,0.00281488,0.00897806
2000,5,13,0.00293611,0.00912291
2000,5,14,0.00336999,0.0177295
2000,5,15,0.0032038,0.0156658
2000,5,16,0.0036071,0.0215545
2000,5,17,0.00335403,0.0183092
2000,5,18,0.00323035,0.0146989
2000,5,19,0.00289803,0.0110486
2000,6,7,0.00293926,0.0104626
2000,6,8,0.00301248,0.0116943
2000,6,9,0.0031376,0.0120574
2000,6,10,0.00287864,0.00831584
2000,6,11,0.0027899,0.00766907
2000,6,12,0.00326842,0.0146419
2000,6,13,0.00305178,0.0106157
2000,6,14,0.00357515,0.0188535
2000,6,15,0.00314953,0.0136801
2000,6,16,0.00360638,0.0187998
2000,6,17,0.00363497,0.0197139
2000,6,18,0.00329075,0.0170141
2000,6,19,0.00340085,0.0198129
2000,7,8,0.00284105,0.00993088
2000,7,9,0.00289784,0.00873837
2000,7,10,0.00265455,0.00756974
2000,7,11,0.00271591,0.00819612
2000,7,12,0.00286275,0.0118626
2000,7,13,0.0027186,0.00797159
2000,7,14,0.00321768,0.0178975
2000,7,15,0.00294389,0.0105147
2000,7,16,0.00340916,0.0210104
2000,7,17,0.00328718,0.0183337
2000,7,18,0.00299798,0.0125549
2000,7,19,0.00289251,0.0134644
2000,8,9,0.003041,0.0138745
2000,8,10,0.00290511,0.0112075
2000,8,11,0.00300293,0.0119931
2000,8,12,0.00324355,0.0183462
2000,8,13,0.00292503,0.0099336
2000,8,14,0.00348552,0.0191596
2000,8,15,0.00300103,0.0111916
2000,8,16,0.00378249,0.0239528
2000,8,17,0.00357003,0.0211152
2000,8,18,0.00323606,0.0174883
2000,8,19,0.00321187,0.0188297
2000,9,10,0.00285636,0.0114121
2000,9,11,0.0029235,0.0114481
2000,9,12,0.00325742,0.0196198
2000,9,13,0.0030703,0.0139985
2000,9,14,0.00326209,0.0155944
2000,9,15,0.00316506,0.0148575
2000,9,16,0.00376409,0.0225449
2000,9,17,0.00349328,0.0214144
2000,9,18,0.0031621,0.0176473
2000,9,19,0.00326475,0.019515
2000,10,11,0.00268564,0.00610008
2000,10,12,0.00291416,0.0111389
2000,10,13,0.00266888,0.00736774
2000,10,14,0.00306621,0.01462
2000,10,15,0.00284877,0.0116614
2000,10,16,0.00321072,0.016505
2000,10,17,0.00306752,0.0158317
2000,10,18,0.00283215,0.0135
2000,10,19,0.00294712,0.0136155
2000,11,12,0.00295242,0.0112296
2000,11,13,0.00266746,0.00610542
2000,11,14,0.00310507,0.0153023
2000,11,15,0.00305075,0.0126401
2000,11,16,0.00334321,0.0173744
2000,11,17,0.00312829,0.0143877
2000,11,18,0.00290553,0.0122252
2000,11,19,0.00314274,0.0147611
2000,12,13,0.00296745,0.0133185
2000,12,14,0.00358501,0.0210126
2000,12,15,0.0033032,0.0174243
2000,12,16,0.00379817,0.0247427
2000,12,17,0.00349153,0.0206618
2000,12,18,0.00316005,0.013911
2000,12,19,0.00302591,0.0130005
2000,13,14,0.00316632,0.0160652
2000,13,15,0.00300238,0.0121569
2000,13,16,0.0034804,0.0197386
2000,13,17,0.00307384,0.0143625
2000,13,18,0.00306534,0.0131437
2000,13,19,0.00306611,0.0145429
2000,14,15,0.00336759,0.016488
2000,14,16,0.00347984,0.017196
2000,14,17,0.00326692,0.0149866
2000,14,18,0.00330951,0.0153954
2000,14,19,0.00337837,0.0205133
2000,15,16,0.0037889,0.0222474
2000,15,17,0.00327407,0.0171586
2000,15,18,0.00328554,0.0143459
2000,15,19,0.00333667,0.0166919
2000,16,17,0.00316709,0.0159729
2000,16,18,0.0036663,0.0218853
2000,16,19,0.00356795,0.0227555
2000,17,18,0.00326376,0.0170221
2000,17,19,0.00312821,0.018242
2000,18,19,0.00322546,0.0191125
2000,0,1,0.00309408,0.0176723
2000,0,2,0.00291911,0.0112073
2000,0,3,0.00387743,0.0221985
2000,0,4,0.00288484,0.0134484
2000,0,5,0.00285289,0.0109512
2000,0,6,0.00307522,0.0116908
2000,0,7,0.00274289,0.00853195
2000,0,8,0.00296031,0.0124598
2000,0,9,0.00307736,0.0130835
2000,0,10,0.0028141,0.00950245
2000,0,11,0.00274556,0.00960356
2000,0,12,0.00278014,0.00996435
2000,0,13,0.00286957,0.0112852
2000,0,14,0.00306879,0.0149844
2000,0,15,0.00305902,0.0137043
2000,0,16,0.0032897,0.0201571
2000,0,17,0.00341185,0.0192638
2000,0,18,0.00307033,0.0148923
2000,0,19,0.00295849,0.0144144
2000,1,2,0.00331828,0.016364
2000,1,3,0.00436547,0.0282151
2000,1,4,0.00305813,0.0183951
2000,1,5,0.00301667,0.0130245
2000,1,6,0.0035344,0.0200732
2000,1,7,0.0031264,0.0155284
2000,1,8,0.00334122,0.0188998
2000,1,9,0.00356888,0.0204681
2000,1,10,0.00305842,0.0151986
2000,1,11,0.0031134,0.0153848
2000,1,12,0.00329461,0.0183044
2000,1,13,0.00298482,0.0136046
2000,1,14,0.00336434,0.021705
2000,1,15,0.00354013,0.0213417
2000,1,16,0.00389925,0.0285148
2000,1,17,0.00376172,0.0253368
2000,1,18,0.00384157,0.025743
2000,1,19,0.0031872,0.0159835
2000,2,3,0.00413842,0.0195825
2000,2,4,0.00304553,0.0119641
2000,2,5,0.00299998,0.0102248
2000,2,6,0.00328179,0.0140123
2000,2,7,0.00314827,0.0120227
2000,2,8,0.00348152,0.0167997
2000,2,9,0.00341059,0.0147253
2000,2,10,0.00308018,0.0122636
2000,2,11,0.00288792,0.00816774
2000,2,12,0.00333293,0.0141705
2000,2,13,0.00299989,0.0110056
2000,2,14,0.00335473,0.0134008
2000,2,15,0.00345344,0.0146618
2000,2,16,0.00348595,0.0182123
2000,2,17,0.00332774,0.0139727
2000,2,18,0.00338382,0.0142208
2000,2,19,0.00337592,0.0149376
2000,3,4,0.00349206,0.0160055
2000,3,5,0.00421808,0.0240813
2000,3,6,0.00409032,0.0239486
2000,3,7,0.00393432,0.0211032
2000,3,8,0.00428475,0.0252314
2000,3,9,0.00415998,0.0244277
2000,3,10,0.00371646,0.0204348
2000,3,11,0.00381141,0.020712
2000,3,12,0.00429278,0.0261219
2000,3,13,0.00380189,0.0217564
2000,3,14,0.00360921,0.0182308
2000,3,15,0.00380923,0.0222948
2000,3,16,0.0034205,0.0161713
2000,3,17,0.00337828,0.0160894
2000,3,18,0.00380825,0.0210815
2000,3,19,0.00371373,0.023668
2000,4,5,0.00291129,0.0119871
2000,4,6,0.00304976,0.0143084
2000,4,7,0.00288085,0.0108264
2000,4,8,0.00325744,0.0162018
2000,4,9,0.00313821,0.0148542
2000,4,10,0.00290062,0.0123531
2000,4,11,0.00286164,0.0117183
2000,4,12,0.00310747,0.0142125
2000,4,13,0.0027876,0.00983017
2000,4,14,0.00321257,0.0159292
2000,4,15,0.00308116,0.010177
2000,4,16,0.0033372,0.0185208
2000,4,17,0.00309422,0.0127775
2000,4,18,0.0031697,0.0107255
2000,4,19,0.00312879,0.0177364
2000,5,6,0.00318279,0.0122642
2000,5,7,0.00292746,0.0116925
2000,5,8,0.00326932,0.0171531
2000,5,9,0.00315298,0.0165589
2000,5,10,0.0029085,0.0102966
2000,5,11,0.00294078,0.00942155
2000,5,12,0.00296789,0.0113518
2000,5,13,0.00288867,0.00906524
2000,5,14,0.00333646,0.0184776
2000,5,15,0.00334625,0.0162571
2000,5,16,0.00361687,0.0231639
2000,5,17,0.00339861,0.018888
2000,5,18,0.00330016,0.0153927
2000,5,19,0.00294043,0.0132402
2000,6,7,0.00310347,0.011477
2000,6,8,0.0031731,0.013424
2000,6,9,0.00328678,0.0124735
2000,6,10,0.00305956,0.0104448
2000,6,11,0.00288375,0.00925504
2000,6,12,0.0033948,0.0174166
2000,6,13,0.00314312,0.0115485
2000,6,14,0.00366065,0.0196967
2000,6,15,0.00332892,0.0143746
2000,6,16,0.00361384,0.0194213
2000,6,17,0.00373897,0.0211517
2000,6,18,0.0034497,0.0183367
2000,6,19,0.00353764,0.0217644
2000,7,8,0.0030103,0.0112737
2000,7,9,0.00319452,0.00969222
2000,7,10,0.00284313,0.00895448
2000,7,11,0.00290208,0.00966413
2000,7,12,0.00295786,0.012275
2000,7,13,0.00284654,0.00904109
2000,7,14,0.0033647,0.018507
2000,7,15,0.00302906,0.00972662
2000,7,16,0.00347555,0.0214585
2000,7,17,0.00345764,0.0190971
2000,7,18,0.00320433,0.0138401
2000,7,19,0.00302266,0.0141223
2000,8,9,0.00327385,0.0160082
2000,8,10,0.00312766,0.0128339
2000,8,11,0.00308691,0.0137409
2000,8,12,0.00350346,0.0203615
2000,8,13,0.00300089,0.0112159
2000,8,14,0.00376435,0.0210318
2000,8,15,0.00329029,0.0126229
2000,8,16,0.00405372,0.026264
2000,8,17,0.00389363,0.0235927
2000,8,18,0.00347485,0.0188909
2000,8,19,0.00341465,0.0202309
2000,9,10,0.00305547,0.0117382
2000,9,11,0.00296746,0.0107643
2000,9,12,0.00357065,0.0213117
2000,9,13,0.00310821,0.0136059
2000,9,14,0.00338389,0.0162838
2000,9,15,0.00332662,0.0148518
2000,9,16,0.00391256,0.02317
2000,9,17,0.00363928,0.020992
2000,9,18,0.00335754,0.0182028
2000,9,19,0.00342,0.0195101
2000,10,11,0.0027544,0.00672409
2000,10,12,0.00307326,0.0130524
2000,10,13,0.0028575,0.00864575
2000,10,14,0.00307769,0.0142601
2000,10,15,0.0029663,0.0117752
2000,10,16,0.0032836,0.0169389
2000,10,17,0.00317437,0.0164781
2000,10,18,0.00299451,0.0138379
