generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
780,8,0.368242,0.957155,0.58129,0.932,0.0214592,0.429147,
780,9,0.140351,0.870087,0.525894,0.856,0.00934579,0.249344,
780,10,0.473608,0.800911,0.488684,0.924,0.025974,0.570904,
780,11,0.520477,0.67888,0.55777,0.948,0.0337553,0.462527,
780,12,0.720633,0.58202,0.69326,0.94,0.0340426,0.442209,
780,13,0.537373,0.758616,0.675666,0.94,0.0510638,0.545178,
780,14,0.105908,0.4736,0.597215,0.912,0.0307018,0.132739,
780,15,0.186332,0.736918,0.500034,0.868,0.0276498,0.257032,
780,16,0.21655,0.135218,0.637666,0.928,0.00431034,0.484013,
780,17,0.324141,0.149675,0.473635,0.876,0.0136986,0.657692,
780,18,0.222321,0.386489,0.492828,0.896,0.0357143,0.323892,
780,19,0.902598,0.44995,0.504099,0.94,0.00425532,0.42682,
800,0,0.592845,0.844266,0.855619,0.94,0.0468085,0.544419,
800,1,0.857946,0.847252,0.842002,0.948,0.00421941,0.382113,
800,2,0.623564,0.384382,0.700157,0.9,0,0.638292,
800,3,0.297535,0.056713,0.540526,0.92,0.0217391,0.588274,
800,4,0.272656,0.477665,0.596749,0.912,0.0175439,0.311938,
800,5,0.812169,0.479977,0.566022,0.948,0.0168776,0.448219,
800,6,0.392785,0.836079,0.554003,0.94,0.0425532,0.498376,
800,7,0.337396,0.648172,0.520074,0.932,0.0772532,0.419404,
800,8,0.368242,0.957155,0.573164,0.924,0.0562771,0.429147,
800,9,0.140351,0.870087,-1.2614e+152,0.852,0.084507,0.249344,
800,10,0.473608,0.800911,0.591507,0.932,0.0643777,0.570904,
800,11,0.520477,0.67888,3.3867e+152,0.952,0.0336134,0.462527,
800,12,0.720633,0.58202,0.585884,0.948,0.0675105,0.442209,
800,13,0.537373,0.758616,0.600419,0.936,0.0726496,0.545178,
800,14,0.105908,0.4736,0.705571,0.916,0.0174672,0.132739,
800,15,0.186332,0.736918,0.611701,0.86,0.0139535,0.257032,
800,16,0.21655,0.135218,0.858043,0.932,0.0214592,0.484013,
800,17,0.324141,0.149675,0.603556,0.88,0.05,0.657692,
800,18,0.222321,0.386489,-1.40139e+229,0.888,0.018018,0.323892,
800,19,0.902598,0.44995,0.545123,0.94,0.0212766,0.42682,
820,0,0.592845,0.844266,0.704006,0.94,0.0680851,0.544419,
820,1,0.857946,0.847252,0.527149,0.964,0.00414938,0.382113,
820,2,0.623564,0.384382,0.618016,0.908,0.00440529,0.638292,
820,3,0.297535,0.056713,0.467512,0.916,0.0436681,0.588274,
820,4,0.272656,0.477665,0.389997,0.9,0.0222222,0.311938,
820,5,0.812169,0.479977,0.543881,0.952,0.0462185,0.448219,
820,6,0.392785,0.836079,3.79785e+215,0.944,0.0889831,0.498376,
820,7,0.337396,0.648172,0.599497,0.924,0.0649351,0.419404,
820,8,0.368242,0.957155,0.641868,0.924,0.0606061,0.429147,
820,9,0.140351,0.870087,0.660281,0.848,0.0377358,0.249344,
820,10,0.473608,0.800911,0.6302,0.924,0.030303,0.570904,
820,11,0.520477,0.67888,0.569452,0.948,0.0590717,0.462527,
820,12,0.720633,0.58202,0.560191,0.952,0.0798319,0.442209,
820,13,0.537373,0.758616,3.9328e+75,0.944,0.0932203,0.545178,
820,14,0.105908,0.4736,0.69854,0.908,0.0132159,0.132739,
820,15,0.186332,0.736918,0.546832,0.856,0.0046729,0.257032,
820,16,0.21655,0.135218,-7.97713e+229,0.936,0.034188,0.484013,
820,17,0.324141,0.149675,0.613908,0.872,0.0137615,0.657692,
820,18,0.222321,0.386489,0.537684,0.892,0.0538117,0.323892,
820,19,0.902598,0.44995,-1.31269e+229,0.948,0,0.42682,
840,0,0.592845,0.844266,-1.33523e+229,0.932,0.00858369,0.544419,
840,1,0.857946,0.847252,0.531076,0.964,0.0124481,0.382113,
840,2,0.623564,0.384382,0.62092,0.908,0.0176211,0.638292,
840,3,0.297535,0.056713,0.6388,0.904,0.0221239,0.588274,
840,4,0.272656,0.477665,0.461237,0.904,0.0486726,0.311938,
840,5,0.812169,0.479977,0.470987,0.96,0.0166667,0.448219,
840,6,0.392785,0.836079,-1.32386e+229,0.94,0.0723404,0.498376,
840,7,0.337396,0.648172,0.519947,0.924,0.038961,0.419404,
840,8,0.368242,0.957155,0.382522,0.928,0.0775862,0.429147,
840,9,0.140351,0.870087,-1.44701e+229,0.86,0.0139535,0.249344,
840,10,0.473608,0.800911,0.516475,0.92,0.073913,0.570904,
840,11,0.520477,0.67888,0.638546,0.952,0.0504202,0.462527,
840,12,0.720633,0.58202,0.568561,0.956,0.041841,0.442209,
840,13,0.537373,0.758616,0.718347,0.944,0.0677966,0.545178,
840,14,0.105908,0.4736,0.457544,0.912,0.0307018,0.132739,
840,15,0.186332,0.736918,0.623998,0.86,0.0186047,0.257032,
840,16,0.21655,0.135218,0.495306,0.916,0.0393013,0.484013,
840,17,0.324141,0.149675,0.557322,0.844,0,0.657692,
840,18,0.222321,0.386489,0.764732,0.896,0.03125,0.323892,
840,19,0.902598,0.44995,0.523835,0.948,0.0168776,0.42682,
860,0,0.592845,0.844266,0.859449,0.94,0.0808511,0.544419,
860,1,0.857946,0.847252,0.734305,0.968,0,0.382113,
860,2,0.623564,0.384382,0.479983,0.9,0.00888889,0.638292,
860,3,0.297535,0.056713,0.517321,0.892,0.0044843,0.588274,
860,4,0.272656,0.477665,0.649236,0.904,0.0132743,0.311938,
860,5,0.812169,0.479977,0.608917,0.952,0.0168067,0.448219,
860,6,0.392785,0.836079,0.6483,0.936,0.0854701,0.498376,
860,7,0.337396,0.648172,0.644423,0.924,0.0519481,0.419404,
860,8,0.368242,0.957155,0.630877,0.924,0.0562771,0.429147,
860,9,0.140351,0.870087,0.714241,0.852,0.0375587,0.249344,
860,10,0.473608,0.800911,0.6119,0.924,0.0692641,0.570904,
860,11,0.520477,0.67888,0.452547,0.956,0.083682,0.462527,
860,12,0.720633,0.58202,0.61265,0.956,0.041841,0.442209,
860,13,0.537373,0.758616,0.497225,0.948,0.0253165,0.545178,
860,14,0.105908,0.4736,0.585444,0.9,0.00888889,0.132739,
860,15,0.186332,0.736918,0.489414,0.856,0.046729,0.257032,
860,16,0.21655,0.135218,0.486806,0.916,0.0218341,0.484013,
860,17,0.324141,0.149675,0.522775,0.864,0.0324074,0.657692,
860,18,0.222321,0.386489,0.601931,0.912,0.0131579,0.323892,
860,19,0.902598,0.44995,0.666351,0.956,0.0251046,0.42682,
880,0,0.592845,0.844266,0.463417,0.94,0.0340426,0.544419,
880,1,0.857946,0.847252,0.410402,0.968,0,0.382113,
880,2,0.623564,0.384382,1.18884e+152,0.904,0,0.638292,
880,3,0.297535,0.056713,0.55417,0.892,0.0179372,0.588274,
880,4,0.272656,0.477665,0.505357,0.896,0.0535714,0.311938,
880,5,0.812169,0.479977,-1.29628e+229,0.96,0.0125,0.448219,
880,6,0.392785,0.836079,0.723266,0.94,0.0425532,0.498376,
880,7,0.337396,0.648172,0.736057,0.924,0.025974,0.419404,
880,8,0.368242,0.957155,0.495555,0.924,0.04329,0.429147,
880,9,0.140351,0.870087,0.472443,0.852,0.0234742,0.249344,
880,10,0.473608,0.800911,0.479514,0.928,0.0474138,0.570904,
880,11,0.520477,0.67888,0.689568,0.952,0.0756303,0.462527,
880,12,0.720633,0.58202,0.468382,0.952,0.0336134,0.442209,
880,13,0.537373,0.758616,0.541724,0.936,0.0897436,0.545178,
880,14,0.105908,0.4736,0.534188,0.904,0.0221239,0.132739,
880,15,0.186332,0.736918,0.471634,0.868,0.0276498,0.257032,
880,16,0.21655,0.135218,0.574176,0.924,0.00865801,0.484013,
880,17,0.324141,0.149675,0.473155,0.876,0.0410959,0.657692,
880,18,0.222321,0.386489,0.461974,0.916,0.0480349,0.323892,
880,19,0.902598,0.44995,0.565828,0.96,0.0291667,0.42682,
900,0,0.592845,0.844266,0.622829,0.92,0.0434783,0.544419,
900,1,0.857946,0.847252,0.443539,0.968,0,0.382113,
900,2,0.623564,0.384382,0.465223,0.912,0.0263158,0.638292,
900,3,0.297535,0.056713,2.76541e+229,0.9,0.0266667,0.588274,
900,4,0.272656,0.477665,1.3827e+229,0.9,0.0222222,0.311938,
900,5,0.812169,0.479977,0.538081,0.96,0.0375,0.448219,
900,6,0.392785,0.836079,0.5762,0.94,0.00851064,0.498376,
900,7,0.337396,0.648172,9.95859e+74,0.932,0.0343348,0.419404,
900,8,0.368242,0.957155,0.611531,0.932,0.0257511,0.429147,
900,9,0.140351,0.870087,1.25551e+152,0.856,0.0280374,0.249344,
900,10,0.473608,0.800911,0.625347,0.916,0.0742358,0.570904,
900,11,0.520477,0.67888,0.540377,0.948,0.07173,0.462527,
900,12,0.720633,0.58202,9.0312e+152,0.952,0.0462185,0.442209,
900,13,0.537373,0.758616,8.03739e+152,0.936,0.042735,0.545178,
900,14,0.105908,0.4736,0.366966,0.904,0.0221239,0.132739,
900,15,0.186332,0.736918,1.22684e+152,0.876,0.0365297,0.257032,
900,16,0.21655,0.135218,0.518528,0.928,0.0301724,0.484013,
900,17,0.324141,0.149675,0.521232,0.86,0.0372093,0.657692,
900,18,0.222321,0.386489,0.421502,0.912,0.0263158,0.323892,
900,19,0.902598,0.44995,-2.22048e+152,0.968,0.0247934,0.42682,
920,0,0.592845,0.844266,1.16311e+152,0.924,0.0519481,0.544419,
920,1,0.857946,0.847252,0.468392,0.968,0.00413223,0.382113,
920,2,0.623564,0.384382,1.3951e+229,0.892,0.0313901,0.638292,
920,3,0.297535,0.056713,0.771576,0.912,0.0482456,0.588274,
920,4,0.272656,0.477665,1.3827e+229,0.9,0.0177778,0.311938,
920,5,0.812169,0.479977,0.457546,0.956,0.0083682,0.448219,
920,6,0.392785,0.836079,0.575297,0.928,0.0603448,0.498376,
920,7,0.337396,0.648172,-9.95859e+74,0.932,0.0300429,0.419404,
920,8,0.368242,0.957155,0.734689,0.944,0.0677966,0.429147,
920,9,0.140351,0.870087,0.534043,0.868,0.0322581,0.249344,
920,10,0.473608,0.800911,0.459909,0.904,0.0442478,0.570904,
920,11,0.520477,0.67888,-1.31269e+229,0.948,0.0506329,0.462527,
920,12,0.720633,0.58202,0.627581,0.948,0.0421941,0.442209,
920,13,0.537373,0.758616,-1.32952e+229,0.936,0.0213675,0.545178,
920,14,0.105908,0.4736,0.705215,0.896,0,0.132739,
920,15,0.186332,0.736918,0.629986,0.884,0.0497738,0.257032,
920,16,0.21655,0.135218,0.498767,0.936,0.0299145,0.484013,
920,17,0.324141,0.149675,0.411189,0.848,0,0.657692,
920,18,0.222321,0.386489,0.539513,0.916,0.0262009,0.323892,
920,19,0.902598,0.44995,1.30171e+229,0.956,0.0083682,0.42682,
940,0,0.592845,0.844266,0.797686,0.924,0.025974,0.544419,
940,1,0.857946,0.847252,0.495489,0.964,0.0124481,0.382113,
940,2,0.623564,0.384382,0.413642,0.896,0.00892857,0.638292,
940,3,0.297535,0.056713,0.583038,0.896,0.00892857,0.588274,
940,4,0.272656,0.477665,0.424508,0.904,0.0132743,0.311938,
940,5,0.812169,0.479977,0.63304,0.952,0.012605,0.448219,
940,6,0.392785,0.836079,0.619908,0.936,0.0299145,0.498376,
940,7,0.337396,0.648172,0.475203,0.94,0.0553191,0.419404,
940,8,0.368242,0.957155,0.480991,0.948,0.0548523,0.429147,
940,9,0.140351,0.870087,0.48247,0.864,0.0138889,0.249344,
940,10,0.473608,0.800911,-1.35855e+229,0.916,0.0393013,0.570904,
940,11,0.520477,0.67888,0.546521,0.948,0.0590717,0.462527,
940,12,0.720633,0.58202,0.498302,0.948,0.0168776,0.442209,
940,13,0.537373,0.758616,0.478465,0.928,0.0344828,0.545178,
940,14,0.105908,0.4736,0.624796,0.896,0.00892857,0.132739,
940,15,0.186332,0.736918,0.488314,0.88,0.0181818,0.257032,
940,16,0.21655,0.135218,0.544404,0.928,0.0215517,0.484013,
940,17,0.324141,0.149675,0.554519,0.852,0.0375587,0.657692,
940,18,0.222321,0.386489,1.01325e+75,0.916,0.0393013,0.323892,
940,19,0.902598,0.44995,0.517964,0.948,0.021097,0.42682,
960,0,0.592845,0.844266,0.498399,0.924,0.0909091,0.544419,
960,1,0.857946,0.847252,0.585395,0.968,0,0.382113,
960,2,0.623564,0.384382,0.451024,0.9,0.0266667,0.638292,
960,3,0.297535,0.056713,-1.40139e+229,0.888,0.0405405,0.588274,
960,4,0.272656,0.477665,0.534447,0.896,0.00446429,0.311938,
960,5,0.812169,0.479977,2.2578e+152,0.952,0.0336134,0.448219,
960,6,0.392785,0.836079,0.37674,0.948,0.105485,0.498376,
960,7,0.337396,0.648172,0.671301,0.948,0.0590717,0.419404,
960,8,0.368242,0.957155,0.527617,0.944,0.0677966,0.429147,
960,9,0.140351,0.870087,-1.21574e+152,0.884,0.0226244,0.249344,
960,10,0.473608,0.800911,-8.03585e+75,0.924,0.0649351,0.570904,
960,11,0.520477,0.67888,-1.30171e+229,0.956,0.0460251,0.462527,
960,12,0.720633,0.58202,0.592838,0.948,0.0464135,0.442209,
960,13,0.537373,0.758616,0.529818,0.932,0.0386266,0.545178,
960,14,0.105908,0.4736,0.576051,0.876,0,0.132739,
960,15,0.186332,0.736918,0.522974,0.856,0.0280374,0.257032,
960,16,0.21655,0.135218,0.606974,0.916,0.00873362,0.484013,
960,17,0.324141,0.149675,0.645745,0.852,0.0516432,0.657692,
960,18,0.222321,0.386489,-1.35855e+229,0.916,0.0305677,0.323892,
960,19,0.902598,0.44995,1.29628e+229,0.96,0.00833333,0.42682,
980,0,0.592845,0.844266,0.759824,0.932,0.0300429,0.544419,
980,1,0.857946,0.847252,0.489783,0.968,0.0206612,0.382113,
980,2,0.623564,0.384382,0.592462,0.908,0.0264317,0.638292,
980,3,0.297535,0.056713,-1.40773e+229,0.884,0.0226244,0.588274,
980,4,0.272656,0.477665,-1.35855e+229,0.916,0.0305677,0.311938,
980,5,0.812169,0.479977,0.633489,0.952,0.0588235,0.448219,
980,6,0.392785,0.836079,-1.13847e+152,0.944,0.059322,0.498376,
980,7,0.337396,0.648172,0.599075,0.944,0.0720339,0.419404,
980,8,0.368242,0.957155,-1.14331e+152,0.94,0.0468085,0.429147,
980,9,0.140351,0.870087,0.538515,0.872,0.0229358,0.249344,
980,10,0.473608,0.800911,0.531686,0.92,0.0217391,0.570904,
980,11,0.520477,0.67888,0.61258,0.952,0.0336134,0.462527,
980,12,0.720633,0.58202,0.533679,0.944,0.0635593,0.442209,
980,13,0.537373,0.758616,0.359689,0.928,0.0258621,0.545178,
980,14,0.105908,0.4736,0.644445,0.88,0.00454545,0.132739,
980,15,0.186332,0.736918,0.485242,0.848,0.0424528,0.257032,
980,16,0.21655,0.135218,0.582957,0.924,0.00865801,0.484013,
980,17,0.324141,0.149675,0.603024,0.864,0.0277778,0.657692,
980,18,0.222321,0.386489,0.371798,0.908,0.0132159,0.323892,
980,19,0.902598,0.44995,0.657209,0.952,0.0294118,0.42682,
1000,0,0.592845,0.844266,0.555297,0.924,0.103896,0.544419,
1000,1,0.857946,0.847252,0.499117,0.964,0,0.382113,
1000,2,0.623564,0.384382,0.695781,0.904,0.0309735,0.638292,
1000,3,0.297535,0.056713,0.627185,0.896,0.0267857,0.588274,
1000,4,0.272656,0.477665,0.656343,0.908,0.0132159,0.311938,
1000,5,0.812169,0.479977,0.585311,0.956,0.0251046,0.448219,
1000,6,0.392785,0.836079,0.59571,0.952,0.0546218,0.498376,
1000,7,0.337396,0.648172,-6.61932e+229,0.94,0.0595745,0.419404,
1000,8,0.368242,0.957155,0.519602,0.94,0.0340426,0.429147,
1000,9,0.140351,0.870087,0.491086,0.872,0.0504587,0.249344,
1000,10,0.473608,0.800911,1.21211e+230,0.924,0.0779221,0.570904,
1000,11,0.520477,0.67888,0.398129,0.952,0.0294118,0.462527,
1000,12,0.720633,0.58202,0.389223,0.936,0.025641,0.442209,
1000,13,0.537373,0.758616,0.490107,0.944,0.0169492,0.545178,
1000,14,0.105908,0.4736,0.798796,0.88,0.00454545,0.132739,
1000,15,0.186332,0.736918,0.53766,0.864,0.0601852,0.257032,
1000,16,0.21655,0.135218,0.474105,0.932,0.0343348,0.484013,
1000,17,0.324141,0.149675,0.692602,0.86,0.0232558,0.657692,
1000,18,0.222321,0.386489,0.469664,0.912,0.0263158,0.323892,
1000,19,0.902598,0.44995,0.565883,0.956,0,0.42682,
1020,0,0.592845,0.844266,0.870417,0.928,0.0387931,0.544419,
1020,1,0.857946,0.847252,-1.12418e+152,0.956,0.0083682,0.382113,
1020,2,0.623564,0.384382,0.837057,0.912,0.0175439,0.638292,
1020,3,0.297535,0.056713,1.0645,0.908,0.0132159,0.588274,
1020,4,0.272656,0.477665,0.776085,0.904,0.0132743,0.311938,
1020,5,0.812169,0.479977,0.668248,0.96,0.0125,0.448219,
1020,6,0.392785,0.836079,0.652972,0.952,0.0672269,0.498376,
1020,7,0.337396,0.648172,0.657533,0.948,0.0506329,0.419404,
1020,8,0.368242,0.957155,1.1482e+152,0.936,0.0384615,0.429147,
1020,9,0.140351,0.870087,0.480748,0.86,0.055814,0.249344,
1020,10,0.473608,0.800911,0.689685,0.936,0.042735,0.570904,
1020,11,0.520477,0.67888,5.5397e+217,0.952,0.0798319,0.462527,
1020,12,0.720633,0.58202,0.542356,0.944,0.029661,0.442209,
1020,13,0.537373,0.758616,0.729567,0.928,0.0905172,0.545178,
1020,14,0.105908,0.4736,0.720498,0.88,0.0181818,0.132739,
1020,15,0.186332,0.736918,0.667816,0.856,0.0420561,0.257032,
1020,16,0.21655,0.135218,0.547937,0.928,0.0431034,0.484013,
1020,17,0.324141,0.149675,2.12876e+75,0.872,0.0183486,0.657692,
1020,18,0.222321,0.386489,0.545465,0.908,0.0792952,0.323892,
1020,19,0.902598,0.44995,0.576536,0.956,0.0167364,0.42682,
1040,0,0.592845,0.844266,0.52671,0.94,0.0680851,0.544419,
1040,1,0.857946,0.847252,0.72246,0.956,0.0083682,0.382113,
1040,2,0.623564,0.384382,1.01325e+75,0.916,0.0174672,0.638292,
1040,3,0.297535,0.056713,0.582071,0.904,0.0353982,0.588274,
1040,4,0.272656,0.477665,-2.37768e+152,0.904,0.0221239,0.311938,
1040,5,0.812169,0.479977,0.744152,0.968,0.0330579,0.448219,
1040,6,0.392785,0.836079,0.465171,0.96,0.05,0.498376,
1040,7,0.337396,0.648172,1.12418e+152,0.956,0.0585774,0.419404,
1040,8,0.368242,0.957155,0.48972,0.936,0.042735,0.429147,
1040,9,0.140351,0.870087,0.471521,0.848,0.0235849,0.249344,
1040,10,0.473608,0.800911,0.50843,0.928,0.0344828,0.570904,
1040,11,0.520477,0.67888,0.553806,0.948,0.0548523,0.462527,
1040,12,0.720633,0.58202,0.43164,0.952,0.0294118,0.442209,
1040,13,0.537373,0.758616,0.505077,0.928,0.0431034,0.545178,
1040,14,0.105908,0.4736,0.489103,0.876,0.0410959,0.132739,
1040,15,0.186332,0.736918,0.500432,0.84,0.0333333,0.257032,
1040,16,0.21655,0.135218,0.838534,0.928,0.012931,0.484013,
1040,17,0.324141,0.149675,0.504035,0.876,0.0365297,0.657692,
1040,18,0.222321,0.386489,0.491431,0.92,0.0347826,0.323892,
1040,19,0.902598,0.44995,-1.29091e+229,0.964,0.0165975,0.42682,
1060,0,0.592845,0.844266,0.847032,0.936,0.0641026,0.544419,
1060,1,0.857946,0.847252,0.69052,0.96,0,0.382113,
1060,2,0.623564,0.384382,0.507379,0.908,0.0132159,0.638292,
1060,3,0.297535,0.056713,0.423828,0.908,0.0132159,0.588274,
1060,4,0.272656,0.477665,0.506037,0.908,0.0132159,0.311938,
1060,5,0.812169,0.479977,0.750825,0.964,0.0497925,0.448219,
1060,6,0.392785,0.836079,0.508969,0.956,0.0460251,0.498376,
1060,7,0.337396,0.648172,-9.70858e+74,0.956,0.0878661,0.419404,
1060,8,0.368242,0.957155,0.558778,0.936,0.034188,0.429147,
1060,9,0.140351,0.870087,0.556993,0.84,0.0142857,0.249344,
1060,10,0.473608,0.800911,0.457177,0.928,0.0344828,0.570904,
1060,11,0.520477,0.67888,0.719199,0.956,0.0460251,0.462527,
1060,12,0.720633,0.58202,0.639863,0.952,0.0714286,0.442209,
1060,13,0.537373,0.758616,0.556979,0.936,0.0512821,0.545178,
1060,14,0.105908,0.4736,0.582211,0.876,0.0136986,0.132739,
1060,15,0.186332,0.736918,0.579242,0.852,0.0422535,0.257032,
1060,16,0.21655,0.135218,0.679274,0.928,0.0258621,0.484013,
1060,17,0.324141,0.149675,0.631493,0.892,0.0269058,0.657692,
1060,18,0.222321,0.386489,0.586281,0.924,0.038961,0.323892,
1060,19,0.902598,0.44995,0.558323,0.964,0.0207469,0.42682,
1080,0,0.592845,0.844266,1.34098e+229,0.928,0.0387931,0.544419,
1080,1,0.857946,0.847252,3.37253e+152,0.956,0,0.382113,
1080,2,0.623564,0.384382,0.710113,0.9,0.0311111,0.638292,
1080,3,0.297535,0.056713,1.3827e+229,0.9,0.0133333,0.588274,
1080,4,0.272656,0.477665,0.740352,0.904,0.0265487,0.311938,
1080,5,0.812169,0.479977,0.474407,0.96,0.025,0.448219,
1080,6,0.392785,0.836079,0.584061,0.956,0.0627615,0.498376,
1080,7,0.337396,0.648172,0.53276,0.948,0.0590717,0.419404,
1080,8,0.368242,0.957155,0.515969,0.924,0.0779221,0.429147,
1080,9,0.140351,0.870087,0.672843,0.848,0.0471698,0.249344,
1080,10,0.473608,0.800911,1.32952e+229,0.936,0.0213675,0.570904,
1080,11,0.520477,0.67888,0.588011,0.96,0.0666667,0.462527,
1080,12,0.720633,0.58202,0.545873,0.96,0.00833333,0.442209,
1080,13,0.537373,0.758616,0.592865,0.94,0.0595745,0.545178,
1080,14,0.105908,0.4736,0.536724,0.876,0.0182648,0.132739,
1080,15,0.186332,0.736918,0.534393,0.86,0.0232558,0.257032,
1080,16,0.21655,0.135218,0.580008,0.928,0.0387931,0.484013,
1080,17,0.324141,0.149675,0.526833,0.892,0.00896861,0.657692,
1080,18,0.222321,0.386489,-1.16817e+152,0.92,0.0347826,0.323892,
1080,19,0.902598,0.44995,-1.28557e+229,0.968,0.0206612,0.42682,
1100,0,0.592845,0.844266,0.811788,0.936,0.0555556,0.544419,
1100,1,0.857946,0.847252,0.44658,0.956,0.0209205,0.382113,
1100,2,0.623564,0.384382,0.882333,0.9,0.0311111,0.638292,
1100,3,0.297535,0.056713,0.633025,0.916,0,0.588274,
1100,4,0.272656,0.477665,0.596947,0.9,0.0488889,0.311938,
1100,5,0.812169,0.479977,1.13127,0.968,0.0330579,0.448219,
1100,6,0.392785,0.836079,0.508597,0.952,0.0588235,0.498376,
1100,7,0.337396,0.648172,0.615608,0.944,0.059322,0.419404,
1100,8,0.368242,0.957155,-4.02295e+229,0.928,0.0732759,0.429147,
1100,9,0.140351,0.870087,0.538453,0.872,0,0.249344,
1100,10,0.473608,0.800911,0.546396,0.94,0.0425532,0.570904,
1100,11,0.520477,0.67888,0.581277,0.956,0.0292887,0.462527,
1100,12,0.720633,0.58202,0.574243,0.96,0.0375,0.442209,
1100,13,0.537373,0.758616,0.464052,0.932,0.0515021,0.545178,
1100,14,0.105908,0.4736,-4.20383e+229,0.888,0.027027,0.132739,
1100,15,0.186332,0.736918,0.725893,0.86,0.0232558,0.257032,
1100,16,0.21655,0.135218,-9.87383e+74,0.94,0.0553191,0.484013,
1100,17,0.324141,0.149675,0.684182,0.888,0.00900901,0.657692,
1100,18,0.222321,0.386489,-1.01325e+75,0.916,0.0218341,0.323892,
1100,19,0.902598,0.44995,0.663888,0.968,0.0330579,0.42682,
1120,0,0.592845,0.844266,0.649032,0.944,0.0508475,0.544419,
1120,1,0.857946,0.847252,0.521093,0.96,0,0.382113,
1120,2,0.623564,0.384382,0.78465,0.892,0.0358744,0.638292,
1120,3,0.297535,0.056713,0.632116,0.908,0.0176211,0.588274,
1120,4,0.272656,0.477665,0.880949,0.892,0.0313901,0.311938,
1120,5,0.812169,0.479977,0.617775,0.972,0.0164609,0.448219,
1120,6,0.392785,0.836079,0.716756,0.956,0.0209205,0.498376,
1120,7,0.337396,0.648172,0.708462,0.948,0.0506329,0.419404,
1120,8,0.368242,0.957155,-1.00015e+75,0.928,0.0474138,0.429147,
1120,9,0.140351,0.870087,0.515356,0.856,0,0.249344,
1120,10,0.473608,0.800911,0.592803,0.944,0.0847458,0.570904,
1120,11,0.520477,0.67888,0.516557,0.964,0.06639,0.462527,
1120,12,0.720633,0.58202,0.614293,0.964,0.06639,0.442209,
1120,13,0.537373,0.758616,-1.14331e+152,0.94,0.0851064,0.545178,
1120,14,0.105908,0.4736,0.485563,0.888,0.0135135,0.132739,
1120,15,0.186332,0.736918,0.799302,0.876,0.0365297,0.257032,
1120,16,0.21655,0.135218,0.570811,0.944,0.0211864,0.484013,
1120,17,0.324141,0.149675,0.573326,0.884,0.0542986,0.657692,
1120,18,0.222321,0.386489,0.600871,0.916,0.0567686,0.323892,
1120,19,0.902598,0.44995,0.553295,0.968,0.0165289,0.42682,
1140,0,0.592845,0.844266,0.867535,0.948,0.0590717,0.544419,
1140,1,0.857946,0.847252,0.667158,0.952,0.00840336,0.382113,
1140,2,0.623564,0.384382,0.577954,0.892,0.0224215,0.638292,
1140,3,0.297535,0.056713,0.565817,0.916,0.0262009,0.588274,
1140,4,0.272656,0.477665,0.561355,0.9,0.0266667,0.311938,
1140,5,0.812169,0.479977,0.847202,0.972,0.0411523,0.448219,
1140,6,0.392785,0.836079,0.600784,0.948,0.0759494,0.498376,
1140,7,0.337396,0.648172,0.574015,0.948,0.0126582,0.419404,
1140,8,0.368242,0.957155,0.570893,0.936,0.0555556,0.429147,
1140,9,0.140351,0.870087,0.471886,0.872,0.0229358,0.249344,
1140,10,0.473608,0.800911,0.587549,0.936,0.0641026,0.570904,
1140,11,0.520477,0.67888,0.603047,0.956,0.0292887,0.462527,
1140,12,0.720633,0.58202,-9.62801e+74,0.964,0.0539419,0.442209,
1140,13,0.537373,0.758616,0.69937,0.936,0.0641026,0.545178,
1140,14,0.105908,0.4736,0.741664,0.9,0.0133333,0.132739,
1140,15,0.186332,0.736918,0.737446,0.88,0.05,0.257032,
1140,16,0.21655,0.135218,0.677369,0.952,0.0210084,0.484013,
1140,17,0.324141,0.149675,0.59028,0.892,0.0493274,0.657692,
1140,18,0.222321,0.386489,0.593835,0.908,0.0352423,0.323892,
1140,19,0.902598,0.44995,0.589005,0.964,0.0373444,0.42682,
1160,0,0.592845,0.844266,0.609555,0.944,0.0254237,0.544419,
1160,1,0.857946,0.847252,0.785512,0.948,0.00843882,0.382113,
1160,2,0.623564,0.384382,0.557551,0.872,0.00458716,0.638292,
1160,3,0.297535,0.056713,0.543148,0.916,0.0131004,0.588274,
1160,4,0.272656,0.477665,0.533513,0.896,0.0223214,0.311938,
1160,5,0.812169,0.479977,0.478085,0.976,0.0286885,0.448219,
1160,6,0.392785,0.836079,0.614294,0.944,0.0466102,0.498376,
1160,7,0.337396,0.648172,0.542428,0.936,0.0555556,0.419404,
1160,8,0.368242,0.957155,0.457379,0.936,0.017094,0.429147,
1160,9,0.140351,0.870087,0.57411,0.888,0.0540541,0.249344,
1160,10,0.473608,0.800911,0.681209,0.932,0.0944206,0.570904,
1160,11,0.520477,0.67888,0.71509,0.956,0.0585774,0.462527,
1160,12,0.720633,0.58202,0.672148,0.964,0.0456432,0.442209,
1160,13,0.537373,0.758616,0.587729,0.932,0.0600858,0.545178,
1160,14,0.105908,0.4736,0.66131,0.904,0.0176991,0.132739,
1160,15,0.186332,0.736918,0.577088,0.88,0.0363636,0.257032,
1160,16,0.21655,0.135218,0.592836,0.96,0.075,0.484013,
1160,17,0.324141,0.149675,0.470139,0.896,0.0178571,0.657692,
1160,18,0.222321,0.386489,0.54956,0.908,0.0396476,0.323892,
