generation,population1,population2,ld,f_st
1700,10,18,0.00673827,0.0547334
1700,10,19,0.00931605,0.0714361
1700,11,12,0.00366986,0.0238133
1700,11,13,0.00325816,0.0191074
1700,11,14,0.00782978,0.0677706
1700,11,15,0.00418013,0.0352402
1700,11,16,0.0104271,0.0830687
1700,11,17,0.0115524,0.0948751
1700,11,18,0.00735637,0.0626636
1700,11,19,0.00674787,0.0470376
1700,12,13,0.00377471,0.0279211
1700,12,14,0.0107933,0.0850746
1700,12,15,0.00646876,0.0600451
1700,12,16,0.0122114,0.0925419
1700,12,17,0.0129129,0.0972278
1700,12,18,0.00924508,0.0743422
1700,12,19,0.00467606,0.0305449
1700,13,14,0.00769714,0.0650543
1700,13,15,0.00398132,0.0324624
1700,13,16,0.0102593,0.0828476
1700,13,17,0.012017,0.0960702
1700,13,18,0.00684217,0.0604363
1700,13,19,0.00812913,0.0613958
1700,14,15,0.00497008,0.0364699
1700,14,16,0.00626166,0.0527871
1700,14,17,0.00670141,0.0526797
1700,14,18,0.00392911,0.0238764
1700,14,19,0.0195552,0.12608
1700,15,16,0.00862112,0.0690391
1700,15,17,0.00846744,0.0710613
1700,15,18,0.00596901,0.0455714
1700,15,19,0.0138929,0.10052
1700,16,17,0.00367413,0.0241309
1700,16,18,0.0047574,0.0335116
1700,16,19,0.0163541,0.115245
1700,17,18,0.00574307,0.0421709
1700,17,19,0.0196176,0.126409
1700,18,19,0.0162347,0.108515
1800,0,1,0.00607947,0.0443006
1800,0,2,0.00656113,0.0529883
1800,0,3,0.0136839,0.0959414
1800,0,4,0.00676419,0.0584851
1800,0,5,0.00585646,0.0488931
1800,0,6,0.00297152,0.0157159
1800,0,7,0.00361862,0.0223815
1800,0,8,0.00300027,0.0154303
1800,0,9,0.00393015,0.029806
1800,0,10,0.00298047,0.0147503
1800,0,11,0.00324263,0.0146049
1800,0,12,0.00436543,0.0314295
1800,0,13,0.00318787,0.0151486
1800,0,14,0.0072703,0.0577904
1800,0,15,0.00419619,0.03264
1800,0,16,0.00878494,0.0707704
1800,0,17,0.00897928,0.0737974
1800,0,18,0.00725223,0.0626973
1800,0,19,0.0080389,0.0600844
1800,1,2,0.00964585,0.0696087
1800,1,3,0.0220778,0.134823
1800,1,4,0.0128027,0.0939921
1800,1,5,0.00994566,0.0734809
1800,1,6,0.00670749,0.0563969
1800,1,7,0.00666446,0.052802
1800,1,8,0.0066225,0.0526835
1800,1,9,0.00884931,0.0694424
1800,1,10,0.00685403,0.0544097
1800,1,11,0.00635612,0.0493658
1800,1,12,0.00797628,0.0596729
1800,1,13,0.0067986,0.052928
1800,1,14,0.0142057,0.104028
1800,1,15,0.00971168,0.0752622
1800,1,16,0.0175755,0.120655
1800,1,17,0.0161244,0.107664
1800,1,18,0.0136459,0.100902
1800,1,19,0.0107721,0.0781545
1800,2,3,0.022289,0.13664
1800,2,4,0.0154002,0.111507
1800,2,5,0.002763,0.0104937
1800,2,6,0.00812195,0.0676692
1800,2,7,0.00837284,0.0689869
1800,2,8,0.00750159,0.0623652
1800,2,9,0.0110896,0.087136
1800,2,10,0.00778512,0.0617812
1800,2,11,0.00700575,0.056382
1800,2,12,0.0034548,0.0203934
1800,2,13,0.00624626,0.0491478
1800,2,14,0.0181554,0.121112
1800,2,15,0.0127906,0.0942867
1800,2,16,0.0151515,0.107198
1800,2,17,0.0166052,0.112821
1800,2,18,0.0148324,0.107732
1800,2,19,0.00280875,0.0204217
1800,3,4,0.0111148,0.087967
1800,3,5,0.0210137,0.130225
1800,3,6,0.0116023,0.0843949
1800,3,7,0.0121357,0.091111
1800,3,8,0.0126068,0.0921031
1800,3,9,0.0115887,0.0820428
1800,3,10,0.0126388,0.0925722
1800,3,11,0.0148336,0.105142
1800,3,12,0.0175209,0.11963
1800,3,13,0.0137673,0.100116
1800,3,14,0.0118721,0.0923493
1800,3,15,0.0103566,0.0758839
1800,3,16,0.0034794,0.0251533
1800,3,17,0.00360083,0.0252528
1800,3,18,0.00663104,0.0543046
1800,3,19,0.024059,0.142666
1800,4,5,0.0129954,0.0963582
1800,4,6,0.00605724,0.0503742
1800,4,7,0.00522404,0.0420478
1800,4,8,0.00599346,0.0509504
1800,4,9,0.0062362,0.0539737
1800,4,10,0.00633541,0.0539858
1800,4,11,0.00666934,0.0575952
1800,4,12,0.00911249,0.0744304
1800,4,13,0.00652821,0.0524765
1800,4,14,0.00460176,0.0324697
1800,4,15,0.00435333,0.0311069
1800,4,16,0.00729123,0.0614619
1800,4,17,0.0069239,0.06207
1800,4,18,0.00477103,0.0408215
1800,4,19,0.0145998,0.102202
1800,5,6,0.00755889,0.0628763
1800,5,7,0.00761737,0.0619657
1800,5,8,0.00681238,0.0570151
1800,5,9,0.0103558,0.0815396
1800,5,10,0.00686117,0.0551584
1800,5,11,0.00636786,0.0526144
1800,5,12,0.003296,0.016259
1800,5,13,0.00557715,0.0460096
1800,5,14,0.0156089,0.110137
1800,5,15,0.0109111,0.0860113
1800,5,16,0.0144766,0.103484
1800,5,17,0.0155503,0.106427
1800,5,18,0.0125559,0.0954274
1800,5,19,0.0031867,0.0206465
1800,6,7,0.00304904,0.0148976
1800,6,8,0.00282911,0.0125786
1800,6,9,0.00329348,0.0227117
1800,6,10,0.00291853,0.0157555
1800,6,11,0.00318096,0.0156135
1800,6,12,0.00462572,0.0390708
1800,6,13,0.00290536,0.0142216
1800,6,14,0.00638133,0.0502865
1800,6,15,0.00329661,0.0199986
1800,6,16,0.00765933,0.063986
1800,6,17,0.00750919,0.0613323
1800,6,18,0.00623845,0.0538127
1800,6,19,0.00991839,0.0754602
1800,7,8,0.00323181,0.0198423
1800,7,9,0.00419769,0.0340053
1800,7,10,0.00336389,0.0195818
1800,7,11,0.00324042,0.0173227
1800,7,12,0.00517591,0.0416223
1800,7,13,0.00322433,0.0189221
1800,7,14,0.00540917,0.04161
1800,7,15,0.00348743,0.0230634
1800,7,16,0.0080161,0.0683862
1800,7,17,0.00760515,0.0652034
1800,7,18,0.00532976,0.0485454
1800,7,19,0.0094029,0.071213
1800,8,9,0.0033769,0.0204992
1800,8,10,0.00290703,0.0170367
1800,8,11,0.00328123,0.0181429
1800,8,12,0.0046092,0.0372867
1800,8,13,0.00293034,0.0145109
1800,8,14,0.00631228,0.0514441
1800,8,15,0.00374242,0.0261659
1800,8,16,0.00793532,0.0655397
1800,8,17,0.00834759,0.0693857
1800,8,18,0.00668063,0.0586876
1800,8,19,0.0098561,0.071806
1800,9,10,0.00375434,0.0285506
1800,9,11,0.00414807,0.0300258
1800,9,12,0.00593883,0.0515838
1800,9,13,0.00404404,0.0318145
1800,9,14,0.00638904,0.0520142
1800,9,15,0.00361275,0.0214519
1800,9,16,0.00701819,0.0572065
1800,9,17,0.00837475,0.0677685
1800,9,18,0.006218,0.0553526
1800,9,19,0.0125234,0.090782
1800,10,11,0.00314039,0.0159625
1800,10,12,0.00457017,0.0341744
1800,10,13,0.00308904,0.0162253
1800,10,14,0.00671267,0.0539913
1800,10,15,0.00357504,0.0247689
1800,10,16,0.00843294,0.0687862
1800,10,17,0.00827173,0.0684039
1800,10,18,0.00648794,0.0570925
1800,10,19,0.00920978,0.0672813
1800,11,12,0.00444777,0.0304676
1800,11,13,0.00321997,0.0156709
1800,11,14,0.00752541,0.0593905
1800,11,15,0.00422592,0.03027
1800,11,16,0.00900877,0.0727394
1800,11,17,0.00981437,0.080456
1800,11,18,0.0071694,0.0626101
1800,11,19,0.00867073,0.0645055
1800,12,13,0.00377982,0.0251156
1800,12,14,0.0118321,0.0870862
1800,12,15,0.00720177,0.0582674
1800,12,16,0.0109656,0.0869222
1800,12,17,0.0127978,0.0972377
1800,12,18,0.00963528,0.082195
1800,12,19,0.00434589,0.0282134
1800,13,14,0.0074688,0.0596041
1800,13,15,0.00423177,0.0344781
1800,13,16,0.00889271,0.073854
1800,13,17,0.00937313,0.0764494
1800,13,18,0.00710059,0.0617961
1800,13,19,0.0078487,0.060325
1800,14,15,0.00461354,0.031788
1800,14,16,0.00777713,0.0653548
1800,14,17,0.00729534,0.0641659
1800,14,18,0.00530842,0.0438388
1800,14,19,0.0196326,0.121715
1800,15,16,0.00647687,0.0496394
1800,15,17,0.00665397,0.0543338
1800,15,18,0.00475909,0.0395652
1800,15,19,0.0128367,0.0908124
1800,16,17,0.00305391,0.0214983
1800,16,18,0.00432429,0.0333354
1800,16,19,0.0169887,0.117309
1800,17,18,0.0042841,0.0319553
1800,17,19,0.0199841,0.126778
1800,18,19,0.0160344,0.112846
1900,0,1,0.00368069,0.0278972
1900,0,2,0.00561002,0.0437096
1900,0,3,0.0129437,0.0900027
1900,0,4,0.00716882,0.0599527
1900,0,5,0.00623783,0.0485241
1900,0,6,0.00323004,0.0169337
1900,0,7,0.00412369,0.0317259
1900,0,8,0.00303715,0.013078
1900,0,9,0.00404895,0.0294017
1900,0,10,0.003034,0.0149385
1900,0,11,0.00303359,0.0138062
1900,0,12,0.0037297,0.0281032
1900,0,13,0.00284092,0.0122657
1900,0,14,0.00784813,0.0663706
1900,0,15,0.00457624,0.035416
1900,0,16,0.00964159,0.0762076
1900,0,17,0.0100325,0.0769213
1900,0,18,0.00724462,0.0596087
1900,0,19,0.00548972,0.0425746
1900,1,2,0.00624802,0.048906
1900,1,3,0.0167898,0.109643
1900,1,4,0.0100479,0.0788835
1900,1,5,0.00597631,0.0479306
1900,1,6,0.00503396,0.0377891
1900,1,7,0.00637599,0.0509495
1900,1,8,0.00512445,0.0390297
1900,1,9,0.00687831,0.0526118
1900,1,10,0.00494152,0.0385686
1900,1,11,0.00443665,0.035405
1900,1,12,0.00557341,0.0454371
1900,1,13,0.00474923,0.0363032
1900,1,14,0.0116611,0.0880204
1900,1,15,0.00757411,0.0578089
1900,1,16,0.0145001,0.103591
1900,1,17,0.0146491,0.104107
1900,1,18,0.0113507,0.0829753
1900,1,19,0.00724609,0.0560908
1900,2,3,0.0209895,0.124885
1900,2,4,0.0144601,0.103165
1900,2,5,0.00272881,0.0139007
1900,2,6,0.00812109,0.0590572
1900,2,7,0.010401,0.0789178
1900,2,8,0.00696781,0.0551703
1900,2,9,0.00845591,0.0596977
1900,2,10,0.00795228,0.0625736
1900,2,11,0.00725643,0.0546428
1900,2,12,0.0034122,0.0193423
1900,2,13,0.0057514,0.0455501
1900,2,14,0.0172655,0.111213
1900,2,15,0.0110732,0.0795177
1900,2,16,0.0174119,0.114444
1900,2,17,0.0173913,0.111784
1900,2,18,0.013285,0.0922514
1900,2,19,0.00302014,0.020967
1900,3,4,0.0069673,0.054625
1900,3,5,0.0197838,0.12347
1900,3,6,0.0104792,0.0759237
1900,3,7,0.0122982,0.0888082
1900,3,8,0.0125009,0.0867917
1900,3,9,0.011771,0.0833013
1900,3,10,0.0107763,0.0769194
1900,3,11,0.0109502,0.0785311
1900,3,12,0.0149922,0.0993069
1900,3,13,0.0130008,0.0933559
1900,3,14,0.00942355,0.0714833
1900,3,15,0.00989727,0.0708845
1900,3,16,0.00333926,0.023219
1900,3,17,0.00367897,0.0247325
1900,3,18,0.00514755,0.0370263
1900,3,19,0.0205526,0.126456
1900,4,5,0.014365,0.101221
1900,4,6,0.00545492,0.0408602
1900,4,7,0.00464899,0.0357956
1900,4,8,0.00682037,0.0522074
1900,4,9,0.00669454,0.0535227
1900,4,10,0.00494524,0.0407684
1900,4,11,0.00580095,0.0463649
1900,4,12,0.00942918,0.0762663
1900,4,13,0.00654686,0.0541646
1900,4,14,0.00355139,0.0212743
1900,4,15,0.0045727,0.0318667
1900,4,16,0.00537559,0.0432724
1900,4,17,0.00571698,0.0473949
1900,4,18,0.00347766,0.0181134
1900,4,19,0.0159005,0.106516
1900,5,6,0.00799246,0.0588418
1900,5,7,0.0103231,0.0771929
1900,5,8,0.00823977,0.0597482
1900,5,9,0.00899897,0.0627962
1900,5,10,0.00904345,0.0685991
1900,5,11,0.00745051,0.0545104
1900,5,12,0.00360007,0.0203098
1900,5,13,0.00615449,0.0489252
1900,5,14,0.0166588,0.106871
1900,5,15,0.0117209,0.0813741
1900,5,16,0.0163632,0.112389
1900,5,17,0.015446,0.106745
1900,5,18,0.0130946,0.0914866
1900,5,19,0.00291706,0.0208161
1900,6,7,0.00324283,0.0165362
1900,6,8,0.0032417,0.0168264
1900,6,9,0.00365065,0.0229775
1900,6,10,0.00297124,0.0140933
1900,6,11,0.00311412,0.0148987
1900,6,12,0.00450893,0.0346164
1900,6,13,0.00324565,0.0183359
1900,6,14,0.00618513,0.0499605
1900,6,15,0.00358108,0.0182636
1900,6,16,0.0088962,0.0709763
1900,6,17,0.00871974,0.0711648
1900,6,18,0.00609935,0.0490415
1900,6,19,0.00729094,0.0529603
1900,7,8,0.00368071,0.0252635
1900,7,9,0.00435658,0.0324246
1900,7,10,0.00313758,0.0211268
1900,7,11,0.00348835,0.021811
1900,7,12,0.00637113,0.0543037
1900,7,13,0.00362701,0.0260195
1900,7,14,0.00578103,0.0449062
1900,7,15,0.00380967,0.0241725
1900,7,16,0.00992843,0.0803134
1900,7,17,0.010692,0.0858641
1900,7,18,0.00589546,0.0504411
1900,7,19,0.0103001,0.0759724
1900,8,9,0.00413467,0.0285097
1900,8,10,0.00295142,0.0148438
1900,8,11,0.00335729,0.0180081
1900,8,12,0.00457388,0.0387308
1900,8,13,0.00301181,0.015918
1900,8,14,0.00874279,0.0685568
1900,8,15,0.00435077,0.0300063
1900,8,16,0.0100607,0.0803381
1900,8,17,0.0107681,0.0833292
1900,8,18,0.00725565,0.0611024
1900,8,19,0.00773804,0.0581817
1900,9,10,0.00380157,0.029408
1900,9,11,0.00405335,0.0305914
1900,9,12,0.00531456,0.043151
1900,9,13,0.00400317,0.0314015
1900,9,14,0.00820902,0.0659421
1900,9,15,0.0038386,0.0249549
1900,9,16,0.00859749,0.0679141
1900,9,17,0.00987273,0.0779202
1900,9,18,0.00673887,0.0554251
1900,9,19,0.00843508,0.0609424
1900,10,11,0.00297477,0.0146404
1900,10,12,0.00498202,0.0441334
1900,10,13,0.00287419,0.016326
1900,10,14,0.00626056,0.0514872
1900,10,15,0.00395329,0.0265323
1900,10,16,0.00856606,0.070616
1900,10,17,0.00877295,0.0699249
1900,10,18,0.00589013,0.0504107
1900,10,19,0.00844218,0.0634206
1900,11,12,0.00442997,0.0341303
1900,11,13,0.00315229,0.0174688
1900,11,14,0.00606912,0.0517163
1900,11,15,0.00407726,0.028868
1900,11,16,0.00865289,0.0716178
1900,11,17,0.00885727,0.0697144
1900,11,18,0.00636751,0.0534919
1900,11,19,0.0070659,0.0518934
1900,12,13,0.00369137,0.0278892
1900,12,14,0.0110766,0.0858598
1900,12,15,0.00677006,0.0541514
1900,12,16,0.0117673,0.0885352
1900,12,17,0.0112344,0.0853977
1900,12,18,0.00860707,0.0694865
1900,12,19,0.00346645,0.0232706
1900,13,14,0.0075859,0.0615755
1900,13,15,0.00445564,0.0340205
1900,13,16,0.00963224,0.0779239
1900,13,17,0.00963397,0.077673
1900,13,18,0.00645233,0.0545497
1900,13,19,0.00596907,0.0482029
1900,14,15,0.00522134,0.0389174
1900,14,16,0.00669759,0.0580715
1900,14,17,0.00729661,0.0576937
1900,14,18,0.00433761,0.0298541
1900,14,19,0.0166446,0.10995
1900,15,16,0.00718514,0.0575057
1900,15,17,0.00834987,0.0642371
1900,15,18,0.00533487,0.0382004
1900,15,19,0.0100972,0.0709601
1900,16,17,0.00330176,0.0209418
1900,16,18,0.00378549,0.0217331
1900,16,19,0.0157275,0.109164
1900,17,18,0.00415741,0.0263024
1900,17,19,0.0162799,0.108357
1900,18,19,0.0132731,0.09195
2000,0,1,0.00503903,0.0387645
2000,0,2,0.00515491,0.0389539
2000,0,3,0.0139129,0.0892045
2000,0,4,0.00610215,0.0468
2000,0,5,0.00567316,0.0418879
2000,0,6,0.0030016,0.010984
2000,0,7,0.00366848,0.0222103
2000,0,8,0.00309214,0.0138778
2000,0,9,0.00388897,0.0228309
2000,0,10,0.00323328,0.0164484
2000,0,11,0.00321672,0.0142612
2000,0,12,0.00342128,0.0210943
2000,0,13,0.00312327,0.0138507
2000,0,14,0.00691597,0.0538434
2000,0,15,0.00471173,0.0322598
2000,0,16,0.00914069,0.0708512
2000,0,17,0.00986731,0.0761069
2000,0,18,0.00651256,0.0497659
2000,0,19,0.00568867,0.0434645
2000,1,2,0.0104475,0.0797358
2000,1,3,0.019832,0.118015
2000,1,4,0.0101849,0.0758733
2000,1,5,0.0105328,0.0752287
2000,1,6,0.00644928,0.0478252
2000,1,7,0.0069733,0.0532962
2000,1,8,0.0062022,0.0481565
2000,1,9,0.00660134,0.0492336
2000,1,10,0.00677479,0.0507541
2000,1,11,0.00614357,0.0464468
2000,1,12,0.00727301,0.05748
2000,1,13,0.00635855,0.049457
2000,1,14,0.0104299,0.0782129
2000,1,15,0.00888556,0.0628521
2000,1,16,0.0147364,0.101288
2000,1,17,0.0163725,0.111886
2000,1,18,0.010066,0.0749425
2000,1,19,0.0111449,0.0843437
2000,2,3,0.0159075,0.101681
2000,2,4,0.00943009,0.0706507
2000,2,5,0.00275424,0.0161377
2000,2,6,0.00598356,0.0452031
2000,2,7,0.0080562,0.0647904
2000,2,8,0.00576039,0.0424812
2000,2,9,0.00890711,0.0639151
2000,2,10,0.00713213,0.0532591
2000,2,11,0.00493939,0.0369905
2000,2,12,0.00318623,0.0168507
2000,2,13,0.00539952,0.0433036
2000,2,14,0.0134709,0.0935679
2000,2,15,0.00864304,0.0633066
2000,2,16,0.0136272,0.0966537
2000,2,17,0.0141335,0.0981323
2000,2,18,0.0112895,0.0771729
2000,2,19,0.00378501,0.0266642
2000,3,4,0.00769618,0.0618811
2000,3,5,0.0193893,0.111172
2000,3,6,0.0135105,0.0905319
2000,3,7,0.0108798,0.0784114
2000,3,8,0.0119704,0.079009
2000,3,9,0.0116615,0.0783713
2000,3,10,0.0130394,0.0859247
2000,3,11,0.0120507,0.0833703
2000,3,12,0.0144104,0.0938905
2000,3,13,0.0124735,0.0806679
2000,3,14,0.00844461,0.0645416
2000,3,15,0.0101927,0.0725581
2000,3,16,0.00364456,0.0264002
2000,3,17,0.00444336,0.0308673
2000,3,18,0.00543263,0.0400857
2000,3,19,0.0244101,0.133042
2000,4,5,0.0110286,0.0757564
2000,4,6,0.00525812,0.0437176
2000,4,7,0.00381252,0.0240719
2000,4,8,0.00523752,0.0424822
2000,4,9,0.00507075,0.0357197
2000,4,10,0.00609135,0.0490164
2000,4,11,0.00495151,0.0388152
2000,4,12,0.00751434,0.0595696
2000,4,13,0.00591601,0.0475625
2000,4,14,0.00382843,0.0254774
2000,4,15,0.00425936,0.0268598
2000,4,16,0.00457455,0.0365706
2000,4,17,0.00607916,0.0497133
2000,4,18,0.00373168,0.0241181
2000,4,19,0.0125218,0.0863289
2000,5,6,0.00688772,0.0516897
2000,5,7,0.00913448,0.0680225
2000,5,8,0.00640941,0.0466581
2000,5,9,0.0101924,0.0699696
2000,5,10,0.00734003,0.0536836
2000,5,11,0.00591084,0.0435727
2000,5,12,0.00325573,0.0180666
2000,5,13,0.00637643,0.0503907
2000,5,14,0.0150973,0.0960142
2000,5,15,0.0084672,0.0609966
2000,5,16,0.0164142,0.105064
2000,5,17,0.0160268,0.103729
2000,5,18,0.0126922,0.0849614
2000,5,19,0.00368632,0.0243727
2000,6,7,0.00303491,0.0186714
2000,6,8,0.00289678,0.0109975
2000,6,9,0.00332853,0.0175307
2000,6,10,0.00286292,0.0137589
2000,6,11,0.00281647,0.0120559
2000,6,12,0.00383692,0.0279159
2000,6,13,0.0026487,0.0115599
2000,6,14,0.00633062,0.0527974
2000,6,15,0.00368011,0.0238317
2000,6,16,0.00854183,0.0695855
2000,6,17,0.0088305,0.0727408
2000,6,18,0.00547212,0.0457729
2000,6,19,0.00667248,0.053721
2000,7,8,0.00351828,0.0221749
2000,7,9,0.0034555,0.0178996
2000,7,10,0.00332271,0.0202632
2000,7,11,0.00338201,0.0212487
2000,7,12,0.00518206,0.0429622
2000,7,13,0.00332713,0.0201185
2000,7,14,0.00495797,0.0366629
2000,7,15,0.00340078,0.0184193
2000,7,16,0.00669348,0.055865
2000,7,17,0.00756792,0.0637437
2000,7,18,0.00483047,0.0362203
2000,7,19,0.0096429,0.0739409
2000,8,9,0.00338826,0.0173247
2000,8,10,0.00316621,0.0164099
2000,8,11,0.0032958,0.0183486
2000,8,12,0.00369318,0.0261639
2000,8,13,0.00289484,0.0146745
2000,8,14,0.00621164,0.0502105
2000,8,15,0.00426145,0.0286483
2000,8,16,0.00828674,0.0664534
2000,8,17,0.00928272,0.0724981
2000,8,18,0.00543321,0.0451564
2000,8,19,0.00687706,0.0505201
2000,9,10,0.00378863,0.0220275
2000,9,11,0.00398742,0.0235008
2000,9,12,0.00555389,0.0426236
2000,9,13,0.00355201,0.0228628
2000,9,14,0.00565552,0.0414009
2000,9,15,0.00360868,0.0178093
2000,9,16,0.00779526,0.0596463
2000,9,17,0.00921942,0.0715355
2000,9,18,0.00531873,0.0413644
2000,9,19,0.0112213,0.0756812
2000,10,11,0.00313759,0.0162782
2000,10,12,0.00420537,0.0320335
2000,10,13,0.00332513,0.018079
2000,10,14,0.00636753,0.0516195
2000,10,15,0.00416885,0.0286092
2000,10,16,0.00885719,0.0688695
2000,10,17,0.00957552,0.0744619
2000,10,18,0.00615222,0.0499868
2000,10,19,0.00818973,0.062847
2000,11,12,0.00329071,0.0200925
2000,11,13,0.00287764,0.0144076
2000,11,14,0.00591682,0.0457652
2000,11,15,0.0038393,0.0259372
2000,11,16,0.00774166,0.0651222
2000,11,17,0.00884553,0.0732086
2000,11,18,0.0058404,0.046995
2000,11,19,0.00613675,0.0481223
2000,12,13,0.00336776,0.0239348
2000,12,14,0.00973968,0.0721373
2000,12,15,0.00530704,0.0409936
2000,12,16,0.0108464,0.0815189
2000,12,17,0.011391,0.084666
2000,12,18,0.00823648,0.063936
2000,12,19,0.00411853,0.0244167
2000,13,14,0.0067836,0.055299
2000,13,15,0.00438317,0.0333142
2000,13,16,0.00783078,0.0613857
2000,13,17,0.00877624,0.0691303
2000,13,18,0.0057396,0.0452419
2000,13,19,0.00629608,0.0516304
2000,14,15,0.00516249,0.0386966
2000,14,16,0.00533625,0.0422515
2000,14,17,0.00620461,0.0507505
2000,14,18,0.00425492,0.0336797
2000,14,19,0.0158287,0.103126
2000,15,16,0.00720649,0.0577136
2000,15,17,0.00827406,0.0674744
2000,15,18,0.00446724,0.0338966
2000,15,19,0.00981621,0.069743
2000,16,17,0.00340682,0.0204969
2000,16,18,0.00357981,0.0243172
2000,16,19,0.0186733,0.116662
2000,17,18,0.00424545,0.0286672
2000,17,19,0.0186721,0.11436
2000,18,19,0.0134134,0.0911091
2000,0,1,0.00497922,0.0394138
2000,0,2,0.00518759,0.037926
2000,0,3,0.0144654,0.0911269
2000,0,4,0.00636594,0.0494284
2000,0,5,0.00592353,0.0433176
2000,0,6,0.00306602,0.0115962
2000,0,7,0.00382135,0.022965
2000,0,8,0.00317329,0.0139023
2000,0,9,0.00391429,0.0235504
2000,0,10,0.0033515,0.0168972
2000,0,11,0.00303034,0.0150099
2000,0,12,0.00349464,0.0212674
2000,0,13,0.00308681,0.0137486
2000,0,14,0.00700119,0.0552602
2000,0,15,0.00462881,0.0321648
2000,0,16,0.00943836,0.0726177
2000,0,17,0.0102437,0.0780437
2000,0,18,0.00698869,0.0517191
2000,0,19,0.00578935,0.044961
2000,1,2,0.0101334,0.0772933
2000,1,3,0.0204387,0.119583
2000,1,4,0.0104511,0.0775347
2000,1,5,0.0103665,0.0749933
2000,1,6,0.00643721,0.0489463
2000,1,7,0.00707811,0.0532772
2000,1,8,0.00623885,0.0478159
2000,1,9,0.00698223,0.0520331
2000,1,10,0.00704826,0.0517155
2000,1,11,0.0062257,0.0483955
2000,1,12,0.00710971,0.0558486
2000,1,13,0.00618739,0.0494694
2000,1,14,0.0106052,0.0794015
2000,1,15,0.00865685,0.0614748
2000,1,16,0.0147501,0.101737
2000,1,17,0.0167945,0.113357
2000,1,18,0.0105064,0.07694
2000,1,19,0.0106671,0.0829259
2000,2,3,0.0161214,0.101171
2000,2,4,0.00936532,0.0694671
2000,2,5,0.00275045,0.0163934
2000,2,6,0.0060752,0.045878
2000,2,7,0.00791233,0.0626525
2000,2,8,0.0056974,0.0408106
2000,2,9,0.00876308,0.0629003
2000,2,10,0.00716911,0.0526666
2000,2,11,0.0048188,0.0360477
2000,2,12,0.00322019,0.0158912
2000,2,13,0.00529142,0.0418054
2000,2,14,0.0132007,0.0920797
2000,2,15,0.00829164,0.0622512
2000,2,16,0.0128611,0.0923334
2000,2,17,0.0135107,0.0960724
2000,2,18,0.0114117,0.077064
2000,2,19,0.00356982,0.0261533
2000,3,4,0.00756602,0.0614865
2000,3,5,0.0196106,0.110804
2000,3,6,0.0139329,0.0918091
2000,3,7,0.0107684,0.076964
2000,3,8,0.012282,0.0791538
2000,3,9,0.0119434,0.0789873
2000,3,10,0.0135401,0.0873554
2000,3,11,0.0119332,0.0830586
2000,3,12,0.0144692,0.0931004
2000,3,13,0.0129079,0.0827184
2000,3,14,0.00883218,0.0661422
2000,3,15,0.0107408,0.0748484
2000,3,16,0.00364119,0.0267881
2000,3,17,0.00443495,0.0316064
2000,3,18,0.005668,0.0417528
2000,3,19,0.0247947,0.133737
2000,4,5,0.0113016,0.077651
2000,4,6,0.00545937,0.0458799
2000,4,7,0.00390165,0.0251956
2000,4,8,0.0053689,0.043845
2000,4,9,0.00493822,0.0362205
2000,4,10,0.00638135,0.0509158
2000,4,11,0.00500107,0.0406122
2000,4,12,0.00751422,0.0601195
2000,4,13,0.00613895,0.0501125
2000,4,14,0.00363068,0.0262018
2000,4,15,0.00424762,0.0282086
2000,4,16,0.00457641,0.0388885
2000,4,17,0.00607286,0.0509933
2000,4,18,0.00361723,0.0235835
2000,4,19,0.012828,0.088347
2000,5,6,0.00735297,0.0555585
2000,5,7,0.00943167,0.0694537
2000,5,8,0.00656878,0.0467298
2000,5,9,0.0108102,0.0735371
2000,5,10,0.00747267,0.0531725
2000,5,11,0.00579117,0.0437183
2000,5,12,0.00333138,0.0180881
2000,5,13,0.00642158,0.050727
2000,5,14,0.015431,0.0979056
2000,5,15,0.00840302,0.0615596
2000,5,16,0.0162673,0.104809
2000,5,17,0.0161096,0.104455
2000,5,18,0.0131339,0.0858667
2000,5,19,0.0035043,0.0248893
2000,6,7,0.00305872,0.0183374
2000,6,8,0.00307504,0.0118337
2000,6,9,0.00332962,0.0183079
2000,6,10,0.00302383,0.0137337
2000,6,11,0.00268698,0.0128638
2000,6,12,0.00384716,0.0277975
2000,6,13,0.00258814,0.0102191
2000,6,14,0.00655016,0.0555933
2000,6,15,0.00359199,0.02363
2000,6,16,0.00850686,0.0699002
2000,6,17,0.00891803,0.0736349
2000,6,18,0.00569893,0.0463171
2000,6,19,0.00679451,0.0559524
2000,7,8,0.00361073,0.0225768
2000,7,9,0.00359702,0.0181822
2000,7,10,0.0035242,0.0201968
2000,7,11,0.00331206,0.021622
2000,7,12,0.00513606,0.0417756
2000,7,13,0.00338926,0.0205472
2000,7,14,0.00498345,0.036576
2000,7,15,0.00341072,0.0185924
2000,7,16,0.00666443,0.0562236
2000,7,17,0.00757966,0.06384
2000,7,18,0.00480243,0.0350156
2000,7,19,0.00992202,0.0751133
2000,8,9,0.00340624,0.0185017
2000,8,10,0.00339406,0.0169486
2000,8,11,0.00329584,0.0193617
2000,8,12,0.00373521,0.0248102
2000,8,13,0.00285934,0.0146682
2000,8,14,0.00628202,0.0513228
2000,8,15,0.00429401,0.0294202
2000,8,16,0.00866999,0.0682944
2000,8,17,0.00946003,0.0733249
2000,8,18,0.00565139,0.0453347
2000,8,19,0.00717956,0.051894
2000,9,10,0.00400038,0.0237377
